,Unnamed: 0,trade_dt_x,wind_code
1335,150447,2019-01-31,002892.SZ
1336,150448,2019-01-31,002893.SZ
1353,150465,2019-01-31,002912.SZ
1357,150469,2019-01-31,002917.SZ
1369,150481,2019-01-31,002930.SZ
1398,150510,2019-01-31,300013.SZ
1400,150512,2019-01-31,300015.SZ
1416,150528,2019-01-31,300031.SZ
1422,150534,2019-01-31,300037.SZ
1508,150620,2019-01-31,300124.SZ
1516,150628,2019-01-31,300132.SZ
1517,150629,2019-01-31,300133.SZ
1523,150635,2019-01-31,300139.SZ
1526,150638,2019-01-31,300142.SZ
1528,150640,2019-01-31,300144.SZ
1533,150645,2019-01-31,300149.SZ
1560,150672,2019-01-31,300176.SZ
1590,150702,2019-01-31,300207.SZ
1602,150714,2019-01-31,300219.SZ
1609,150721,2019-01-31,300226.SZ
1616,150728,2019-01-31,300233.SZ
1640,150752,2019-01-31,300257.SZ
1644,150756,2019-01-31,300261.SZ
1668,150780,2019-01-31,300285.SZ
1677,150789,2019-01-31,300294.SZ
1692,150804,2019-01-31,300309.SZ
1706,150818,2019-01-31,300323.SZ
1730,150842,2019-01-31,300347.SZ
1732,150844,2019-01-31,300349.SZ
1740,150852,2019-01-31,300357.SZ
1747,150859,2019-01-31,300365.SZ
1776,150888,2019-01-31,300395.SZ
1781,150893,2019-01-31,300400.SZ
1782,150894,2019-01-31,300401.SZ
1789,150901,2019-01-31,300408.SZ
1810,150922,2019-01-31,300429.SZ
1815,150927,2019-01-31,300434.SZ
1818,150930,2019-01-31,300437.SZ
1832,150944,2019-01-31,300451.SZ
1833,150945,2019-01-31,300452.SZ
1838,150950,2019-01-31,300457.SZ
1851,150963,2019-01-31,300470.SZ
1863,150975,2019-01-31,300482.SZ
1864,150976,2019-01-31,300483.SZ
1878,150990,2019-01-31,300497.SZ
1879,150991,2019-01-31,300498.SZ
1889,151001,2019-01-31,300508.SZ
1890,151002,2019-01-31,300509.SZ
1904,151016,2019-01-31,300523.SZ
1909,151021,2019-01-31,300529.SZ
1933,151045,2019-01-31,300554.SZ
1940,151052,2019-01-31,300561.SZ
1950,151062,2019-01-31,300572.SZ
1954,151066,2019-01-31,300577.SZ
1977,151089,2019-01-31,300601.SZ
1995,151107,2019-01-31,300620.SZ
2001,151113,2019-01-31,300626.SZ
2015,151127,2019-01-31,300640.SZ
2017,151129,2019-01-31,300642.SZ
2019,151131,2019-01-31,300644.SZ
2028,151140,2019-01-31,300654.SZ
2030,151142,2019-01-31,300656.SZ
2031,151143,2019-01-31,300657.SZ
2047,151159,2019-01-31,300673.SZ
2065,151177,2019-01-31,300691.SZ
2073,151185,2019-01-31,300699.SZ
2087,151199,2019-01-31,300715.SZ
2093,151205,2019-01-31,300721.SZ
2095,151207,2019-01-31,300723.SZ
2099,151211,2019-01-31,300727.SZ
2101,151213,2019-01-31,300730.SZ
2128,151240,2019-01-31,600000.SH
2133,151245,2019-01-31,600009.SH
2137,151249,2019-01-31,600015.SH
2138,151250,2019-01-31,600016.SH
2141,151253,2019-01-31,600019.SH
2143,151255,2019-01-31,600021.SH
2146,151258,2019-01-31,600025.SH
2149,151261,2019-01-31,600028.SH
2152,151264,2019-01-31,600031.SH
2155,151267,2019-01-31,600036.SH
2157,151269,2019-01-31,600038.SH
2159,151271,2019-01-31,600048.SH
2160,151272,2019-01-31,600050.SH
2204,151316,2019-01-31,600097.SH
2210,151322,2019-01-31,600104.SH
2222,151334,2019-01-31,600116.SH
2237,151349,2019-01-31,600132.SH
2260,151372,2019-01-31,600161.SH
2265,151377,2019-01-31,600167.SH
2271,151383,2019-01-31,600173.SH
2273,151385,2019-01-31,600176.SH
2284,151396,2019-01-31,600188.SH
2293,151405,2019-01-31,600198.SH
2324,151436,2019-01-31,600233.SH
2360,151472,2019-01-31,600277.SH
2377,151489,2019-01-31,600297.SH
2384,151496,2019-01-31,600305.SH
2416,151528,2019-01-31,600340.SH
2423,151535,2019-01-31,600352.SH
2442,151554,2019-01-31,600373.SH
2444,151556,2019-01-31,600376.SH
2456,151568,2019-01-31,600389.SH
2469,151581,2019-01-31,600406.SH
2482,151594,2019-01-31,600426.SH
2487,151599,2019-01-31,600436.SH
2492,151604,2019-01-31,600448.SH
2514,151626,2019-01-31,600481.SH
2515,151627,2019-01-31,600482.SH
2518,151630,2019-01-31,600486.SH
2536,151648,2019-01-31,600507.SH
2547,151659,2019-01-31,600519.SH
2553,151665,2019-01-31,600526.SH
2555,151667,2019-01-31,600528.SH
2556,151668,2019-01-31,600529.SH
2570,151682,2019-01-31,600547.SH
2578,151690,2019-01-31,600557.SH
2584,151696,2019-01-31,600563.SH
2586,151698,2019-01-31,600566.SH
2604,151716,2019-01-31,600585.SH
2618,151730,2019-01-31,600600.SH
2649,151761,2019-01-31,600636.SH
2668,151780,2019-01-31,600657.SH
2670,151782,2019-01-31,600660.SH
2680,151792,2019-01-31,600673.SH
2682,151794,2019-01-31,600675.SH
2696,151808,2019-01-31,600690.SH
2749,151861,2019-01-31,600745.SH
2753,151865,2019-01-31,600749.SH
2766,151878,2019-01-31,600764.SH
2783,151895,2019-01-31,600782.SH
2799,151911,2019-01-31,600801.SH
2832,151944,2019-01-31,600837.SH
2838,151950,2019-01-31,600845.SH
2840,151952,2019-01-31,600847.SH
2866,151978,2019-01-31,600875.SH
2875,151987,2019-01-31,600885.SH
2876,151988,2019-01-31,600886.SH
2877,151989,2019-01-31,600887.SH
2904,152016,2019-01-31,600961.SH
2916,152028,2019-01-31,600977.SH
2923,152035,2019-01-31,600984.SH
2924,152036,2019-01-31,600985.SH
2933,152045,2019-01-31,600997.SH
2939,152051,2019-01-31,601003.SH
2953,152065,2019-01-31,601021.SH
2961,152073,2019-01-31,601088.SH
2962,152074,2019-01-31,601098.SH
2984,152096,2019-01-31,601166.SH
2989,152101,2019-01-31,601186.SH
2995,152107,2019-01-31,601211.SH
3000,152112,2019-01-31,601225.SH
3011,152123,2019-01-31,601318.SH
3043,152155,2019-01-31,601601.SH
3052,152164,2019-01-31,601628.SH
3056,152168,2019-01-31,601668.SH
3060,152172,2019-01-31,601688.SH
3067,152179,2019-01-31,601766.SH
3072,152184,2019-01-31,601799.SH
3073,152185,2019-01-31,601800.SH
3077,152189,2019-01-31,601818.SH
3086,152198,2019-01-31,601877.SH
3092,152204,2019-01-31,601888.SH
3095,152207,2019-01-31,601899.SH
3103,152215,2019-01-31,601933.SH
3108,152220,2019-01-31,601965.SH
3114,152226,2019-01-31,601988.SH
3123,152235,2019-01-31,603000.SH
3147,152259,2019-01-31,603027.SH
3150,152262,2019-01-31,603030.SH
3158,152270,2019-01-31,603039.SH
3162,152274,2019-01-31,603043.SH
3168,152280,2019-01-31,603059.SH
3204,152316,2019-01-31,603127.SH
3225,152337,2019-01-31,603179.SH
3245,152357,2019-01-31,603222.SH
3250,152362,2019-01-31,603228.SH
3258,152370,2019-01-31,603260.SH
3303,152415,2019-01-31,603355.SH
3314,152426,2019-01-31,603369.SH
3327,152439,2019-01-31,603399.SH
3330,152442,2019-01-31,603429.SH
3331,152443,2019-01-31,603444.SH
3343,152455,2019-01-31,603506.SH
3345,152457,2019-01-31,603508.SH
3346,152458,2019-01-31,603515.SH
3348,152460,2019-01-31,603517.SH
3365,152477,2019-01-31,603568.SH
3374,152486,2019-01-31,603587.SH
3376,152488,2019-01-31,603589.SH
3386,152498,2019-01-31,603605.SH
3390,152502,2019-01-31,603609.SH
3405,152517,2019-01-31,603638.SH
3412,152524,2019-01-31,603658.SH
3417,152529,2019-01-31,603665.SH
3424,152536,2019-01-31,603678.SH
3430,152542,2019-01-31,603688.SH
3441,152553,2019-01-31,603707.SH
3453,152565,2019-01-31,603726.SH
3482,152594,2019-01-31,603806.SH
3488,152600,2019-01-31,603816.SH
3496,152608,2019-01-31,603828.SH
3504,152616,2019-01-31,603856.SH
3509,152621,2019-01-31,603866.SH
3512,152624,2019-01-31,603871.SH
3521,152633,2019-01-31,603885.SH
3530,152642,2019-01-31,603898.SH
3531,152643,2019-01-31,603899.SH
3574,152686,2019-01-31,603993.SH
3579,152691,2019-02-28,000001.SZ
3580,152692,2019-02-28,000002.SZ
3583,152695,2019-02-28,000006.SZ
3607,152719,2019-02-28,000035.SZ
3611,152723,2019-02-28,000039.SZ
3613,152725,2019-02-28,000042.SZ
3616,152728,2019-02-28,000048.SZ
3624,152736,2019-02-28,000061.SZ
3630,152742,2019-02-28,000069.SZ
3634,152746,2019-02-28,000089.SZ
3649,152761,2019-02-28,000333.SZ
3657,152769,2019-02-28,000408.SZ
3665,152777,2019-02-28,000418.SZ
3667,152779,2019-02-28,000420.SZ
3670,152782,2019-02-28,000423.SZ
3674,152786,2019-02-28,000429.SZ
3689,152801,2019-02-28,000516.SZ
3708,152820,2019-02-28,000538.SZ
3712,152824,2019-02-28,000543.SZ
3752,152864,2019-02-28,000596.SZ
3762,152874,2019-02-28,000608.SZ
3780,152892,2019-02-28,000630.SZ
3790,152902,2019-02-28,000651.SZ
3793,152905,2019-02-28,000656.SZ
3819,152931,2019-02-28,000688.SZ
3820,152932,2019-02-28,000690.SZ
3829,152941,2019-02-28,000703.SZ
3832,152944,2019-02-28,000708.SZ
3833,152945,2019-02-28,000709.SZ
3842,152954,2019-02-28,000719.SZ
3843,152955,2019-02-28,000720.SZ
3858,152970,2019-02-28,000738.SZ
3859,152971,2019-02-28,000739.SZ
3874,152986,2019-02-28,000768.SZ
3877,152989,2019-02-28,000778.SZ
3887,152999,2019-02-28,000791.SZ
3892,153004,2019-02-28,000797.SZ
3905,153017,2019-02-28,000813.SZ
3908,153020,2019-02-28,000818.SZ
3909,153021,2019-02-28,000819.SZ
3916,153028,2019-02-28,000828.SZ
3926,153038,2019-02-28,000848.SZ
3955,153067,2019-02-28,000895.SZ
3958,153070,2019-02-28,000899.SZ
3961,153073,2019-02-28,000902.SZ
3970,153082,2019-02-28,000913.SZ
3977,153089,2019-02-28,000922.SZ
3988,153100,2019-02-28,000935.SZ
3994,153106,2019-02-28,000949.SZ
3996,153108,2019-02-28,000951.SZ
4003,153115,2019-02-28,000960.SZ
4010,153122,2019-02-28,000968.SZ
4023,153135,2019-02-28,000983.SZ
4024,153136,2019-02-28,000985.SZ
4039,153151,2019-02-28,001979.SZ
4040,153152,2019-02-28,002001.SZ
4053,153165,2019-02-28,002014.SZ
4059,153171,2019-02-28,002020.SZ
4064,153176,2019-02-28,002025.SZ
4071,153183,2019-02-28,002032.SZ
4081,153193,2019-02-28,002042.SZ
4083,153195,2019-02-28,002044.SZ
4089,153201,2019-02-28,002050.SZ
4096,153208,2019-02-28,002057.SZ
4103,153215,2019-02-28,002064.SZ
4121,153233,2019-02-28,002083.SZ
4123,153235,2019-02-28,002085.SZ
4126,153238,2019-02-28,002088.SZ
4128,153240,2019-02-28,002090.SZ
4137,153249,2019-02-28,002099.SZ
4139,153251,2019-02-28,002101.SZ
4154,153266,2019-02-28,002116.SZ
4155,153267,2019-02-28,002117.SZ
4180,153292,2019-02-28,002142.SZ
4184,153296,2019-02-28,002146.SZ
4192,153304,2019-02-28,002154.SZ
4197,153309,2019-02-28,002159.SZ
4206,153318,2019-02-28,002168.SZ
4217,153329,2019-02-28,002179.SZ
4229,153341,2019-02-28,002191.SZ
4243,153355,2019-02-28,002205.SZ
4254,153366,2019-02-28,002216.SZ
4261,153373,2019-02-28,002223.SZ
4263,153375,2019-02-28,002225.SZ
4271,153383,2019-02-28,002233.SZ
4280,153392,2019-02-28,002242.SZ
4303,153415,2019-02-28,002266.SZ
4304,153416,2019-02-28,002267.SZ
4341,153453,2019-02-28,002304.SZ
4348,153460,2019-02-28,002311.SZ
4355,153467,2019-02-28,002318.SZ
4364,153476,2019-02-28,002327.SZ
4387,153499,2019-02-28,002350.SZ
4390,153502,2019-02-28,002353.SZ
4432,153544,2019-02-28,002395.SZ
4443,153555,2019-02-28,002406.SZ
4452,153564,2019-02-28,002415.SZ
4456,153568,2019-02-28,002419.SZ
4459,153571,2019-02-28,002422.SZ
4477,153589,2019-02-28,002440.SZ
4481,153593,2019-02-28,002444.SZ
4494,153606,2019-02-28,002457.SZ
4498,153610,2019-02-28,002461.SZ
4507,153619,2019-02-28,002470.SZ
4515,153627,2019-02-28,002478.SZ
4530,153642,2019-02-28,002493.SZ
4545,153657,2019-02-28,002508.SZ
4568,153680,2019-02-28,002532.SZ
4576,153688,2019-02-28,002540.SZ
4579,153691,2019-02-28,002543.SZ
4585,153697,2019-02-28,002549.SZ
4599,153711,2019-02-28,002563.SZ
4630,153742,2019-02-28,002594.SZ
4631,153743,2019-02-28,002595.SZ
4638,153750,2019-02-28,002602.SZ
4652,153764,2019-02-28,002616.SZ
4660,153772,2019-02-28,002624.SZ
4662,153774,2019-02-28,002626.SZ
4681,153793,2019-02-28,002645.SZ
4683,153795,2019-02-28,002647.SZ
4689,153801,2019-02-28,002653.SZ
4694,153806,2019-02-28,002658.SZ
4718,153830,2019-02-28,002683.SZ
4725,153837,2019-02-28,002690.SZ
4732,153844,2019-02-28,002697.SZ
4739,153851,2019-02-28,002705.SZ
4746,153858,2019-02-28,002713.SZ
4751,153863,2019-02-28,002718.SZ
4758,153870,2019-02-28,002726.SZ
4760,153872,2019-02-28,002728.SZ
4763,153875,2019-02-28,002731.SZ
4766,153878,2019-02-28,002734.SZ
4767,153879,2019-02-28,002735.SZ
4780,153892,2019-02-28,002749.SZ
4794,153906,2019-02-28,002765.SZ
4802,153914,2019-02-28,002773.SZ
4808,153920,2019-02-28,002779.SZ
4810,153922,2019-02-28,002781.SZ
4840,153952,2019-02-28,002815.SZ
4852,153964,2019-02-28,002827.SZ
4858,153970,2019-02-28,002833.SZ
4883,153995,2019-02-28,002861.SZ
4890,154002,2019-02-28,002868.SZ
4895,154007,2019-02-28,002873.SZ
4899,154011,2019-02-28,002878.SZ
4901,154013,2019-02-28,002880.SZ
4905,154017,2019-02-28,002884.SZ
4931,154043,2019-02-28,002912.SZ
4979,154091,2019-02-28,300015.SZ
4995,154107,2019-02-28,300031.SZ
5030,154142,2019-02-28,300067.SZ
5045,154157,2019-02-28,300082.SZ
5087,154199,2019-02-28,300124.SZ
5101,154213,2019-02-28,300138.SZ
5107,154219,2019-02-28,300144.SZ
5112,154224,2019-02-28,300149.SZ
5139,154251,2019-02-28,300176.SZ
5143,154255,2019-02-28,300180.SZ
5151,154263,2019-02-28,300189.SZ
5153,154265,2019-02-28,300191.SZ
5155,154267,2019-02-28,300193.SZ
5158,154270,2019-02-28,300196.SZ
5165,154277,2019-02-28,300203.SZ
5168,154280,2019-02-28,300206.SZ
5169,154281,2019-02-28,300207.SZ
5189,154301,2019-02-28,300227.SZ
5192,154304,2019-02-28,300230.SZ
5195,154307,2019-02-28,300233.SZ
5201,154313,2019-02-28,300239.SZ
5219,154331,2019-02-28,300257.SZ
5220,154332,2019-02-28,300258.SZ
5223,154335,2019-02-28,300261.SZ
5256,154368,2019-02-28,300294.SZ
5260,154372,2019-02-28,300298.SZ
5262,154374,2019-02-28,300300.SZ
5267,154379,2019-02-28,300305.SZ
5303,154415,2019-02-28,300341.SZ
5342,154454,2019-02-28,300382.SZ
5355,154467,2019-02-28,300395.SZ
5361,154473,2019-02-28,300401.SZ
5363,154475,2019-02-28,300403.SZ
5366,154478,2019-02-28,300406.SZ
5368,154480,2019-02-28,300408.SZ
5408,154520,2019-02-28,300448.SZ
5411,154523,2019-02-28,300451.SZ
5418,154530,2019-02-28,300458.SZ
5419,154531,2019-02-28,300459.SZ
5430,154542,2019-02-28,300470.SZ
5442,154554,2019-02-28,300482.SZ
5457,154569,2019-02-28,300497.SZ
5477,154589,2019-02-28,300517.SZ
5488,154600,2019-02-28,300529.SZ
5489,154601,2019-02-28,300530.SZ
5533,154645,2019-02-28,300577.SZ
5554,154666,2019-02-28,300599.SZ
5582,154694,2019-02-28,300628.SZ
5585,154697,2019-02-28,300631.SZ
5594,154706,2019-02-28,300640.SZ
5596,154708,2019-02-28,300642.SZ
5604,154716,2019-02-28,300651.SZ
5605,154717,2019-02-28,300652.SZ
5626,154738,2019-02-28,300673.SZ
5654,154766,2019-02-28,300701.SZ
5669,154781,2019-02-28,300718.SZ
5671,154783,2019-02-28,300720.SZ
5674,154786,2019-02-28,300723.SZ
5709,154821,2019-02-28,600000.SH
5711,154823,2019-02-28,600006.SH
5714,154826,2019-02-28,600009.SH
5718,154830,2019-02-28,600015.SH
5721,154833,2019-02-28,600018.SH
5722,154834,2019-02-28,600019.SH
5724,154836,2019-02-28,600021.SH
5725,154837,2019-02-28,600022.SH
5727,154839,2019-02-28,600025.SH
5729,154841,2019-02-28,600027.SH
5730,154842,2019-02-28,600028.SH
5731,154843,2019-02-28,600029.SH
5736,154848,2019-02-28,600036.SH
5738,154850,2019-02-28,600038.SH
5740,154852,2019-02-28,600048.SH
5767,154879,2019-02-28,600077.SH
5775,154887,2019-02-28,600085.SH
5777,154889,2019-02-28,600088.SH
5779,154891,2019-02-28,600090.SH
5785,154897,2019-02-28,600097.SH
5791,154903,2019-02-28,600104.SH
5802,154914,2019-02-28,600115.SH
5803,154915,2019-02-28,600116.SH
5810,154922,2019-02-28,600123.SH
5818,154930,2019-02-28,600132.SH
5826,154938,2019-02-28,600143.SH
5831,154943,2019-02-28,600150.SH
5839,154951,2019-02-28,600159.SH
5840,154952,2019-02-28,600160.SH
5841,154953,2019-02-28,600161.SH
5852,154964,2019-02-28,600173.SH
5854,154966,2019-02-28,600176.SH
5865,154977,2019-02-28,600188.SH
5874,154986,2019-02-28,600198.SH
5885,154997,2019-02-28,600211.SH
5892,155004,2019-02-28,600219.SH
5894,155006,2019-02-28,600221.SH
5905,155017,2019-02-28,600233.SH
5910,155022,2019-02-28,600238.SH
5917,155029,2019-02-28,600247.SH
5924,155036,2019-02-28,600256.SH
5926,155038,2019-02-28,600258.SH
5946,155058,2019-02-28,600282.SH
5974,155086,2019-02-28,600315.SH
5976,155088,2019-02-28,600317.SH
5982,155094,2019-02-28,600323.SH
5983,155095,2019-02-28,600325.SH
5997,155109,2019-02-28,600340.SH
6004,155116,2019-02-28,600352.SH
6022,155134,2019-02-28,600372.SH
6023,155135,2019-02-28,600373.SH
6025,155137,2019-02-28,600376.SH
6027,155139,2019-02-28,600378.SH
6032,155144,2019-02-28,600383.SH
6036,155148,2019-02-28,600388.SH
6037,155149,2019-02-28,600389.SH
6045,155157,2019-02-28,600398.SH
6050,155162,2019-02-28,600406.SH
6057,155169,2019-02-28,600419.SH
6068,155180,2019-02-28,600436.SH
6075,155187,2019-02-28,600452.SH
6077,155189,2019-02-28,600456.SH
6095,155207,2019-02-28,600481.SH
6096,155208,2019-02-28,600482.SH
6099,155211,2019-02-28,600486.SH
6102,155214,2019-02-28,600489.SH
6128,155240,2019-02-28,600519.SH
6132,155244,2019-02-28,600523.SH
6136,155248,2019-02-28,600528.SH
6137,155249,2019-02-28,600529.SH
6150,155262,2019-02-28,600546.SH
6151,155263,2019-02-28,600547.SH
6159,155271,2019-02-28,600557.SH
6165,155277,2019-02-28,600563.SH
6168,155280,2019-02-28,600567.SH
6182,155294,2019-02-28,600582.SH
6185,155297,2019-02-28,600585.SH
6199,155311,2019-02-28,600600.SH
6205,155317,2019-02-28,600606.SH
6210,155322,2019-02-28,600612.SH
6221,155333,2019-02-28,600623.SH
6230,155342,2019-02-28,600636.SH
6231,155343,2019-02-28,600637.SH
6235,155347,2019-02-28,600641.SH
6240,155352,2019-02-28,600647.SH
6248,155360,2019-02-28,600655.SH
6249,155361,2019-02-28,600657.SH
6251,155363,2019-02-28,600660.SH
6259,155371,2019-02-28,600668.SH
6260,155372,2019-02-28,600671.SH
6261,155373,2019-02-28,600673.SH
6262,155374,2019-02-28,600674.SH
6263,155375,2019-02-28,600675.SH
6266,155378,2019-02-28,600678.SH
6268,155380,2019-02-28,600681.SH
6277,155389,2019-02-28,600690.SH
6283,155395,2019-02-28,600696.SH
6290,155402,2019-02-28,600704.SH
6304,155416,2019-02-28,600719.SH
6309,155421,2019-02-28,600724.SH
6322,155434,2019-02-28,600737.SH
6326,155438,2019-02-28,600741.SH
6327,155439,2019-02-28,600742.SH
6331,155443,2019-02-28,600746.SH
6334,155446,2019-02-28,600749.SH
6338,155450,2019-02-28,600754.SH
6345,155457,2019-02-28,600761.SH
6350,155462,2019-02-28,600767.SH
6354,155466,2019-02-28,600771.SH
6363,155475,2019-02-28,600781.SH
6364,155476,2019-02-28,600782.SH
6366,155478,2019-02-28,600784.SH
6386,155498,2019-02-28,600808.SH
6415,155527,2019-02-28,600839.SH
6419,155531,2019-02-28,600845.SH
6422,155534,2019-02-28,600848.SH
6423,155535,2019-02-28,600850.SH
6435,155547,2019-02-28,600863.SH
6443,155555,2019-02-28,600871.SH
6444,155556,2019-02-28,600872.SH
6445,155557,2019-02-28,600873.SH
6456,155568,2019-02-28,600885.SH
6457,155569,2019-02-28,600886.SH
6458,155570,2019-02-28,600887.SH
6464,155576,2019-02-28,600893.SH
6467,155579,2019-02-28,600896.SH
6476,155588,2019-02-28,600919.SH
6498,155610,2019-02-28,600977.SH
6506,155618,2019-02-28,600985.SH
6510,155622,2019-02-28,600990.SH
6515,155627,2019-02-28,600997.SH
6517,155629,2019-02-28,600999.SH
6518,155630,2019-02-28,601000.SH
6521,155633,2019-02-28,601003.SH
6523,155635,2019-02-28,601006.SH
6533,155645,2019-02-28,601019.SH
6535,155647,2019-02-28,601021.SH
6543,155655,2019-02-28,601088.SH
6562,155674,2019-02-28,601155.SH
6566,155678,2019-02-28,601166.SH
6571,155683,2019-02-28,601186.SH
6582,155694,2019-02-28,601225.SH
6585,155697,2019-02-28,601229.SH
6588,155700,2019-02-28,601238.SH
6593,155705,2019-02-28,601318.SH
6599,155711,2019-02-28,601336.SH
6608,155720,2019-02-28,601390.SH
6615,155727,2019-02-28,601558.SH
6624,155736,2019-02-28,601600.SH
6625,155737,2019-02-28,601601.SH
6627,155739,2019-02-28,601607.SH
6636,155748,2019-02-28,601636.SH
6638,155750,2019-02-28,601668.SH
6639,155751,2019-02-28,601669.SH
6644,155756,2019-02-28,601699.SH
6648,155760,2019-02-28,601727.SH
6649,155761,2019-02-28,601766.SH
6654,155766,2019-02-28,601799.SH
6655,155767,2019-02-28,601800.SH
6659,155771,2019-02-28,601818.SH
6669,155781,2019-02-28,601877.SH
6675,155787,2019-02-28,601888.SH
6677,155789,2019-02-28,601898.SH
6678,155790,2019-02-28,601899.SH
6679,155791,2019-02-28,601900.SH
6686,155798,2019-02-28,601933.SH
6690,155802,2019-02-28,601958.SH
6701,155813,2019-02-28,601992.SH
6704,155816,2019-02-28,601998.SH
6717,155829,2019-02-28,603012.SH
6722,155834,2019-02-28,603018.SH
6739,155851,2019-02-28,603037.SH
6741,155853,2019-02-28,603039.SH
6748,155860,2019-02-28,603055.SH
6751,155863,2019-02-28,603059.SH
6769,155881,2019-02-28,603096.SH
6780,155892,2019-02-28,603113.SH
6819,155931,2019-02-28,603197.SH
6820,155932,2019-02-28,603198.SH
6823,155935,2019-02-28,603203.SH
6836,155948,2019-02-28,603233.SH
6856,155968,2019-02-28,603303.SH
6862,155974,2019-02-28,603313.SH
6872,155984,2019-02-28,603328.SH
6877,155989,2019-02-28,603333.SH
6883,155995,2019-02-28,603345.SH
6886,155998,2019-02-28,603355.SH
6888,156000,2019-02-28,603357.SH
6895,156007,2019-02-28,603367.SH
6897,156009,2019-02-28,603369.SH
6898,156010,2019-02-28,603377.SH
6905,156017,2019-02-28,603388.SH
6910,156022,2019-02-28,603399.SH
6915,156027,2019-02-28,603456.SH
6926,156038,2019-02-28,603506.SH
6929,156041,2019-02-28,603515.SH
6946,156058,2019-02-28,603566.SH
6948,156060,2019-02-28,603568.SH
6955,156067,2019-02-28,603585.SH
6957,156069,2019-02-28,603587.SH
6959,156071,2019-02-28,603589.SH
6964,156076,2019-02-28,603599.SH
6966,156078,2019-02-28,603601.SH
6969,156081,2019-02-28,603605.SH
6989,156101,2019-02-28,603639.SH
6995,156107,2019-02-28,603658.SH
6996,156108,2019-02-28,603659.SH
6999,156111,2019-02-28,603663.SH
