,Unnamed: 0,trade_dt_x,wind_code
1432,150544,2019-01-31,300047.SZ
1434,150546,2019-01-31,300049.SZ
1439,150551,2019-01-31,300054.SZ
1442,150554,2019-01-31,300057.SZ
1443,150555,2019-01-31,300058.SZ
1451,150563,2019-01-31,300067.SZ
1473,150585,2019-01-31,300089.SZ
1490,150602,2019-01-31,300106.SZ
1492,150604,2019-01-31,300108.SZ
1496,150608,2019-01-31,300112.SZ
1497,150609,2019-01-31,300113.SZ
1498,150610,2019-01-31,300114.SZ
1503,150615,2019-01-31,300119.SZ
1519,150631,2019-01-31,300135.SZ
1535,150647,2019-01-31,300151.SZ
1538,150650,2019-01-31,300154.SZ
1539,150651,2019-01-31,300155.SZ
1544,150656,2019-01-31,300160.SZ
1549,150661,2019-01-31,300165.SZ
1554,150666,2019-01-31,300170.SZ
1556,150668,2019-01-31,300172.SZ
1563,150675,2019-01-31,300179.SZ
1573,150685,2019-01-31,300190.SZ
1575,150687,2019-01-31,300192.SZ
1577,150689,2019-01-31,300194.SZ
1582,150694,2019-01-31,300199.SZ
1583,150695,2019-01-31,300200.SZ
1587,150699,2019-01-31,300204.SZ
1588,150700,2019-01-31,300205.SZ
1597,150709,2019-01-31,300214.SZ
1600,150712,2019-01-31,300217.SZ
1607,150719,2019-01-31,300224.SZ
1610,150722,2019-01-31,300227.SZ
1613,150725,2019-01-31,300230.SZ
1614,150726,2019-01-31,300231.SZ
1618,150730,2019-01-31,300235.SZ
1621,150733,2019-01-31,300238.SZ
1622,150734,2019-01-31,300239.SZ
1626,150738,2019-01-31,300243.SZ
1627,150739,2019-01-31,300244.SZ
1628,150740,2019-01-31,300245.SZ
1629,150741,2019-01-31,300246.SZ
1637,150749,2019-01-31,300254.SZ
1638,150750,2019-01-31,300255.SZ
1647,150759,2019-01-31,300264.SZ
1656,150768,2019-01-31,300273.SZ
1658,150770,2019-01-31,300275.SZ
1666,150778,2019-01-31,300283.SZ
1667,150779,2019-01-31,300284.SZ
1669,150781,2019-01-31,300286.SZ
1672,150784,2019-01-31,300289.SZ
1678,150790,2019-01-31,300295.SZ
1684,150796,2019-01-31,300301.SZ
1690,150802,2019-01-31,300307.SZ
1698,150810,2019-01-31,300315.SZ
1712,150824,2019-01-31,300329.SZ
1719,150831,2019-01-31,300336.SZ
1722,150834,2019-01-31,300339.SZ
1729,150841,2019-01-31,300346.SZ
1742,150854,2019-01-31,300359.SZ
1743,150855,2019-01-31,300360.SZ
1745,150857,2019-01-31,300363.SZ
1750,150862,2019-01-31,300368.SZ
1751,150863,2019-01-31,300369.SZ
1767,150879,2019-01-31,300386.SZ
1771,150883,2019-01-31,300390.SZ
1780,150892,2019-01-31,300399.SZ
1784,150896,2019-01-31,300403.SZ
1785,150897,2019-01-31,300404.SZ
1800,150912,2019-01-31,300419.SZ
1802,150914,2019-01-31,300421.SZ
1806,150918,2019-01-31,300425.SZ
1826,150938,2019-01-31,300445.SZ
1827,150939,2019-01-31,300446.SZ
1828,150940,2019-01-31,300447.SZ
1829,150941,2019-01-31,300448.SZ
1841,150953,2019-01-31,300460.SZ
1854,150966,2019-01-31,300473.SZ
1880,150992,2019-01-31,300499.SZ
1887,150999,2019-01-31,300506.SZ
1893,151005,2019-01-31,300512.SZ
1944,151056,2019-01-31,300566.SZ
1960,151072,2019-01-31,300583.SZ
1981,151093,2019-01-31,300605.SZ
2000,151112,2019-01-31,300625.SZ
2014,151126,2019-01-31,300639.SZ
2016,151128,2019-01-31,300641.SZ
2034,151146,2019-01-31,300660.SZ
2111,151223,2019-01-31,300741.SZ
2130,151242,2019-01-31,600006.SH
2132,151244,2019-01-31,600008.SH
2134,151246,2019-01-31,600010.SH
2135,151247,2019-01-31,600011.SH
2154,151266,2019-01-31,600035.SH
2158,151270,2019-01-31,600039.SH
2169,151281,2019-01-31,600059.SH
2172,151284,2019-01-31,600062.SH
2182,151294,2019-01-31,600073.SH
2186,151298,2019-01-31,600077.SH
2190,151302,2019-01-31,600081.SH
2194,151306,2019-01-31,600085.SH
2198,151310,2019-01-31,600090.SH
2205,151317,2019-01-31,600098.SH
2206,151318,2019-01-31,600099.SH
2209,151321,2019-01-31,600103.SH
2212,151324,2019-01-31,600106.SH
2215,151327,2019-01-31,600109.SH
2217,151329,2019-01-31,600111.SH
2224,151336,2019-01-31,600118.SH
2226,151338,2019-01-31,600120.SH
2236,151348,2019-01-31,600131.SH
2241,151353,2019-01-31,600137.SH
2245,151357,2019-01-31,600143.SH
2261,151373,2019-01-31,600162.SH
2266,151378,2019-01-31,600168.SH
2267,151379,2019-01-31,600169.SH
2278,151390,2019-01-31,600182.SH
2280,151392,2019-01-31,600184.SH
2285,151397,2019-01-31,600189.SH
2290,151402,2019-01-31,600195.SH
2299,151411,2019-01-31,600206.SH
2304,151416,2019-01-31,600211.SH
2308,151420,2019-01-31,600216.SH
2309,151421,2019-01-31,600217.SH
2313,151425,2019-01-31,600221.SH
2314,151426,2019-01-31,600222.SH
2323,151435,2019-01-31,600232.SH
2330,151442,2019-01-31,600239.SH
2337,151449,2019-01-31,600248.SH
2338,151450,2019-01-31,600249.SH
2341,151453,2019-01-31,600252.SH
2343,151455,2019-01-31,600256.SH
2344,151456,2019-01-31,600257.SH
2356,151468,2019-01-31,600272.SH
2362,151474,2019-01-31,600279.SH
2367,151479,2019-01-31,600284.SH
2368,151480,2019-01-31,600285.SH
2369,151481,2019-01-31,600287.SH
2370,151482,2019-01-31,600288.SH
2374,151486,2019-01-31,600292.SH
2376,151488,2019-01-31,600295.SH
2385,151497,2019-01-31,600306.SH
2387,151499,2019-01-31,600308.SH
2398,151510,2019-01-31,600320.SH
2400,151512,2019-01-31,600322.SH
2401,151513,2019-01-31,600323.SH
2403,151515,2019-01-31,600326.SH
2407,151519,2019-01-31,600330.SH
2415,151527,2019-01-31,600339.SH
2422,151534,2019-01-31,600351.SH
2425,151537,2019-01-31,600354.SH
2427,151539,2019-01-31,600356.SH
2429,151541,2019-01-31,600359.SH
2430,151542,2019-01-31,600360.SH
2436,151548,2019-01-31,600367.SH
2437,151549,2019-01-31,600368.SH
2439,151551,2019-01-31,600370.SH
2450,151562,2019-01-31,600382.SH
2454,151566,2019-01-31,600387.SH
2457,151569,2019-01-31,600390.SH
2463,151575,2019-01-31,600397.SH
2466,151578,2019-01-31,600400.SH
2477,151589,2019-01-31,600420.SH
2497,151609,2019-01-31,600458.SH
2500,151612,2019-01-31,600461.SH
2520,151632,2019-01-31,600488.SH
2523,151635,2019-01-31,600491.SH
2525,151637,2019-01-31,600495.SH
2530,151642,2019-01-31,600500.SH
2532,151644,2019-01-31,600502.SH
2533,151645,2019-01-31,600503.SH
2534,151646,2019-01-31,600505.SH
2538,151650,2019-01-31,600509.SH
2539,151651,2019-01-31,600510.SH
2567,151679,2019-01-31,600543.SH
2569,151681,2019-01-31,600546.SH
2572,151684,2019-01-31,600549.SH
2574,151686,2019-01-31,600551.SH
2579,151691,2019-01-31,600558.SH
2593,151705,2019-01-31,600573.SH
2594,151706,2019-01-31,600575.SH
2601,151713,2019-01-31,600582.SH
2605,151717,2019-01-31,600586.SH
2606,151718,2019-01-31,600587.SH
2612,151724,2019-01-31,600594.SH
2615,151727,2019-01-31,600597.SH
2621,151733,2019-01-31,600603.SH
2632,151744,2019-01-31,600615.SH
2635,151747,2019-01-31,600618.SH
2643,151755,2019-01-31,600628.SH
2644,151756,2019-01-31,600629.SH
2646,151758,2019-01-31,600633.SH
2651,151763,2019-01-31,600638.SH
2657,151769,2019-01-31,600644.SH
2660,151772,2019-01-31,600648.SH
2662,151774,2019-01-31,600650.SH
2677,151789,2019-01-31,600667.SH
2683,151795,2019-01-31,600676.SH
2689,151801,2019-01-31,600683.SH
2700,151812,2019-01-31,600694.SH
2703,151815,2019-01-31,600697.SH
2711,151823,2019-01-31,600706.SH
2717,151829,2019-01-31,600713.SH
2718,151830,2019-01-31,600714.SH
2726,151838,2019-01-31,600722.SH
2727,151839,2019-01-31,600723.SH
2731,151843,2019-01-31,600727.SH
2747,151859,2019-01-31,600743.SH
2748,151860,2019-01-31,600744.SH
2767,151879,2019-01-31,600765.SH
2774,151886,2019-01-31,600773.SH
2781,151893,2019-01-31,600780.SH
2782,151894,2019-01-31,600781.SH
2785,151897,2019-01-31,600784.SH
2786,151898,2019-01-31,600785.SH
2792,151904,2019-01-31,600793.SH
2803,151915,2019-01-31,600805.SH
2809,151921,2019-01-31,600812.SH
2814,151926,2019-01-31,600818.SH
2829,151941,2019-01-31,600834.SH
2833,151945,2019-01-31,600838.SH
2834,151946,2019-01-31,600839.SH
2854,151966,2019-01-31,600863.SH
2857,151969,2019-01-31,600866.SH
2859,151971,2019-01-31,600868.SH
2870,151982,2019-01-31,600880.SH
2871,151983,2019-01-31,600881.SH
2873,151985,2019-01-31,600883.SH
2878,151990,2019-01-31,600888.SH
2890,152002,2019-01-31,600901.SH
2898,152010,2019-01-31,600933.SH
2900,152012,2019-01-31,600939.SH
2905,152017,2019-01-31,600962.SH
2906,152018,2019-01-31,600963.SH
2915,152027,2019-01-31,600976.SH
2919,152031,2019-01-31,600980.SH
2920,152032,2019-01-31,600981.SH
2921,152033,2019-01-31,600982.SH
2931,152043,2019-01-31,600995.SH
2937,152049,2019-01-31,601001.SH
2940,152052,2019-01-31,601005.SH
2945,152057,2019-01-31,601010.SH
2951,152063,2019-01-31,601019.SH
2954,152066,2019-01-31,601028.SH
2985,152097,2019-01-31,601168.SH
2992,152104,2019-01-31,601199.SH
2997,152109,2019-01-31,601216.SH
2999,152111,2019-01-31,601222.SH
3001,152113,2019-01-31,601226.SH
3002,152114,2019-01-31,601228.SH
3010,152122,2019-01-31,601311.SH
3013,152125,2019-01-31,601326.SH
3021,152133,2019-01-31,601368.SH
3032,152144,2019-01-31,601555.SH
3034,152146,2019-01-31,601566.SH
3036,152148,2019-01-31,601577.SH
3037,152149,2019-01-31,601579.SH
3059,152171,2019-01-31,601678.SH
3064,152176,2019-01-31,601717.SH
3065,152177,2019-01-31,601718.SH
3068,152180,2019-01-31,601777.SH
3070,152182,2019-01-31,601789.SH
3074,152186,2019-01-31,601801.SH
3081,152193,2019-01-31,601858.SH
3083,152195,2019-01-31,601866.SH
3100,152212,2019-01-31,601919.SH
3105,152217,2019-01-31,601949.SH
3107,152219,2019-01-31,601958.SH
3110,152222,2019-01-31,601968.SH
3119,152231,2019-01-31,601996.SH
3122,152234,2019-01-31,601999.SH
3124,152236,2019-01-31,603001.SH
3125,152237,2019-01-31,603002.SH
3126,152238,2019-01-31,603003.SH
3129,152241,2019-01-31,603007.SH
3134,152246,2019-01-31,603012.SH
3136,152248,2019-01-31,603015.SH
3142,152254,2019-01-31,603021.SH
3144,152256,2019-01-31,603023.SH
3156,152268,2019-01-31,603037.SH
3160,152272,2019-01-31,603041.SH
3171,152283,2019-01-31,603066.SH
3185,152297,2019-01-31,603090.SH
3188,152300,2019-01-31,603099.SH
3199,152311,2019-01-31,603117.SH
3202,152314,2019-01-31,603123.SH
3219,152331,2019-01-31,603166.SH
3220,152332,2019-01-31,603167.SH
3221,152333,2019-01-31,603168.SH
3252,152364,2019-01-31,603232.SH
3255,152367,2019-01-31,603239.SH
3262,152374,2019-01-31,603277.SH
3269,152381,2019-01-31,603298.SH
3273,152385,2019-01-31,603303.SH
3275,152387,2019-01-31,603306.SH
3294,152406,2019-01-31,603333.SH
3321,152433,2019-01-31,603387.SH
3322,152434,2019-01-31,603388.SH
3349,152461,2019-01-31,603518.SH
3350,152462,2019-01-31,603519.SH
3351,152463,2019-01-31,603520.SH
3373,152485,2019-01-31,603586.SH
3382,152494,2019-01-31,603600.SH
3393,152505,2019-01-31,603615.SH
3395,152507,2019-01-31,603617.SH
3401,152513,2019-01-31,603630.SH
3402,152514,2019-01-31,603633.SH
3409,152521,2019-01-31,603655.SH
3415,152527,2019-01-31,603661.SH
3421,152533,2019-01-31,603669.SH
3431,152543,2019-01-31,603689.SH
3438,152550,2019-01-31,603701.SH
3447,152559,2019-01-31,603716.SH
3462,152574,2019-01-31,603757.SH
3465,152577,2019-01-31,603767.SH
3476,152588,2019-01-31,603797.SH
3477,152589,2019-01-31,603798.SH
3483,152595,2019-01-31,603808.SH
3484,152596,2019-01-31,603809.SH
3489,152601,2019-01-31,603817.SH
3499,152611,2019-01-31,603838.SH
3525,152637,2019-01-31,603889.SH
3559,152671,2019-01-31,603968.SH
3565,152677,2019-01-31,603979.SH
3576,152688,2019-01-31,603997.SH
3603,152715,2019-02-28,000030.SZ
3641,152753,2019-02-28,000153.SZ
3673,152785,2019-02-28,000428.SZ
3675,152787,2019-02-28,000430.SZ
3677,152789,2019-02-28,000498.SZ
3682,152794,2019-02-28,000505.SZ
3696,152808,2019-02-28,000524.SZ
3726,152838,2019-02-28,000559.SZ
3731,152843,2019-02-28,000565.SZ
3792,152904,2019-02-28,000655.SZ
3808,152920,2019-02-28,000676.SZ
3815,152927,2019-02-28,000683.SZ
3838,152950,2019-02-28,000715.SZ
3851,152963,2019-02-28,000729.SZ
3854,152966,2019-02-28,000733.SZ
3920,153032,2019-02-28,000833.SZ
3929,153041,2019-02-28,000852.SZ
3948,153060,2019-02-28,000886.SZ
3962,153074,2019-02-28,000903.SZ
3964,153076,2019-02-28,000906.SZ
4001,153113,2019-02-28,000958.SZ
4007,153119,2019-02-28,000965.SZ
4019,153131,2019-02-28,000978.SZ
4076,153188,2019-02-28,002037.SZ
4120,153232,2019-02-28,002082.SZ
4134,153246,2019-02-28,002096.SZ
4182,153294,2019-02-28,002144.SZ
4313,153425,2019-02-28,002276.SZ
4328,153440,2019-02-28,002291.SZ
4334,153446,2019-02-28,002297.SZ
4368,153480,2019-02-28,002331.SZ
4372,153484,2019-02-28,002335.SZ
4435,153547,2019-02-28,002398.SZ
4441,153553,2019-02-28,002404.SZ
4491,153603,2019-02-28,002454.SZ
4506,153618,2019-02-28,002469.SZ
4508,153620,2019-02-28,002471.SZ
4509,153621,2019-02-28,002472.SZ
4520,153632,2019-02-28,002483.SZ
4521,153633,2019-02-28,002484.SZ
4531,153643,2019-02-28,002494.SZ
4561,153673,2019-02-28,002524.SZ
4569,153681,2019-02-28,002533.SZ
4574,153686,2019-02-28,002538.SZ
4595,153707,2019-02-28,002559.SZ
4629,153741,2019-02-28,002593.SZ
4634,153746,2019-02-28,002598.SZ
4649,153761,2019-02-28,002613.SZ
4669,153781,2019-02-28,002633.SZ
4677,153789,2019-02-28,002641.SZ
4687,153799,2019-02-28,002651.SZ
4722,153834,2019-02-28,002687.SZ
4723,153835,2019-02-28,002688.SZ
4733,153845,2019-02-28,002698.SZ
4837,153949,2019-02-28,002811.SZ
4845,153957,2019-02-28,002820.SZ
5113,154225,2019-02-28,300150.SZ
5117,154229,2019-02-28,300154.SZ
5118,154230,2019-02-28,300155.SZ
5127,154239,2019-02-28,300164.SZ
5162,154274,2019-02-28,300200.SZ
5176,154288,2019-02-28,300214.SZ
5181,154293,2019-02-28,300219.SZ
5186,154298,2019-02-28,300224.SZ
5193,154305,2019-02-28,300231.SZ
5248,154360,2019-02-28,300286.SZ
5257,154369,2019-02-28,300295.SZ
5265,154377,2019-02-28,300303.SZ
5280,154392,2019-02-28,300318.SZ
5316,154428,2019-02-28,300354.SZ
5322,154434,2019-02-28,300360.SZ
5350,154462,2019-02-28,300390.SZ
5446,154558,2019-02-28,300486.SZ
5469,154581,2019-02-28,300509.SZ
5487,154599,2019-02-28,300528.SZ
5743,154855,2019-02-28,600052.SH
5749,154861,2019-02-28,600058.SH
5754,154866,2019-02-28,600063.SH
5784,154896,2019-02-28,600096.SH
5787,154899,2019-02-28,600099.SH
5789,154901,2019-02-28,600101.SH
5833,154945,2019-02-28,600152.SH
5862,154974,2019-02-28,600185.SH
5895,155007,2019-02-28,600222.SH
5918,155030,2019-02-28,600248.SH
5925,155037,2019-02-28,600257.SH
5942,155054,2019-02-28,600278.SH
5943,155055,2019-02-28,600279.SH
5948,155060,2019-02-28,600284.SH
5972,155084,2019-02-28,600312.SH
5996,155108,2019-02-28,600339.SH
6003,155115,2019-02-28,600351.SH
6005,155117,2019-02-28,600353.SH
6013,155125,2019-02-28,600362.SH
6014,155126,2019-02-28,600363.SH
6020,155132,2019-02-28,600370.SH
6035,155147,2019-02-28,600387.SH
6054,155166,2019-02-28,600415.SH
6071,155183,2019-02-28,600444.SH
6078,155190,2019-02-28,600458.SH
6147,155259,2019-02-28,600540.SH
6153,155265,2019-02-28,600549.SH
6162,155274,2019-02-28,600560.SH
6166,155278,2019-02-28,600565.SH
6187,155299,2019-02-28,600587.SH
6201,155313,2019-02-28,600602.SH
6243,155355,2019-02-28,600650.SH
6301,155413,2019-02-28,600716.SH
6337,155449,2019-02-28,600753.SH
6378,155490,2019-02-28,600798.SH
6384,155496,2019-02-28,600805.SH
6431,155543,2019-02-28,600859.SH
6451,155563,2019-02-28,600880.SH
6492,155604,2019-02-28,600969.SH
6503,155615,2019-02-28,600982.SH
6504,155616,2019-02-28,600983.SH
6524,155636,2019-02-28,601007.SH
6525,155637,2019-02-28,601008.SH
6556,155668,2019-02-28,601126.SH
6603,155715,2019-02-28,601368.SH
6616,155728,2019-02-28,601566.SH
6634,155746,2019-02-28,601628.SH
6674,155786,2019-02-28,601886.SH
6691,155803,2019-02-28,601965.SH
6705,155817,2019-02-28,601999.SH
6716,155828,2019-02-28,603011.SH
6755,155867,2019-02-28,603067.SH
6785,155897,2019-02-28,603123.SH
6821,155933,2019-02-28,603199.SH
6858,155970,2019-02-28,603306.SH
6859,155971,2019-02-28,603308.SH
6938,156050,2019-02-28,603535.SH
6978,156090,2019-02-28,603617.SH
7011,156123,2019-02-28,603685.SH
7030,156142,2019-02-28,603716.SH
7062,156174,2019-02-28,603800.SH
7086,156198,2019-02-28,603855.SH
7183,156295,2019-03-29,000026.SZ
7218,156330,2019-03-29,000089.SZ
7224,156336,2019-03-29,000151.SZ
7239,156351,2019-03-29,000404.SZ
7257,156369,2019-03-29,000428.SZ
7281,156393,2019-03-29,000525.SZ
7295,156407,2019-03-29,000541.SZ
7296,156408,2019-03-29,000543.SZ
7303,156415,2019-03-29,000551.SZ
7304,156416,2019-03-29,000552.SZ
7322,156434,2019-03-29,000573.SZ
7338,156450,2019-03-29,000598.SZ
7342,156454,2019-03-29,000603.SZ
7358,156470,2019-03-29,000623.SZ
7361,156473,2019-03-29,000627.SZ
7385,156497,2019-03-29,000667.SZ
7396,156508,2019-03-29,000680.SZ
7400,156512,2019-03-29,000685.SZ
7406,156518,2019-03-29,000692.SZ
7414,156526,2019-03-29,000705.SZ
7426,156538,2019-03-29,000719.SZ
7432,156544,2019-03-29,000726.SZ
7435,156547,2019-03-29,000729.SZ
7438,156550,2019-03-29,000733.SZ
7500,156612,2019-03-29,000828.SZ
7542,156654,2019-03-29,000899.SZ
7558,156670,2019-03-29,000919.SZ
7574,156686,2019-03-29,000937.SZ
7578,156690,2019-03-29,000949.SZ
7586,156698,2019-03-29,000959.SZ
7587,156699,2019-03-29,000960.SZ
7589,156701,2019-03-29,000962.SZ
7607,156719,2019-03-29,000983.SZ
7616,156728,2019-03-29,000997.SZ
7626,156738,2019-03-29,002003.SZ
