,Unnamed: 0,trade_dt_x,wind_code
2493,151605,2019-01-31,600449.SH
2512,151624,2019-01-31,600479.SH
2561,151673,2019-01-31,600535.SH
2571,151683,2019-01-31,600548.SH
2587,151699,2019-01-31,600567.SH
2611,151723,2019-01-31,600593.SH
2616,151728,2019-01-31,600598.SH
2617,151729,2019-01-31,600599.SH
2624,151736,2019-01-31,600606.SH
2625,151737,2019-01-31,600608.SH
2628,151740,2019-01-31,600611.SH
2629,151741,2019-01-31,600612.SH
2650,151762,2019-01-31,600637.SH
2652,151764,2019-01-31,600639.SH
2654,151766,2019-01-31,600641.SH
2655,151767,2019-01-31,600642.SH
2659,151771,2019-01-31,600647.SH
2673,151785,2019-01-31,600663.SH
2675,151787,2019-01-31,600665.SH
2678,151790,2019-01-31,600668.SH
2681,151793,2019-01-31,600674.SH
2687,151799,2019-01-31,600681.SH
2694,151806,2019-01-31,600688.SH
2699,151811,2019-01-31,600693.SH
2710,151822,2019-01-31,600705.SH
2724,151836,2019-01-31,600720.SH
2733,151845,2019-01-31,600729.SH
2743,151855,2019-01-31,600739.SH
2745,151857,2019-01-31,600741.SH
2746,151858,2019-01-31,600742.SH
2758,151870,2019-01-31,600755.SH
2764,151876,2019-01-31,600761.SH
2794,151906,2019-01-31,600795.SH
2801,151913,2019-01-31,600803.SH
2805,151917,2019-01-31,600808.SH
2808,151920,2019-01-31,600811.SH
2823,151935,2019-01-31,600827.SH
2830,151942,2019-01-31,600835.SH
2864,151976,2019-01-31,600873.SH
2880,151992,2019-01-31,600890.SH
2887,151999,2019-01-31,600897.SH
2889,152001,2019-01-31,600900.SH
2892,152004,2019-01-31,600908.SH
2895,152007,2019-01-31,600919.SH
2896,152008,2019-01-31,600926.SH
2911,152023,2019-01-31,600970.SH
2914,152026,2019-01-31,600975.SH
2926,152038,2019-01-31,600987.SH
2934,152046,2019-01-31,600998.SH
2935,152047,2019-01-31,600999.SH
2941,152053,2019-01-31,601006.SH
2944,152056,2019-01-31,601009.SH
2950,152062,2019-01-31,601018.SH
2956,152068,2019-01-31,601058.SH
2959,152071,2019-01-31,601069.SH
2967,152079,2019-01-31,601107.SH
2976,152088,2019-01-31,601128.SH
2979,152091,2019-01-31,601139.SH
2981,152093,2019-01-31,601158.SH
2986,152098,2019-01-31,601169.SH
2990,152102,2019-01-31,601188.SH
3003,152115,2019-01-31,601229.SH
3008,152120,2019-01-31,601288.SH
3014,152126,2019-01-31,601328.SH
3016,152128,2019-01-31,601333.SH
3022,152134,2019-01-31,601369.SH
3027,152139,2019-01-31,601398.SH
3033,152145,2019-01-31,601558.SH
3035,152147,2019-01-31,601567.SH
3038,152150,2019-01-31,601588.SH
3045,152157,2019-01-31,601607.SH
3054,152166,2019-01-31,601636.SH
3057,152169,2019-01-31,601669.SH
3058,152170,2019-01-31,601677.SH
3062,152174,2019-01-31,601699.SH
3078,152190,2019-01-31,601828.SH
3079,152191,2019-01-31,601838.SH
3080,152192,2019-01-31,601857.SH
3091,152203,2019-01-31,601886.SH
3101,152213,2019-01-31,601928.SH
3104,152216,2019-01-31,601939.SH
3106,152218,2019-01-31,601952.SH
3109,152221,2019-01-31,601966.SH
3113,152225,2019-01-31,601985.SH
3120,152232,2019-01-31,601997.SH
3121,152233,2019-01-31,601998.SH
3146,152258,2019-01-31,603026.SH
3175,152287,2019-01-31,603077.SH
3214,152326,2019-01-31,603158.SH
3237,152349,2019-01-31,603198.SH
3263,152375,2019-01-31,603278.SH
3282,152394,2019-01-31,603318.SH
3287,152399,2019-01-31,603323.SH
3291,152403,2019-01-31,603330.SH
3305,152417,2019-01-31,603357.SH
3313,152425,2019-01-31,603368.SH
3324,152436,2019-01-31,603393.SH
3372,152484,2019-01-31,603585.SH
3389,152501,2019-01-31,603608.SH
3406,152518,2019-01-31,603639.SH
3442,152554,2019-01-31,603708.SH
3486,152598,2019-01-31,603811.SH
3505,152617,2019-01-31,603858.SH
3515,152627,2019-01-31,603878.SH
3520,152632,2019-01-31,603883.SH
3543,152655,2019-01-31,603920.SH
3599,152711,2019-02-28,000026.SZ
3610,152722,2019-02-28,000038.SZ
3644,152756,2019-02-28,000157.SZ
3668,152780,2019-02-28,000421.SZ
3724,152836,2019-02-28,000557.SZ
3740,152852,2019-02-28,000581.SZ
3754,152866,2019-02-28,000598.SZ
3772,152884,2019-02-28,000620.SZ
3781,152893,2019-02-28,000631.SZ
3844,152956,2019-02-28,000721.SZ
3848,152960,2019-02-28,000726.SZ
3866,152978,2019-02-28,000757.SZ
3885,152997,2019-02-28,000789.SZ
3914,153026,2019-02-28,000825.SZ
3946,153058,2019-02-28,000883.SZ
3957,153069,2019-02-28,000898.SZ
3990,153102,2019-02-28,000937.SZ
4034,153146,2019-02-28,000999.SZ
4042,153154,2019-02-28,002003.SZ
4043,153155,2019-02-28,002004.SZ
4065,153177,2019-02-28,002026.SZ
4078,153190,2019-02-28,002039.SZ
4147,153259,2019-02-28,002109.SZ
4166,153278,2019-02-28,002128.SZ
4225,153337,2019-02-28,002187.SZ
4305,153417,2019-02-28,002268.SZ
4319,153431,2019-02-28,002282.SZ
4418,153530,2019-02-28,002381.SZ
4431,153543,2019-02-28,002394.SZ
4449,153561,2019-02-28,002412.SZ
4543,153655,2019-02-28,002506.SZ
4577,153689,2019-02-28,002541.SZ
4656,153768,2019-02-28,002620.SZ
4673,153785,2019-02-28,002637.SZ
4736,153848,2019-02-28,002701.SZ
4822,153934,2019-02-28,002795.SZ
4828,153940,2019-02-28,002801.SZ
4847,153959,2019-02-28,002822.SZ
5031,154143,2019-02-28,300068.SZ
5050,154162,2019-02-28,300087.SZ
5335,154447,2019-02-28,300375.SZ
5362,154474,2019-02-28,300402.SZ
5385,154497,2019-02-28,300425.SZ
5713,154825,2019-02-28,600008.SH
5719,154831,2019-02-28,600016.SH
5734,154846,2019-02-28,600033.SH
5735,154847,2019-02-28,600035.SH
5758,154870,2019-02-28,600068.SH
5778,154890,2019-02-28,600089.SH
5834,154946,2019-02-28,600153.SH
5849,154961,2019-02-28,600170.SH
5855,154967,2019-02-28,600177.SH
5904,155016,2019-02-28,600232.SH
5908,155020,2019-02-28,600236.SH
5932,155044,2019-02-28,600266.SH
5935,155047,2019-02-28,600269.SH
5938,155050,2019-02-28,600273.SH
5959,155071,2019-02-28,600298.SH
5968,155080,2019-02-28,600308.SH
6001,155113,2019-02-28,600348.SH
6002,155114,2019-02-28,600350.SH
6010,155122,2019-02-28,600359.SH
6018,155130,2019-02-28,600368.SH
6026,155138,2019-02-28,600377.SH
6074,155186,2019-02-28,600449.SH
6093,155205,2019-02-28,600479.SH
6104,155216,2019-02-28,600491.SH
6120,155232,2019-02-28,600510.SH
6121,155233,2019-02-28,600511.SH
6149,155261,2019-02-28,600545.SH
6152,155264,2019-02-28,600548.SH
6155,155267,2019-02-28,600551.SH
6186,155298,2019-02-28,600586.SH
6197,155309,2019-02-28,600598.SH
6209,155321,2019-02-28,600611.SH
6215,155327,2019-02-28,600617.SH
6236,155348,2019-02-28,600642.SH
6256,155368,2019-02-28,600665.SH
6264,155376,2019-02-28,600676.SH
6275,155387,2019-02-28,600688.SH
6278,155390,2019-02-28,600691.SH
6281,155393,2019-02-28,600694.SH
6292,155404,2019-02-28,600706.SH
6294,155406,2019-02-28,600708.SH
6305,155417,2019-02-28,600720.SH
6314,155426,2019-02-28,600729.SH
6344,155456,2019-02-28,600760.SH
6371,155483,2019-02-28,600791.SH
6382,155494,2019-02-28,600803.SH
6389,155501,2019-02-28,600811.SH
6397,155509,2019-02-28,600820.SH
6399,155511,2019-02-28,600822.SH
6403,155515,2019-02-28,600826.SH
6404,155516,2019-02-28,600827.SH
6468,155580,2019-02-28,600897.SH
6470,155582,2019-02-28,600900.SH
6508,155620,2019-02-28,600987.SH
6516,155628,2019-02-28,600998.SH
6526,155638,2019-02-28,601009.SH
6528,155640,2019-02-28,601011.SH
6538,155650,2019-02-28,601058.SH
6544,155656,2019-02-28,601098.SH
6547,155659,2019-02-28,601101.SH
6549,155661,2019-02-28,601107.SH
6559,155671,2019-02-28,601137.SH
6561,155673,2019-02-28,601139.SH
6563,155675,2019-02-28,601158.SH
6568,155680,2019-02-28,601169.SH
6590,155702,2019-02-28,601288.SH
6596,155708,2019-02-28,601328.SH
6600,155712,2019-02-28,601339.SH
6609,155721,2019-02-28,601398.SH
6617,155729,2019-02-28,601567.SH
6640,155752,2019-02-28,601677.SH
6662,155774,2019-02-28,601857.SH
6687,155799,2019-02-28,601939.SH
6696,155808,2019-02-28,601985.SH
6697,155809,2019-02-28,601988.SH
6707,155819,2019-02-28,603001.SH
6728,155840,2019-02-28,603025.SH
6729,155841,2019-02-28,603026.SH
6756,155868,2019-02-28,603069.SH
6797,155909,2019-02-28,603158.SH
6803,155915,2019-02-28,603167.SH
6832,155944,2019-02-28,603227.SH
6865,155977,2019-02-28,603318.SH
6956,156068,2019-02-28,603586.SH
7014,156126,2019-02-28,603689.SH
7037,156149,2019-02-28,603727.SH
7098,156210,2019-02-28,603878.SH
7124,156236,2019-02-28,603918.SH
7144,156256,2019-02-28,603969.SH
7201,156313,2019-03-29,000049.SZ
7258,156370,2019-03-29,000429.SZ
7271,156383,2019-03-29,000513.SZ
7530,156642,2019-03-29,000883.SZ
7541,156653,2019-03-29,000898.SZ
7662,156774,2019-03-29,002039.SZ
8015,157127,2019-03-29,002394.SZ
8033,157145,2019-03-29,002412.SZ
8127,157239,2019-03-29,002506.SZ
8343,157455,2019-03-29,002727.SZ
8389,157501,2019-03-29,002776.SZ
9114,158226,2019-03-29,300569.SZ
9319,158431,2019-03-29,600023.SH
9323,158435,2019-03-29,600028.SH
9327,158439,2019-03-29,600033.SH
9328,158440,2019-03-29,600035.SH
9351,158463,2019-03-29,600068.SH
9528,158640,2019-03-29,600269.SH
9594,158706,2019-03-29,600348.SH
9595,158707,2019-03-29,600350.SH
9619,158731,2019-03-29,600377.SH
9795,158907,2019-03-29,600603.SH
9813,158925,2019-03-29,600622.SH
9829,158941,2019-03-29,600642.SH
9844,158956,2019-03-29,600660.SH
9868,158980,2019-03-29,600688.SH
9968,159080,2019-03-29,600795.SH
9982,159094,2019-03-29,600811.SH
10140,159252,2019-03-29,601101.SH
10156,159268,2019-03-29,601158.SH
10193,159305,2019-03-29,601339.SH
10252,159364,2019-03-29,601818.SH
10272,159384,2019-03-29,601900.SH
10280,159392,2019-03-29,601939.SH
10290,159402,2019-03-29,601988.SH
10761,159873,2019-04-30,000006.SZ
10766,159878,2019-04-30,000011.SZ
10778,159890,2019-04-30,000027.SZ
10779,159891,2019-04-30,000028.SZ
10795,159907,2019-04-30,000049.SZ
10831,159943,2019-04-30,000402.SZ
10843,159955,2019-04-30,000418.SZ
10852,159964,2019-04-30,000429.SZ
10865,159977,2019-04-30,000513.SZ
10886,159998,2019-04-30,000538.SZ
10934,160046,2019-04-30,000600.SZ
10966,160078,2019-04-30,000639.SZ
10971,160083,2019-04-30,000656.SZ
10996,160108,2019-04-30,000687.SZ
11026,160138,2019-04-30,000726.SZ
11055,160167,2019-04-30,000778.SZ
11075,160187,2019-04-30,000802.SZ
11085,160197,2019-04-30,000816.SZ
11104,160216,2019-04-30,000848.SZ
11125,160237,2019-04-30,000885.SZ
11136,160248,2019-04-30,000899.SZ
11149,160261,2019-04-30,000915.SZ
11154,160266,2019-04-30,000921.SZ
11170,160282,2019-04-30,000948.SZ
11193,160305,2019-04-30,000975.SZ
11214,160326,2019-04-30,001965.SZ
11222,160334,2019-04-30,002007.SZ
11229,160341,2019-04-30,002014.SZ
11240,160352,2019-04-30,002025.SZ
11254,160366,2019-04-30,002039.SZ
11257,160369,2019-04-30,002042.SZ
11259,160371,2019-04-30,002044.SZ
11270,160382,2019-04-30,002055.SZ
11297,160409,2019-04-30,002083.SZ
11299,160411,2019-04-30,002085.SZ
11330,160442,2019-04-30,002116.SZ
11360,160472,2019-04-30,002146.SZ
11369,160481,2019-04-30,002155.SZ
11382,160494,2019-04-30,002168.SZ
11430,160542,2019-04-30,002216.SZ
11456,160568,2019-04-30,002242.SZ
11462,160574,2019-04-30,002248.SZ
11468,160580,2019-04-30,002254.SZ
11478,160590,2019-04-30,002266.SZ
11570,160682,2019-04-30,002358.SZ
11606,160718,2019-04-30,002394.SZ
11607,160719,2019-04-30,002395.SZ
11609,160721,2019-04-30,002397.SZ
11624,160736,2019-04-30,002412.SZ
11626,160738,2019-04-30,002414.SZ
11627,160739,2019-04-30,002415.SZ
11653,160765,2019-04-30,002441.SZ
11661,160773,2019-04-30,002449.SZ
11680,160792,2019-04-30,002468.SZ
11730,160842,2019-04-30,002518.SZ
11747,160859,2019-04-30,002536.SZ
11770,160882,2019-04-30,002559.SZ
11787,160899,2019-04-30,002576.SZ
11800,160912,2019-04-30,002589.SZ
11813,160925,2019-04-30,002602.SZ
11824,160936,2019-04-30,002614.SZ
11869,160981,2019-04-30,002659.SZ
11905,161017,2019-04-30,002696.SZ
11937,161049,2019-04-30,002731.SZ
11979,161091,2019-04-30,002776.SZ
11985,161097,2019-04-30,002782.SZ
11987,161099,2019-04-30,002785.SZ
11992,161104,2019-04-30,002790.SZ
11993,161105,2019-04-30,002791.SZ
11996,161108,2019-04-30,002795.SZ
12015,161127,2019-04-30,002816.SZ
12030,161142,2019-04-30,002831.SZ
12041,161153,2019-04-30,002843.SZ
12079,161191,2019-04-30,002884.SZ
12105,161217,2019-04-30,002912.SZ
12143,161255,2019-04-30,300001.SZ
12236,161348,2019-04-30,300096.SZ
12247,161359,2019-04-30,300108.SZ
12250,161362,2019-04-30,300111.SZ
12288,161400,2019-04-30,300149.SZ
12305,161417,2019-04-30,300166.SZ
12319,161431,2019-04-30,300180.SZ
12408,161520,2019-04-30,300271.SZ
12439,161551,2019-04-30,300302.SZ
12453,161565,2019-04-30,300316.SZ
12464,161576,2019-04-30,300327.SZ
12486,161598,2019-04-30,300349.SZ
12501,161613,2019-04-30,300365.SZ
12504,161616,2019-04-30,300368.SZ
12514,161626,2019-04-30,300379.SZ
12533,161645,2019-04-30,300398.SZ
12541,161653,2019-04-30,300406.SZ
12543,161655,2019-04-30,300408.SZ
12573,161685,2019-04-30,300438.SZ
12622,161734,2019-04-30,300487.SZ
12737,161849,2019-04-30,300607.SZ
12812,161924,2019-04-30,300684.SZ
12898,162010,2019-04-30,600007.SH
12899,162011,2019-04-30,600008.SH
12903,162015,2019-04-30,600012.SH
12905,162017,2019-04-30,600016.SH
12912,162024,2019-04-30,600023.SH
12913,162025,2019-04-30,600025.SH
12920,162032,2019-04-30,600033.SH
12921,162033,2019-04-30,600035.SH
12932,162044,2019-04-30,600055.SH
12941,162053,2019-04-30,600064.SH
12952,162064,2019-04-30,600077.SH
12988,162100,2019-04-30,600116.SH
13031,162143,2019-04-30,600167.SH
13050,162162,2019-04-30,600188.SH
13058,162170,2019-04-30,600197.SH
13081,162193,2019-04-30,600223.SH
13093,162205,2019-04-30,600236.SH
13126,162238,2019-04-30,600277.SH
13187,162299,2019-04-30,600350.SH
13205,162317,2019-04-30,600370.SH
13208,162320,2019-04-30,600373.SH
13211,162323,2019-04-30,600377.SH
13214,162326,2019-04-30,600380.SH
13235,162347,2019-04-30,600406.SH
13258,162370,2019-04-30,600448.SH
13259,162371,2019-04-30,600449.SH
13266,162378,2019-04-30,600461.SH
13282,162394,2019-04-30,600483.SH
13289,162401,2019-04-30,600491.SH
13306,162418,2019-04-30,600511.SH
13314,162426,2019-04-30,600520.SH
13334,162446,2019-04-30,600545.SH
13336,162448,2019-04-30,600547.SH
13337,162449,2019-04-30,600548.SH
13339,162451,2019-04-30,600550.SH
13350,162462,2019-04-30,600563.SH
13363,162475,2019-04-30,600578.SH
13395,162507,2019-04-30,600612.SH
13398,162510,2019-04-30,600615.SH
13421,162533,2019-04-30,600642.SH
13433,162545,2019-04-30,600655.SH
13434,162546,2019-04-30,600657.SH
13439,162551,2019-04-30,600663.SH
13447,162559,2019-04-30,600674.SH
13453,162565,2019-04-30,600681.SH
13460,162572,2019-04-30,600688.SH
13465,162577,2019-04-30,600693.SH
13512,162624,2019-04-30,600742.SH
13523,162635,2019-04-30,600754.SH
13526,162638,2019-04-30,600757.SH
13530,162642,2019-04-30,600761.SH
13538,162650,2019-04-30,600770.SH
13570,162682,2019-04-30,600807.SH
13590,162702,2019-04-30,600828.SH
13596,162708,2019-04-30,600835.SH
13630,162742,2019-04-30,600873.SH
13642,162754,2019-04-30,600886.SH
13650,162762,2019-04-30,600894.SH
13655,162767,2019-04-30,600900.SH
13658,162770,2019-04-30,600908.SH
13661,162773,2019-04-30,600919.SH
13662,162774,2019-04-30,600926.SH
13674,162786,2019-04-30,600965.SH
13685,162797,2019-04-30,600979.SH
13691,162803,2019-04-30,600985.SH
13711,162823,2019-04-30,601009.SH
13726,162838,2019-04-30,601069.SH
13728,162840,2019-04-30,601088.SH
13729,162841,2019-04-30,601098.SH
13753,162865,2019-04-30,601169.SH
13766,162878,2019-04-30,601222.SH
13767,162879,2019-04-30,601225.SH
13775,162887,2019-04-30,601288.SH
13781,162893,2019-04-30,601328.SH
13802,162914,2019-04-30,601567.SH
13817,162929,2019-04-30,601618.SH
13844,162956,2019-04-30,601818.SH
13846,162958,2019-04-30,601838.SH
13864,162976,2019-04-30,601900.SH
13869,162981,2019-04-30,601928.SH
13881,162993,2019-04-30,601985.SH
13882,162994,2019-04-30,601988.SH
13885,162997,2019-04-30,601991.SH
13902,163014,2019-04-30,603012.SH
13915,163027,2019-04-30,603027.SH
13937,163049,2019-04-30,603060.SH
13978,163090,2019-04-30,603136.SH
13989,163101,2019-04-30,603167.SH
14009,163121,2019-04-30,603203.SH
14010,163122,2019-04-30,603208.SH
14014,163126,2019-04-30,603222.SH
14036,163148,2019-04-30,603289.SH
14041,163153,2019-04-30,603301.SH
14044,163156,2019-04-30,603306.SH
14059,163171,2019-04-30,603328.SH
14066,163178,2019-04-30,603336.SH
14073,163185,2019-04-30,603355.SH
14080,163192,2019-04-30,603365.SH
14117,163229,2019-04-30,603515.SH
14131,163243,2019-04-30,603557.SH
14148,163260,2019-04-30,603590.SH
14153,163265,2019-04-30,603600.SH
14206,163318,2019-04-30,603696.SH
14239,163351,2019-04-30,603773.SH
14251,163363,2019-04-30,603800.SH
14252,163364,2019-04-30,603801.SH
14270,163382,2019-04-30,603833.SH
14281,163393,2019-04-30,603866.SH
14282,163394,2019-04-30,603868.SH
14292,163404,2019-04-30,603883.SH
14302,163414,2019-04-30,603898.SH
14334,163446,2019-04-30,603969.SH
14354,163466,2019-05-31,000002.SZ
14361,163473,2019-05-31,000010.SZ
14377,163489,2019-05-31,000030.SZ
14380,163492,2019-05-31,000034.SZ
14381,163493,2019-05-31,000035.SZ
14382,163494,2019-05-31,000036.SZ
14383,163495,2019-05-31,000037.SZ
14386,163498,2019-05-31,000040.SZ
14390,163502,2019-05-31,000048.SZ
14401,163513,2019-05-31,000065.SZ
14408,163520,2019-05-31,000089.SZ
14410,163522,2019-05-31,000096.SZ
14416,163528,2019-05-31,000155.SZ
14417,163529,2019-05-31,000156.SZ
14422,163534,2019-05-31,000301.SZ
14428,163540,2019-05-31,000403.SZ
14440,163552,2019-05-31,000420.SZ
14447,163559,2019-05-31,000429.SZ
14450,163562,2019-05-31,000498.SZ
14460,163572,2019-05-31,000513.SZ
14466,163578,2019-05-31,000520.SZ
14478,163590,2019-05-31,000534.SZ
14480,163592,2019-05-31,000537.SZ
14481,163593,2019-05-31,000538.SZ
14488,163600,2019-05-31,000546.SZ
14491,163603,2019-05-31,000550.SZ
14503,163615,2019-05-31,000564.SZ
14506,163618,2019-05-31,000567.SZ
14516,163628,2019-05-31,000585.SZ
14548,163660,2019-05-31,000625.SZ
14566,163678,2019-05-31,000656.SZ
14584,163696,2019-05-31,000679.SZ
14592,163704,2019-05-31,000688.SZ
14603,163715,2019-05-31,000703.SZ
14605,163717,2019-05-31,000707.SZ
14606,163718,2019-05-31,000708.SZ
14622,163734,2019-05-31,000726.SZ
14633,163745,2019-05-31,000739.SZ
14636,163748,2019-05-31,000752.SZ
14639,163751,2019-05-31,000756.SZ
14644,163756,2019-05-31,000761.SZ
14652,163764,2019-05-31,000779.SZ
14657,163769,2019-05-31,000786.SZ
14659,163771,2019-05-31,000789.SZ
14660,163772,2019-05-31,000790.SZ
14661,163773,2019-05-31,000791.SZ
14685,163797,2019-05-31,000821.SZ
14698,163810,2019-05-31,000838.SZ
14716,163828,2019-05-31,000878.SZ
14718,163830,2019-05-31,000881.SZ
14728,163840,2019-05-31,000893.SZ
14735,163847,2019-05-31,000902.SZ
14741,163853,2019-05-31,000910.SZ
14747,163859,2019-05-31,000918.SZ
14750,163862,2019-05-31,000921.SZ
14771,163883,2019-05-31,000953.SZ
14783,163895,2019-05-31,000968.SZ
14787,163899,2019-05-31,000972.SZ
14789,163901,2019-05-31,000975.SZ
14793,163905,2019-05-31,000980.SZ
14807,163919,2019-05-31,001696.SZ
14818,163930,2019-05-31,002007.SZ
14825,163937,2019-05-31,002014.SZ
14827,163939,2019-05-31,002016.SZ
14830,163942,2019-05-31,002019.SZ
14846,163958,2019-05-31,002035.SZ
14850,163962,2019-05-31,002039.SZ
14853,163965,2019-05-31,002042.SZ
14858,163970,2019-05-31,002047.SZ
14861,163973,2019-05-31,002050.SZ
14870,163982,2019-05-31,002059.SZ
14875,163987,2019-05-31,002064.SZ
14885,163997,2019-05-31,002074.SZ
14893,164005,2019-05-31,002082.SZ
14894,164006,2019-05-31,002083.SZ
14897,164009,2019-05-31,002086.SZ
14902,164014,2019-05-31,002091.SZ
14916,164028,2019-05-31,002105.SZ
14927,164039,2019-05-31,002116.SZ
14957,164069,2019-05-31,002146.SZ
14970,164082,2019-05-31,002159.SZ
14973,164085,2019-05-31,002162.SZ
14976,164088,2019-05-31,002165.SZ
15007,164119,2019-05-31,002196.SZ
15023,164135,2019-05-31,002212.SZ
15032,164144,2019-05-31,002221.SZ
15034,164146,2019-05-31,002223.SZ
15050,164162,2019-05-31,002239.SZ
15052,164164,2019-05-31,002241.SZ
15053,164165,2019-05-31,002242.SZ
15057,164169,2019-05-31,002246.SZ
15059,164171,2019-05-31,002248.SZ
15065,164177,2019-05-31,002254.SZ
15075,164187,2019-05-31,002266.SZ
15082,164194,2019-05-31,002273.SZ
15087,164199,2019-05-31,002278.SZ
15092,164204,2019-05-31,002283.SZ
15101,164213,2019-05-31,002292.SZ
15115,164227,2019-05-31,002306.SZ
15133,164245,2019-05-31,002324.SZ
15158,164270,2019-05-31,002349.SZ
15167,164279,2019-05-31,002358.SZ
15175,164287,2019-05-31,002366.SZ
15183,164295,2019-05-31,002374.SZ
15191,164303,2019-05-31,002382.SZ
15204,164316,2019-05-31,002395.SZ
15207,164319,2019-05-31,002398.SZ
15218,164330,2019-05-31,002409.SZ
15221,164333,2019-05-31,002412.SZ
15231,164343,2019-05-31,002422.SZ
15247,164359,2019-05-31,002438.SZ
15258,164370,2019-05-31,002449.SZ
15277,164389,2019-05-31,002468.SZ
15302,164414,2019-05-31,002493.SZ
