,Unnamed: 0,trade_dt_x,wind_code
2231,151343,2019-01-31,600126.SH
2249,151361,2019-01-31,600149.SH
2250,151362,2019-01-31,600150.SH
2258,151370,2019-01-31,600159.SH
2301,151413,2019-01-31,600208.SH
2307,151419,2019-01-31,600215.SH
2319,151431,2019-01-31,600228.SH
2349,151461,2019-01-31,600262.SH
2378,151490,2019-01-31,600298.SH
2399,151511,2019-01-31,600321.SH
2412,151524,2019-01-31,600336.SH
2461,151573,2019-01-31,600395.SH
2467,151579,2019-01-31,600403.SH
2476,151588,2019-01-31,600419.SH
2484,151596,2019-01-31,600429.SH
2506,151618,2019-01-31,600469.SH
2508,151620,2019-01-31,600475.SH
2521,151633,2019-01-31,600489.SH
2537,151649,2019-01-31,600508.SH
2565,151677,2019-01-31,600539.SH
2568,151680,2019-01-31,600545.SH
2582,151694,2019-01-31,600561.SH
2592,151704,2019-01-31,600572.SH
2595,151707,2019-01-31,600576.SH
2597,151709,2019-01-31,600578.SH
2630,151742,2019-01-31,600613.SH
2666,151778,2019-01-31,600654.SH
2709,151821,2019-01-31,600704.SH
2712,151824,2019-01-31,600707.SH
2728,151840,2019-01-31,600724.SH
2729,151841,2019-01-31,600725.SH
2730,151842,2019-01-31,600726.SH
2735,151847,2019-01-31,600731.SH
2751,151863,2019-01-31,600747.SH
2752,151864,2019-01-31,600748.SH
2754,151866,2019-01-31,600750.SH
2769,151881,2019-01-31,600767.SH
2770,151882,2019-01-31,600768.SH
2779,151891,2019-01-31,600778.SH
2789,151901,2019-01-31,600790.SH
2813,151925,2019-01-31,600817.SH
2815,151927,2019-01-31,600819.SH
2819,151931,2019-01-31,600823.SH
2822,151934,2019-01-31,600826.SH
2843,151955,2019-01-31,600851.SH
2844,151956,2019-01-31,600853.SH
2845,151957,2019-01-31,600854.SH
2848,151960,2019-01-31,600857.SH
2852,151964,2019-01-31,600861.SH
2862,151974,2019-01-31,600871.SH
2872,151984,2019-01-31,600882.SH
2879,151991,2019-01-31,600889.SH
2882,151994,2019-01-31,600892.SH
2883,151995,2019-01-31,600893.SH
2886,151998,2019-01-31,600896.SH
2907,152019,2019-01-31,600965.SH
2918,152030,2019-01-31,600979.SH
2936,152048,2019-01-31,601000.SH
2943,152055,2019-01-31,601008.SH
2955,152067,2019-01-31,601038.SH
2966,152078,2019-01-31,601106.SH
2972,152084,2019-01-31,601117.SH
2977,152089,2019-01-31,601137.SH
2983,152095,2019-01-31,601163.SH
2998,152110,2019-01-31,601218.SH
3006,152118,2019-01-31,601238.SH
3026,152138,2019-01-31,601390.SH
3028,152140,2019-01-31,601500.SH
3042,152154,2019-01-31,601600.SH
3050,152162,2019-01-31,601618.SH
3066,152178,2019-01-31,601727.SH
3075,152187,2019-01-31,601808.SH
3094,152206,2019-01-31,601898.SH
3115,152227,2019-01-31,601989.SH
3117,152229,2019-01-31,601991.SH
3128,152240,2019-01-31,603006.SH
3141,152253,2019-01-31,603020.SH
3143,152255,2019-01-31,603022.SH
3149,152261,2019-01-31,603029.SH
3151,152263,2019-01-31,603031.SH
3215,152327,2019-01-31,603159.SH
3238,152350,2019-01-31,603199.SH
3271,152383,2019-01-31,603300.SH
3281,152393,2019-01-31,603316.SH
3328,152440,2019-01-31,603416.SH
3370,152482,2019-01-31,603580.SH
3420,152532,2019-01-31,603668.SH
3454,152566,2019-01-31,603727.SH
3457,152569,2019-01-31,603730.SH
3473,152585,2019-01-31,603788.SH
3474,152586,2019-01-31,603789.SH
3491,152603,2019-01-31,603819.SH
3503,152615,2019-01-31,603855.SH
3507,152619,2019-01-31,603860.SH
3541,152653,2019-01-31,603918.SH
3547,152659,2019-01-31,603929.SH
3572,152684,2019-01-31,603990.SH
3573,152685,2019-01-31,603991.SH
3600,152712,2019-02-28,000027.SZ
3604,152716,2019-02-28,000031.SZ
3694,152806,2019-02-28,000521.SZ
3705,152817,2019-02-28,000534.SZ
3713,152825,2019-02-28,000544.SZ
3782,152894,2019-02-28,000632.SZ
3784,152896,2019-02-28,000635.SZ
3814,152926,2019-02-28,000682.SZ
3818,152930,2019-02-28,000687.SZ
3822,152934,2019-02-28,000692.SZ
3830,152942,2019-02-28,000705.SZ
3831,152943,2019-02-28,000707.SZ
3857,152969,2019-02-28,000737.SZ
3865,152977,2019-02-28,000756.SZ
3873,152985,2019-02-28,000767.SZ
3878,152990,2019-02-28,000779.SZ
3907,153019,2019-02-28,000816.SZ
4009,153121,2019-02-28,000967.SZ
4038,153150,2019-02-28,001965.SZ
4067,153179,2019-02-28,002028.SZ
4085,153197,2019-02-28,002046.SZ
4101,153213,2019-02-28,002062.SZ
4125,153237,2019-02-28,002087.SZ
4143,153255,2019-02-28,002105.SZ
4170,153282,2019-02-28,002132.SZ
4173,153285,2019-02-28,002135.SZ
4231,153343,2019-02-28,002193.SZ
4238,153350,2019-02-28,002200.SZ
4250,153362,2019-02-28,002212.SZ
4259,153371,2019-02-28,002221.SZ
4275,153387,2019-02-28,002237.SZ
4293,153405,2019-02-28,002255.SZ
4323,153435,2019-02-28,002286.SZ
4375,153487,2019-02-28,002338.SZ
4392,153504,2019-02-28,002355.SZ
4400,153512,2019-02-28,002363.SZ
4434,153546,2019-02-28,002397.SZ
4551,153663,2019-02-28,002514.SZ
4572,153684,2019-02-28,002536.SZ
4573,153685,2019-02-28,002537.SZ
4614,153726,2019-02-28,002578.SZ
4670,153782,2019-02-28,002634.SZ
4680,153792,2019-02-28,002644.SZ
4707,153819,2019-02-28,002671.SZ
4775,153887,2019-02-28,002743.SZ
4783,153895,2019-02-28,002752.SZ
4789,153901,2019-02-28,002759.SZ
4801,153913,2019-02-28,002772.SZ
4850,153962,2019-02-28,002825.SZ
4867,153979,2019-02-28,002843.SZ
4903,154015,2019-02-28,002882.SZ
4970,154082,2019-02-28,300006.SZ
5005,154117,2019-02-28,300041.SZ
5027,154139,2019-02-28,300064.SZ
5028,154140,2019-02-28,300065.SZ
5044,154156,2019-02-28,300081.SZ
5056,154168,2019-02-28,300093.SZ
5057,154169,2019-02-28,300094.SZ
5098,154210,2019-02-28,300135.SZ
5124,154236,2019-02-28,300161.SZ
5156,154268,2019-02-28,300194.SZ
5242,154354,2019-02-28,300280.SZ
5253,154365,2019-02-28,300291.SZ
5283,154395,2019-02-28,300321.SZ
5365,154477,2019-02-28,300405.SZ
5402,154514,2019-02-28,300442.SZ
5433,154545,2019-02-28,300473.SZ
5435,154547,2019-02-28,300475.SZ
5482,154594,2019-02-28,300522.SZ
5580,154692,2019-02-28,300626.SZ
5590,154702,2019-02-28,300636.SZ
5622,154734,2019-02-28,300669.SZ
5648,154760,2019-02-28,300695.SZ
5712,154824,2019-02-28,600007.SH
5726,154838,2019-02-28,600023.SH
5737,154849,2019-02-28,600037.SH
5739,154851,2019-02-28,600039.SH
5773,154885,2019-02-28,600083.SH
5780,154892,2019-02-28,600091.SH
5786,154898,2019-02-28,600098.SH
5788,154900,2019-02-28,600100.SH
5846,154958,2019-02-28,600167.SH
5896,155008,2019-02-28,600223.SH
5906,155018,2019-02-28,600234.SH
5913,155025,2019-02-28,600241.SH
5915,155027,2019-02-28,600243.SH
5916,155028,2019-02-28,600246.SH
5919,155031,2019-02-28,600249.SH
5930,155042,2019-02-28,600262.SH
5937,155049,2019-02-28,600272.SH
5941,155053,2019-02-28,600277.SH
5993,155105,2019-02-28,600336.SH
6008,155120,2019-02-28,600356.SH
6028,155140,2019-02-28,600379.SH
6044,155156,2019-02-28,600397.SH
6047,155159,2019-02-28,600400.SH
6056,155168,2019-02-28,600418.SH
6065,155177,2019-02-28,600429.SH
6081,155193,2019-02-28,600461.SH
6107,155219,2019-02-28,600496.SH
6145,155257,2019-02-28,600538.SH
6146,155258,2019-02-28,600539.SH
6175,155287,2019-02-28,600575.SH
6176,155288,2019-02-28,600576.SH
6178,155290,2019-02-28,600578.SH
6192,155304,2019-02-28,600593.SH
6202,155314,2019-02-28,600603.SH
6206,155318,2019-02-28,600608.SH
6247,155359,2019-02-28,600654.SH
6252,155364,2019-02-28,600661.SH
6299,155411,2019-02-28,600714.SH
6335,155447,2019-02-28,600750.SH
6342,155454,2019-02-28,600758.SH
6352,155464,2019-02-28,600769.SH
6367,155479,2019-02-28,600785.SH
6370,155482,2019-02-28,600790.SH
6375,155487,2019-02-28,600795.SH
6398,155510,2019-02-28,600821.SH
6400,155512,2019-02-28,600823.SH
6410,155522,2019-02-28,600834.SH
6412,155524,2019-02-28,600836.SH
6426,155538,2019-02-28,600854.SH
6432,155544,2019-02-28,600860.SH
6453,155565,2019-02-28,600882.SH
6489,155601,2019-02-28,600965.SH
6554,155666,2019-02-28,601117.SH
6557,155669,2019-02-28,601127.SH
6567,155679,2019-02-28,601168.SH
6570,155682,2019-02-28,601179.SH
6598,155710,2019-02-28,601333.SH
6620,155732,2019-02-28,601588.SH
6646,155758,2019-02-28,601717.SH
6689,155801,2019-02-28,601952.SH
6700,155812,2019-02-28,601991.SH
6743,155855,2019-02-28,603041.SH
6757,155869,2019-02-28,603076.SH
6768,155880,2019-02-28,603090.SH
6788,155900,2019-02-28,603128.SH
6798,155910,2019-02-28,603159.SH
6829,155941,2019-02-28,603223.SH
6861,155973,2019-02-28,603311.SH
6875,155987,2019-02-28,603331.SH
6920,156032,2019-02-28,603488.SH
6932,156044,2019-02-28,603518.SH
7046,156158,2019-02-28,603758.SH
7074,156186,2019-02-28,603819.SH
7123,156235,2019-02-28,603917.SH
7138,156250,2019-02-28,603958.SH
7147,156259,2019-02-28,603977.SH
7149,156261,2019-02-28,603979.SH
7174,156286,2019-03-29,000014.SZ
7197,156309,2019-03-29,000042.SZ
7366,156478,2019-03-29,000632.SZ
7450,156562,2019-03-29,000757.SZ
7649,156761,2019-03-29,002026.SZ
7714,156826,2019-03-29,002092.SZ
7729,156841,2019-03-29,002107.SZ
7801,156913,2019-03-29,002179.SZ
7815,156927,2019-03-29,002193.SZ
7912,157024,2019-03-29,002291.SZ
8156,157268,2019-03-29,002536.SZ
8190,157302,2019-03-29,002570.SZ
8206,157318,2019-03-29,002586.SZ
8298,157410,2019-03-29,002678.SZ
8332,157444,2019-03-29,002715.SZ
8347,157459,2019-03-29,002731.SZ
8421,157533,2019-03-29,002811.SZ
8573,157685,2019-03-29,300021.SZ
8644,157756,2019-03-29,300093.SZ
8741,157853,2019-03-29,300191.SZ
8745,157857,2019-03-29,300195.SZ
8754,157866,2019-03-29,300204.SZ
8789,157901,2019-03-29,300239.SZ
8851,157963,2019-03-29,300301.SZ
8920,158032,2019-03-29,300371.SZ
8953,158065,2019-03-29,300405.SZ
9011,158123,2019-03-29,300463.SZ
9021,158133,2019-03-29,300473.SZ
9033,158145,2019-03-29,300485.SZ
9065,158177,2019-03-29,300517.SZ
9127,158239,2019-03-29,300583.SZ
9143,158255,2019-03-29,300600.SZ
9210,158322,2019-03-29,300669.SZ
9236,158348,2019-03-29,300695.SZ
9366,158478,2019-03-29,600083.SH
9489,158601,2019-03-29,600223.SH
9534,158646,2019-03-29,600277.SH
9613,158725,2019-03-29,600370.SH
9647,158759,2019-03-29,600415.SH
9658,158770,2019-03-29,600429.SH
9716,158828,2019-03-29,600513.SH
9771,158883,2019-03-29,600578.SH
9784,158896,2019-03-29,600592.SH
9797,158909,2019-03-29,600605.SH
9799,158911,2019-03-29,600608.SH
9806,158918,2019-03-29,600615.SH
9817,158929,2019-03-29,600628.SH
9849,158961,2019-03-29,600665.SH
9874,158986,2019-03-29,600694.SH
9897,159009,2019-03-29,600719.SH
9903,159015,2019-03-29,600725.SH
9928,159040,2019-03-29,600750.SH
9935,159047,2019-03-29,600758.SH
9943,159055,2019-03-29,600767.SH
9963,159075,2019-03-29,600790.SH
10023,159135,2019-03-29,600858.SH
10046,159158,2019-03-29,600882.SH
10096,159208,2019-03-29,600982.SH
10098,159210,2019-03-29,600984.SH
10210,159322,2019-03-29,601567.SH
10246,159358,2019-03-29,601798.SH
10255,159367,2019-03-29,601857.SH
10318,159430,2019-03-29,603021.SH
10330,159442,2019-03-29,603035.SH
10422,159534,2019-03-29,603223.SH
10424,159536,2019-03-29,603226.SH
10459,159571,2019-03-29,603319.SH
10592,159704,2019-03-29,603663.SH
10593,159705,2019-03-29,603665.SH
10605,159717,2019-03-29,603685.SH
10643,159755,2019-03-29,603768.SH
10651,159763,2019-03-29,603789.SH
10750,159862,2019-03-29,603990.SH
10789,159901,2019-04-30,000039.SZ
10836,159948,2019-04-30,000409.SZ
10851,159963,2019-04-30,000428.SZ
10891,160003,2019-04-30,000544.SZ
10896,160008,2019-04-30,000550.SZ
10979,160091,2019-04-30,000667.SZ
11005,160117,2019-04-30,000701.SZ
11342,160454,2019-04-30,002128.SZ
11428,160540,2019-04-30,002214.SZ
11518,160630,2019-04-30,002306.SZ
11537,160649,2019-04-30,002325.SZ
11541,160653,2019-04-30,002329.SZ
11705,160817,2019-04-30,002493.SZ
11752,160864,2019-04-30,002541.SZ
11777,160889,2019-04-30,002566.SZ
11793,160905,2019-04-30,002582.SZ
11797,160909,2019-04-30,002586.SZ
11844,160956,2019-04-30,002634.SZ
12163,161275,2019-04-30,300021.SZ
12425,161537,2019-04-30,300288.SZ
12467,161579,2019-04-30,300330.SZ
12511,161623,2019-04-30,300376.SZ
12630,161742,2019-04-30,300495.SZ
12722,161834,2019-04-30,300591.SZ
12735,161847,2019-04-30,300605.SZ
12778,161890,2019-04-30,300650.SZ
12797,161909,2019-04-30,300669.SZ
13043,162155,2019-04-30,600180.SH
13044,162156,2019-04-30,600182.SH
13194,162306,2019-04-30,600358.SH
13197,162309,2019-04-30,600361.SH
13215,162327,2019-04-30,600381.SH
13326,162438,2019-04-30,600533.SH
13420,162532,2019-04-30,600641.SH
13482,162594,2019-04-30,600712.SH
13535,162647,2019-04-30,600767.SH
13555,162667,2019-04-30,600790.SH
13560,162672,2019-04-30,600795.SH
13638,162750,2019-04-30,600882.SH
13690,162802,2019-04-30,600984.SH
13701,162813,2019-04-30,600998.SH
13748,162860,2019-04-30,601158.SH
13847,162959,2019-04-30,601857.SH
13958,163070,2019-04-30,603100.SH
13993,163105,2019-04-30,603178.SH
14019,163131,2019-04-30,603228.SH
14075,163187,2019-04-30,603357.SH
14093,163205,2019-04-30,603388.SH
14120,163232,2019-04-30,603518.SH
14208,163320,2019-04-30,603699.SH
14235,163347,2019-04-30,603758.SH
14246,163358,2019-04-30,603789.SH
14346,163458,2019-04-30,603990.SH
14362,163474,2019-05-31,000011.SZ
14443,163555,2019-05-31,000423.SZ
14536,163648,2019-05-31,000609.SZ
14572,163684,2019-05-31,000665.SZ
14599,163711,2019-05-31,000698.SZ
14642,163754,2019-05-31,000759.SZ
14720,163832,2019-05-31,000883.SZ
14729,163841,2019-05-31,000895.SZ
14738,163850,2019-05-31,000906.SZ
14804,163916,2019-05-31,000997.SZ
14810,163922,2019-05-31,001965.SZ
14864,163976,2019-05-31,002053.SZ
14872,163984,2019-05-31,002061.SZ
14949,164061,2019-05-31,002138.SZ
15018,164130,2019-05-31,002207.SZ
15078,164190,2019-05-31,002269.SZ
15129,164241,2019-05-31,002320.SZ
15195,164307,2019-05-31,002386.SZ
15220,164332,2019-05-31,002411.SZ
15253,164365,2019-05-31,002444.SZ
15394,164506,2019-05-31,002586.SZ
15420,164532,2019-05-31,002613.SZ
15478,164590,2019-05-31,002671.SZ
15547,164659,2019-05-31,002745.SZ
15587,164699,2019-05-31,002788.SZ
15616,164728,2019-05-31,002820.SZ
15634,164746,2019-05-31,002839.SZ
15650,164762,2019-05-31,002857.SZ
15707,164819,2019-05-31,002918.SZ
15770,164882,2019-05-31,300030.SZ
15833,164945,2019-05-31,300094.SZ
15937,165049,2019-05-31,300200.SZ
16043,165155,2019-05-31,300307.SZ
16153,165265,2019-05-31,300419.SZ
16160,165272,2019-05-31,300426.SZ
16179,165291,2019-05-31,300445.SZ
16182,165294,2019-05-31,300448.SZ
16189,165301,2019-05-31,300455.SZ
16233,165345,2019-05-31,300499.SZ
16235,165347,2019-05-31,300501.SZ
16285,165397,2019-05-31,300553.SZ
16289,165401,2019-05-31,300557.SZ
16322,165434,2019-05-31,300592.SZ
16334,165446,2019-05-31,300605.SZ
16349,165461,2019-05-31,300621.SZ
16364,165476,2019-05-31,300636.SZ
16377,165489,2019-05-31,300650.SZ
16379,165491,2019-05-31,300652.SZ
16396,165508,2019-05-31,300669.SZ
16438,165550,2019-05-31,300712.SZ
16503,165615,2019-05-31,600007.SH
16507,165619,2019-05-31,600011.SH
16705,165817,2019-05-31,600243.SH
16711,165823,2019-05-31,600251.SH
16727,165839,2019-05-31,600272.SH
16734,165846,2019-05-31,600280.SH
16766,165878,2019-05-31,600317.SH
16820,165932,2019-05-31,600381.SH
16856,165968,2019-05-31,600429.SH
16903,166015,2019-05-31,600501.SH
16909,166021,2019-05-31,600508.SH
16954,166066,2019-05-31,600561.SH
16965,166077,2019-05-31,600573.SH
17007,166119,2019-05-31,600618.SH
17012,166124,2019-05-31,600623.SH
17016,166128,2019-05-31,600629.SH
17054,166166,2019-05-31,600675.SH
17102,166214,2019-05-31,600726.SH
17161,166273,2019-05-31,600790.SH
17252,166364,2019-05-31,600890.SH
17355,166467,2019-05-31,601158.SH
17360,166472,2019-05-31,601169.SH
17454,166566,2019-05-31,601857.SH
17465,166577,2019-05-31,601882.SH
17617,166729,2019-05-31,603208.SH
17627,166739,2019-05-31,603229.SH
17748,166860,2019-05-31,603578.SH
17750,166862,2019-05-31,603580.SH
17752,166864,2019-05-31,603585.SH
17790,166902,2019-05-31,603656.SH
17800,166912,2019-05-31,603668.SH
17801,166913,2019-05-31,603669.SH
17803,166915,2019-05-31,603677.SH
17824,166936,2019-05-31,603708.SH
17858,166970,2019-05-31,603797.SH
17865,166977,2019-05-31,603808.SH
17869,166981,2019-05-31,603813.SH
17872,166984,2019-05-31,603818.SH
17885,166997,2019-05-31,603855.SH
17887,166999,2019-05-31,603858.SH
17889,167001,2019-05-31,603860.SH
17893,167005,2019-05-31,603869.SH
17927,167039,2019-05-31,603926.SH
17935,167047,2019-05-31,603955.SH
17937,167049,2019-05-31,603958.SH
17943,167055,2019-05-31,603968.SH
17976,167088,2019-06-28,000016.SZ
17980,167092,2019-06-28,000020.SZ
17997,167109,2019-06-28,000040.SZ
18006,167118,2019-06-28,000058.SZ
18039,167151,2019-06-28,000403.SZ
18047,167159,2019-06-28,000415.SZ
18052,167164,2019-06-28,000421.SZ
18068,167180,2019-06-28,000507.SZ
18127,167239,2019-06-28,000585.SZ
18155,167267,2019-06-28,000619.SZ
18185,167297,2019-06-28,000667.SZ
18199,167311,2019-06-28,000683.SZ
18209,167321,2019-06-28,000698.SZ
18241,167353,2019-06-28,000737.SZ
18245,167357,2019-06-28,000751.SZ
18263,167375,2019-06-28,000780.SZ
18285,167397,2019-06-28,000809.SZ
18332,167444,2019-06-28,000886.SZ
18390,167502,2019-06-28,000965.SZ
18402,167514,2019-06-28,000978.SZ
18405,167517,2019-06-28,000982.SZ
18450,167562,2019-06-28,002029.SZ
18481,167593,2019-06-28,002060.SZ
18483,167595,2019-06-28,002062.SZ
18489,167601,2019-06-28,002068.SZ
18512,167624,2019-06-28,002092.SZ
18525,167637,2019-06-28,002105.SZ
18552,167664,2019-06-28,002132.SZ
18555,167667,2019-06-28,002135.SZ
18606,167718,2019-06-28,002186.SZ
18616,167728,2019-06-28,002196.SZ
18621,167733,2019-06-28,002201.SZ
18642,167754,2019-06-28,002222.SZ
18701,167813,2019-06-28,002283.SZ
18709,167821,2019-06-28,002291.SZ
18743,167855,2019-06-28,002325.SZ
18810,167922,2019-06-28,002392.SZ
18890,168002,2019-06-28,002472.SZ
18912,168024,2019-06-28,002494.SZ
18932,168044,2019-06-28,002514.SZ
18946,168058,2019-06-28,002529.SZ
18958,168070,2019-06-28,002541.SZ
19029,168141,2019-06-28,002613.SZ
19070,168182,2019-06-28,002654.SZ
19087,168199,2019-06-28,002671.SZ
19152,168264,2019-06-28,002740.SZ
19155,168267,2019-06-28,002743.SZ
19156,168268,2019-06-28,002745.SZ
19206,168318,2019-06-28,002799.SZ
19213,168325,2019-06-28,002807.SZ
19221,168333,2019-06-28,002816.SZ
19243,168355,2019-06-28,002839.SZ
19252,168364,2019-06-28,002849.SZ
19259,168371,2019-06-28,002857.SZ
19356,168468,2019-06-28,300005.SZ
19483,168595,2019-06-28,300135.SZ
19622,168734,2019-06-28,300276.SZ
19768,168880,2019-06-28,300424.SZ
19799,168911,2019-06-28,300455.SZ
19866,168978,2019-06-28,300522.SZ
19873,168985,2019-06-28,300530.SZ
19964,169076,2019-06-28,300625.SZ
19993,169105,2019-06-28,300655.SZ
20007,169119,2019-06-28,300669.SZ
20119,169231,2019-06-28,600010.SH
20181,169293,2019-06-28,600089.SH
20206,169318,2019-06-28,600116.SH
20221,169333,2019-06-28,600132.SH
20242,169354,2019-06-28,600159.SH
20255,169367,2019-06-28,600173.SH
20295,169407,2019-06-28,600219.SH
20297,169409,2019-06-28,600221.SH
20334,169446,2019-06-28,600265.SH
20342,169454,2019-06-28,600275.SH
20364,169476,2019-06-28,600300.SH
20383,169495,2019-06-28,600321.SH
20423,169535,2019-06-28,600370.SH
20433,169545,2019-06-28,600381.SH
20442,169554,2019-06-28,600391.SH
20446,169558,2019-06-28,600396.SH
20451,169563,2019-06-28,600403.SH
20458,169570,2019-06-28,600416.SH
20467,169579,2019-06-28,600428.SH
20504,169616,2019-06-28,600488.SH
20544,169656,2019-06-28,600533.SH
20549,169661,2019-06-28,600539.SH
20567,169679,2019-06-28,600562.SH
20582,169694,2019-06-28,600579.SH
20627,169739,2019-06-28,600629.SH
20637,169749,2019-06-28,600641.SH
20704,169816,2019-06-28,600717.SH
20726,169838,2019-06-28,600739.SH
20746,169858,2019-06-28,600760.SH
20754,169866,2019-06-28,600769.SH
20772,169884,2019-06-28,600790.SH
20780,169892,2019-06-28,600798.SH
20796,169908,2019-06-28,600817.SH
20816,169928,2019-06-28,600838.SH
20819,169931,2019-06-28,600843.SH
20828,169940,2019-06-28,600854.SH
20886,169998,2019-06-28,600959.SH
20958,170070,2019-06-28,601117.SH
21002,170114,2019-06-28,601333.SH
21014,170126,2019-06-28,601500.SH
21019,170131,2019-06-28,601558.SH
21028,170140,2019-06-28,601600.SH
21061,170173,2019-06-28,601801.SH
21062,170174,2019-06-28,601808.SH
21078,170190,2019-06-28,601882.SH
21082,170194,2019-06-28,601898.SH
21124,170236,2019-06-28,603015.SH
21142,170254,2019-06-28,603035.SH
21162,170274,2019-06-28,603069.SH
21191,170303,2019-06-28,603123.SH
21213,170325,2019-06-28,603178.SH
21264,170376,2019-06-28,603303.SH
21269,170381,2019-06-28,603311.SH
21271,170383,2019-06-28,603315.SH
21276,170388,2019-06-28,603320.SH
21279,170391,2019-06-28,603323.SH
21285,170397,2019-06-28,603331.SH
21298,170410,2019-06-28,603357.SH
21322,170434,2019-06-28,603416.SH
21343,170455,2019-06-28,603518.SH
21395,170507,2019-06-28,603630.SH
21404,170516,2019-06-28,603656.SH
21409,170521,2019-06-28,603661.SH
21411,170523,2019-06-28,603665.SH
21491,170603,2019-06-28,603826.SH
21544,170656,2019-06-28,603926.SH
21554,170666,2019-06-28,603958.SH
21593,170705,2019-07-31,000016.SZ
21594,170706,2019-07-31,000017.SZ
21597,170709,2019-07-31,000020.SZ
21600,170712,2019-07-31,000025.SZ
21601,170713,2019-07-31,000026.SZ
