,Unnamed: 0,trade_dt_x,wind_code
3316,152428,2019-01-31,603378.SH
3336,152448,2019-01-31,603486.SH
3339,152451,2019-01-31,603499.SH
3341,152453,2019-01-31,603501.SH
3354,152466,2019-01-31,603533.SH
3367,152479,2019-01-31,603577.SH
3369,152481,2019-01-31,603579.SH
3377,152489,2019-01-31,603590.SH
3378,152490,2019-01-31,603595.SH
3391,152503,2019-01-31,603611.SH
3392,152504,2019-01-31,603612.SH
3394,152506,2019-01-31,603616.SH
3399,152511,2019-01-31,603628.SH
3426,152538,2019-01-31,603680.SH
3429,152541,2019-01-31,603686.SH
3432,152544,2019-01-31,603690.SH
3445,152557,2019-01-31,603712.SH
3450,152562,2019-01-31,603721.SH
3455,152567,2019-01-31,603728.SH
3458,152570,2019-01-31,603733.SH
3466,152578,2019-01-31,603768.SH
3478,152590,2019-01-31,603799.SH
3480,152592,2019-01-31,603801.SH
3494,152606,2019-01-31,603825.SH
3513,152625,2019-01-31,603876.SH
3534,152646,2019-01-31,603903.SH
3538,152650,2019-01-31,603912.SH
3556,152668,2019-01-31,603960.SH
3568,152680,2019-01-31,603986.SH
3588,152700,2019-02-28,000011.SZ
3594,152706,2019-02-28,000019.SZ
3595,152707,2019-02-28,000020.SZ
3606,152718,2019-02-28,000034.SZ
3627,152739,2019-02-28,000065.SZ
3645,152757,2019-02-28,000158.SZ
3695,152807,2019-02-28,000523.SZ
3707,152819,2019-02-28,000537.SZ
3718,152830,2019-02-28,000550.SZ
3722,152834,2019-02-28,000554.SZ
3733,152845,2019-02-28,000567.SZ
3759,152871,2019-02-28,000605.SZ
3768,152880,2019-02-28,000615.SZ
3778,152890,2019-02-28,000628.SZ
3779,152891,2019-02-28,000629.SZ
3826,152938,2019-02-28,000700.SZ
3835,152947,2019-02-28,000711.SZ
3853,152965,2019-02-28,000732.SZ
3864,152976,2019-02-28,000755.SZ
3871,152983,2019-02-28,000762.SZ
3883,152995,2019-02-28,000786.SZ
3886,152998,2019-02-28,000790.SZ
3893,153005,2019-02-28,000798.SZ
3895,153007,2019-02-28,000800.SZ
3906,153018,2019-02-28,000815.SZ
3917,153029,2019-02-28,000829.SZ
3923,153035,2019-02-28,000837.SZ
3933,153045,2019-02-28,000860.SZ
3937,153049,2019-02-28,000868.SZ
3944,153056,2019-02-28,000881.SZ
3949,153061,2019-02-28,000887.SZ
3951,153063,2019-02-28,000889.SZ
3956,153068,2019-02-28,000897.SZ
3967,153079,2019-02-28,000910.SZ
3975,153087,2019-02-28,000920.SZ
3978,153090,2019-02-28,000923.SZ
3984,153096,2019-02-28,000930.SZ
3995,153107,2019-02-28,000950.SZ
3999,153111,2019-02-28,000955.SZ
4018,153130,2019-02-28,000977.SZ
4020,153132,2019-02-28,000980.SZ
4026,153138,2019-02-28,000988.SZ
4036,153148,2019-02-28,001872.SZ
4047,153159,2019-02-28,002008.SZ
4049,153161,2019-02-28,002010.SZ
4052,153164,2019-02-28,002013.SZ
4057,153169,2019-02-28,002018.SZ
4062,153174,2019-02-28,002023.SZ
4066,153178,2019-02-28,002027.SZ
4074,153186,2019-02-28,002035.SZ
4077,153189,2019-02-28,002038.SZ
4080,153192,2019-02-28,002041.SZ
4087,153199,2019-02-28,002048.SZ
4088,153200,2019-02-28,002049.SZ
4105,153217,2019-02-28,002066.SZ
4106,153218,2019-02-28,002067.SZ
4111,153223,2019-02-28,002073.SZ
4116,153228,2019-02-28,002078.SZ
4119,153231,2019-02-28,002081.SZ
4131,153243,2019-02-28,002093.SZ
4132,153244,2019-02-28,002094.SZ
4145,153257,2019-02-28,002107.SZ
4146,153258,2019-02-28,002108.SZ
4148,153260,2019-02-28,002110.SZ
4200,153312,2019-02-28,002162.SZ
4205,153317,2019-02-28,002167.SZ
4214,153326,2019-02-28,002176.SZ
4216,153328,2019-02-28,002178.SZ
4234,153346,2019-02-28,002196.SZ
4235,153347,2019-02-28,002197.SZ
4270,153382,2019-02-28,002232.SZ
4279,153391,2019-02-28,002241.SZ
4282,153394,2019-02-28,002244.SZ
4283,153395,2019-02-28,002245.SZ
4308,153420,2019-02-28,002271.SZ
4317,153429,2019-02-28,002280.SZ
4322,153434,2019-02-28,002285.SZ
4331,153443,2019-02-28,002294.SZ
4339,153451,2019-02-28,002302.SZ
4344,153456,2019-02-28,002307.SZ
4357,153469,2019-02-28,002320.SZ
4362,153474,2019-02-28,002325.SZ
4401,153513,2019-02-28,002364.SZ
4402,153514,2019-02-28,002365.SZ
4405,153517,2019-02-28,002368.SZ
4408,153520,2019-02-28,002371.SZ
4411,153523,2019-02-28,002374.SZ
4419,153531,2019-02-28,002382.SZ
4425,153537,2019-02-28,002388.SZ
4427,153539,2019-02-28,002390.SZ
4437,153549,2019-02-28,002400.SZ
4445,153557,2019-02-28,002408.SZ
4446,153558,2019-02-28,002409.SZ
4447,153559,2019-02-28,002410.SZ
4448,153560,2019-02-28,002411.SZ
4461,153573,2019-02-28,002424.SZ
4464,153576,2019-02-28,002427.SZ
4480,153592,2019-02-28,002443.SZ
4487,153599,2019-02-28,002450.SZ
4492,153604,2019-02-28,002455.SZ
4497,153609,2019-02-28,002460.SZ
4526,153638,2019-02-28,002489.SZ
4534,153646,2019-02-28,002497.SZ
4537,153649,2019-02-28,002500.SZ
4555,153667,2019-02-28,002518.SZ
4557,153669,2019-02-28,002520.SZ
4559,153671,2019-02-28,002522.SZ
4571,153683,2019-02-28,002535.SZ
4578,153690,2019-02-28,002542.SZ
4580,153692,2019-02-28,002544.SZ
4587,153699,2019-02-28,002551.SZ
4594,153706,2019-02-28,002558.SZ
4598,153710,2019-02-28,002562.SZ
4609,153721,2019-02-28,002573.SZ
4613,153725,2019-02-28,002577.SZ
4635,153747,2019-02-28,002599.SZ
4645,153757,2019-02-28,002609.SZ
4663,153775,2019-02-28,002627.SZ
4667,153779,2019-02-28,002631.SZ
4695,153807,2019-02-28,002659.SZ
4720,153832,2019-02-28,002685.SZ
4721,153833,2019-02-28,002686.SZ
4729,153841,2019-02-28,002694.SZ
4741,153853,2019-02-28,002707.SZ
4753,153865,2019-02-28,002721.SZ
4770,153882,2019-02-28,002738.SZ
4772,153884,2019-02-28,002740.SZ
4778,153890,2019-02-28,002747.SZ
4779,153891,2019-02-28,002748.SZ
4786,153898,2019-02-28,002756.SZ
4799,153911,2019-02-28,002770.SZ
4800,153912,2019-02-28,002771.SZ
4811,153923,2019-02-28,002782.SZ
4844,153956,2019-02-28,002819.SZ
4849,153961,2019-02-28,002824.SZ
4851,153963,2019-02-28,002826.SZ
4854,153966,2019-02-28,002829.SZ
4863,153975,2019-02-28,002839.SZ
4870,153982,2019-02-28,002847.SZ
4873,153985,2019-02-28,002850.SZ
4886,153998,2019-02-28,002864.SZ
4887,153999,2019-02-28,002865.SZ
4888,154000,2019-02-28,002866.SZ
4894,154006,2019-02-28,002872.SZ
4900,154012,2019-02-28,002879.SZ
4908,154020,2019-02-28,002887.SZ
4911,154023,2019-02-28,002890.SZ
4925,154037,2019-02-28,002906.SZ
4927,154039,2019-02-28,002908.SZ
4933,154045,2019-02-28,002915.SZ
4937,154049,2019-02-28,002919.SZ
4938,154050,2019-02-28,002920.SZ
4941,154053,2019-02-28,002923.SZ
4943,154055,2019-02-28,002926.SZ
4988,154100,2019-02-28,300024.SZ
4999,154111,2019-02-28,300035.SZ
5000,154112,2019-02-28,300036.SZ
5002,154114,2019-02-28,300038.SZ
5019,154131,2019-02-28,300055.SZ
5022,154134,2019-02-28,300058.SZ
5033,154145,2019-02-28,300070.SZ
5040,154152,2019-02-28,300077.SZ
5051,154163,2019-02-28,300088.SZ
5063,154175,2019-02-28,300100.SZ
5073,154185,2019-02-28,300110.SZ
5077,154189,2019-02-28,300114.SZ
5120,154232,2019-02-28,300157.SZ
5123,154235,2019-02-28,300160.SZ
5131,154243,2019-02-28,300168.SZ
5133,154245,2019-02-28,300170.SZ
5141,154253,2019-02-28,300178.SZ
5170,154282,2019-02-28,300208.SZ
5172,154284,2019-02-28,300210.SZ
5174,154286,2019-02-28,300212.SZ
5184,154296,2019-02-28,300222.SZ
5187,154299,2019-02-28,300225.SZ
5202,154314,2019-02-28,300240.SZ
5229,154341,2019-02-28,300267.SZ
5232,154344,2019-02-28,300270.SZ
5235,154347,2019-02-28,300273.SZ
5246,154358,2019-02-28,300284.SZ
5250,154362,2019-02-28,300288.SZ
5282,154394,2019-02-28,300320.SZ
5285,154397,2019-02-28,300323.SZ
5296,154408,2019-02-28,300334.SZ
5301,154413,2019-02-28,300339.SZ
5306,154418,2019-02-28,300344.SZ
5308,154420,2019-02-28,300346.SZ
5317,154429,2019-02-28,300355.SZ
5334,154446,2019-02-28,300374.SZ
5347,154459,2019-02-28,300387.SZ
5356,154468,2019-02-28,300396.SZ
5372,154484,2019-02-28,300412.SZ
5375,154487,2019-02-28,300415.SZ
5379,154491,2019-02-28,300419.SZ
5382,154494,2019-02-28,300422.SZ
5386,154498,2019-02-28,300426.SZ
5392,154504,2019-02-28,300432.SZ
5393,154505,2019-02-28,300433.SZ
5394,154506,2019-02-28,300434.SZ
5401,154513,2019-02-28,300441.SZ
5404,154516,2019-02-28,300444.SZ
5414,154526,2019-02-28,300454.SZ
5422,154534,2019-02-28,300462.SZ
5423,154535,2019-02-28,300463.SZ
5428,154540,2019-02-28,300468.SZ
5429,154541,2019-02-28,300469.SZ
5434,154546,2019-02-28,300474.SZ
5449,154561,2019-02-28,300489.SZ
5454,154566,2019-02-28,300494.SZ
5456,154568,2019-02-28,300496.SZ
5479,154591,2019-02-28,300519.SZ
5480,154592,2019-02-28,300520.SZ
5486,154598,2019-02-28,300527.SZ
5493,154605,2019-02-28,300534.SZ
5501,154613,2019-02-28,300542.SZ
5502,154614,2019-02-28,300543.SZ
5512,154624,2019-02-28,300554.SZ
5518,154630,2019-02-28,300560.SZ
5522,154634,2019-02-28,300565.SZ
5523,154635,2019-02-28,300566.SZ
5541,154653,2019-02-28,300585.SZ
5552,154664,2019-02-28,300597.SZ
5553,154665,2019-02-28,300598.SZ
5557,154669,2019-02-28,300602.SZ
5562,154674,2019-02-28,300607.SZ
5573,154685,2019-02-28,300619.SZ
5574,154686,2019-02-28,300620.SZ
5577,154689,2019-02-28,300623.SZ
5581,154693,2019-02-28,300627.SZ
5593,154705,2019-02-28,300639.SZ
5602,154714,2019-02-28,300649.SZ
5608,154720,2019-02-28,300655.SZ
5609,154721,2019-02-28,300656.SZ
5618,154730,2019-02-28,300665.SZ
5619,154731,2019-02-28,300666.SZ
5620,154732,2019-02-28,300667.SZ
5624,154736,2019-02-28,300671.SZ
5625,154737,2019-02-28,300672.SZ
5630,154742,2019-02-28,300677.SZ
5644,154756,2019-02-28,300691.SZ
5650,154762,2019-02-28,300697.SZ
5653,154765,2019-02-28,300700.SZ
5657,154769,2019-02-28,300705.SZ
5659,154771,2019-02-28,300707.SZ
5661,154773,2019-02-28,300709.SZ
5665,154777,2019-02-28,300713.SZ
5673,154785,2019-02-28,300722.SZ
5677,154789,2019-02-28,300726.SZ
5678,154790,2019-02-28,300727.SZ
5681,154793,2019-02-28,300731.SZ
5685,154797,2019-02-28,300736.SZ
5687,154799,2019-02-28,300738.SZ
5691,154803,2019-02-28,300742.SZ
5695,154807,2019-02-28,300747.SZ
5716,154828,2019-02-28,600011.SH
5728,154840,2019-02-28,600026.SH
5762,154874,2019-02-28,600072.SH
5774,154886,2019-02-28,600084.SH
5782,154894,2019-02-28,600094.SH
5790,154902,2019-02-28,600103.SH
5797,154909,2019-02-28,600110.SH
5804,154916,2019-02-28,600117.SH
5807,154919,2019-02-28,600120.SH
5815,154927,2019-02-28,600129.SH
5835,154947,2019-02-28,600155.SH
5857,154969,2019-02-28,600179.SH
5872,154984,2019-02-28,600196.SH
5879,154991,2019-02-28,600203.SH
5882,154994,2019-02-28,600208.SH
5909,155021,2019-02-28,600237.SH
5936,155048,2019-02-28,600271.SH
5956,155068,2019-02-28,600293.SH
5970,155082,2019-02-28,600310.SH
5984,155096,2019-02-28,600326.SH
5991,155103,2019-02-28,600333.SH
5998,155110,2019-02-28,600343.SH
6006,155118,2019-02-28,600354.SH
6007,155119,2019-02-28,600355.SH
6029,155141,2019-02-28,600380.SH
6040,155152,2019-02-28,600392.SH
6053,155165,2019-02-28,600410.SH
6086,155198,2019-02-28,600468.SH
6090,155202,2019-02-28,600476.SH
6109,155221,2019-02-28,600498.SH
6110,155222,2019-02-28,600499.SH
6126,155238,2019-02-28,600517.SH
6160,155272,2019-02-28,600558.SH
6164,155276,2019-02-28,600562.SH
6179,155291,2019-02-28,600579.SH
6181,155293,2019-02-28,600581.SH
6207,155319,2019-02-28,600609.SH
6225,155337,2019-02-28,600629.SH
6254,155366,2019-02-28,600663.SH
6270,155382,2019-02-28,600683.SH
6273,155385,2019-02-28,600686.SH
6286,155398,2019-02-28,600699.SH
6296,155408,2019-02-28,600711.SH
6303,155415,2019-02-28,600718.SH
6324,155436,2019-02-28,600739.SH
6325,155437,2019-02-28,600740.SH
6328,155440,2019-02-28,600743.SH
6340,155452,2019-02-28,600756.SH
6353,155465,2019-02-28,600770.SH
6355,155467,2019-02-28,600773.SH
6369,155481,2019-02-28,600789.SH
6374,155486,2019-02-28,600794.SH
6452,155564,2019-02-28,600881.SH
6461,155573,2019-02-28,600890.SH
6473,155585,2019-02-28,600908.SH
6477,155589,2019-02-28,600926.SH
6485,155597,2019-02-28,600960.SH
6486,155598,2019-02-28,600961.SH
6499,155611,2019-02-28,600978.SH
6509,155621,2019-02-28,600988.SH
6534,155646,2019-02-28,601020.SH
6537,155649,2019-02-28,601038.SH
6542,155654,2019-02-28,601086.SH
6550,155662,2019-02-28,601108.SH
6551,155663,2019-02-28,601111.SH
6558,155670,2019-02-28,601128.SH
6560,155672,2019-02-28,601138.SH
6629,155741,2019-02-28,601611.SH
6635,155747,2019-02-28,601633.SH
6642,155754,2019-02-28,601688.SH
6647,155759,2019-02-28,601718.SH
6661,155773,2019-02-28,601838.SH
6670,155782,2019-02-28,601878.SH
6671,155783,2019-02-28,601880.SH
6695,155807,2019-02-28,601975.SH
6703,155815,2019-02-28,601997.SH
6714,155826,2019-02-28,603009.SH
6723,155835,2019-02-28,603019.SH
6724,155836,2019-02-28,603020.SH
6733,155845,2019-02-28,603030.SH
6738,155850,2019-02-28,603036.SH
6744,155856,2019-02-28,603042.SH
6749,155861,2019-02-28,603056.SH
6761,155873,2019-02-28,603080.SH
6777,155889,2019-02-28,603108.SH
6778,155890,2019-02-28,603110.SH
6793,155905,2019-02-28,603138.SH
6804,155916,2019-02-28,603168.SH
6806,155918,2019-02-28,603177.SH
6808,155920,2019-02-28,603179.SH
6811,155923,2019-02-28,603183.SH
6815,155927,2019-02-28,603188.SH
6839,155951,2019-02-28,603258.SH
6840,155952,2019-02-28,603259.SH
6850,155962,2019-02-28,603289.SH
6854,155966,2019-02-28,603300.SH
6870,155982,2019-02-28,603323.SH
6882,155994,2019-02-28,603339.SH
6904,156016,2019-02-28,603387.SH
6916,156028,2019-02-28,603458.SH
6918,156030,2019-02-28,603477.SH
6923,156035,2019-02-28,603500.SH
6927,156039,2019-02-28,603507.SH
6930,156042,2019-02-28,603516.SH
6942,156054,2019-02-28,603556.SH
6943,156055,2019-02-28,603557.SH
6945,156057,2019-02-28,603559.SH
6950,156062,2019-02-28,603577.SH
6977,156089,2019-02-28,603616.SH
6980,156092,2019-02-28,603619.SH
6982,156094,2019-02-28,603628.SH
6988,156100,2019-02-28,603638.SH
6990,156102,2019-02-28,603648.SH
6992,156104,2019-02-28,603655.SH
6993,156105,2019-02-28,603656.SH
7002,156114,2019-02-28,603667.SH
7005,156117,2019-02-28,603676.SH
7008,156120,2019-02-28,603679.SH
7009,156121,2019-02-28,603680.SH
7010,156122,2019-02-28,603683.SH
7012,156124,2019-02-28,603686.SH
7017,156129,2019-02-28,603696.SH
7031,156143,2019-02-28,603717.SH
7033,156145,2019-02-28,603721.SH
7034,156146,2019-02-28,603722.SH
7039,156151,2019-02-28,603729.SH
7041,156153,2019-02-28,603733.SH
7050,156162,2019-02-28,603773.SH
7053,156165,2019-02-28,603778.SH
7063,156175,2019-02-28,603801.SH
7067,156179,2019-02-28,603809.SH
7070,156182,2019-02-28,603813.SH
7073,156185,2019-02-28,603818.SH
7077,156189,2019-02-28,603825.SH
7080,156192,2019-02-28,603829.SH
7100,156212,2019-02-28,603880.SH
7101,156213,2019-02-28,603881.SH
7111,156223,2019-02-28,603896.SH
7113,156225,2019-02-28,603898.SH
7115,156227,2019-02-28,603900.SH
7117,156229,2019-02-28,603903.SH
7125,156237,2019-02-28,603919.SH
7129,156241,2019-02-28,603928.SH
7130,156242,2019-02-28,603929.SH
7136,156248,2019-02-28,603955.SH
7148,156260,2019-02-28,603978.SH
7152,156264,2019-02-28,603986.SH
7158,156270,2019-02-28,603993.SH
7159,156271,2019-02-28,603996.SH
7217,156329,2019-03-29,000088.SZ
7220,156332,2019-03-29,000096.SZ
7226,156338,2019-03-29,000155.SZ
7235,156347,2019-03-29,000400.SZ
7269,156381,2019-03-29,000509.SZ
7287,156399,2019-03-29,000532.SZ
7289,156401,2019-03-29,000534.SZ
7294,156406,2019-03-29,000540.SZ
7314,156426,2019-03-29,000564.SZ
7317,156429,2019-03-29,000567.SZ
7343,156455,2019-03-29,000605.SZ
7363,156475,2019-03-29,000629.SZ
7397,156509,2019-03-29,000681.SZ
7444,156556,2019-03-29,000750.SZ
7484,156596,2019-03-29,000807.SZ
7535,156647,2019-03-29,000889.SZ
7571,156683,2019-03-29,000933.SZ
7609,156721,2019-03-29,000987.SZ
7650,156762,2019-03-29,002027.SZ
7676,156788,2019-03-29,002053.SZ
7688,156800,2019-03-29,002065.SZ
7732,156844,2019-03-29,002110.SZ
7775,156887,2019-03-29,002153.SZ
7786,156898,2019-03-29,002164.SZ
7822,156934,2019-03-29,002200.SZ
7832,156944,2019-03-29,002210.SZ
7858,156970,2019-03-29,002236.SZ
7892,157004,2019-03-29,002271.SZ
7910,157022,2019-03-29,002289.SZ
7931,157043,2019-03-29,002310.SZ
7933,157045,2019-03-29,002312.SZ
7955,157067,2019-03-29,002334.SZ
8003,157115,2019-03-29,002382.SZ
8007,157119,2019-03-29,002386.SZ
8032,157144,2019-03-29,002411.SZ
8042,157154,2019-03-29,002421.SZ
8049,157161,2019-03-29,002428.SZ
8064,157176,2019-03-29,002443.SZ
8071,157183,2019-03-29,002450.SZ
8103,157215,2019-03-29,002482.SZ
8130,157242,2019-03-29,002509.SZ
8143,157255,2019-03-29,002522.SZ
8198,157310,2019-03-29,002578.SZ
8255,157367,2019-03-29,002635.SZ
8270,157382,2019-03-29,002650.SZ
8305,157417,2019-03-29,002686.SZ
8310,157422,2019-03-29,002691.SZ
8313,157425,2019-03-29,002694.SZ
8358,157470,2019-03-29,002742.SZ
8359,157471,2019-03-29,002743.SZ
8360,157472,2019-03-29,002745.SZ
8380,157492,2019-03-29,002767.SZ
8403,157515,2019-03-29,002791.SZ
8424,157536,2019-03-29,002815.SZ
8435,157547,2019-03-29,002826.SZ
