,Unnamed: 0,trade_dt_x,wind_code
627,149739,2019-01-31,002168.SZ
628,149740,2019-01-31,002169.SZ
635,149747,2019-01-31,002176.SZ
636,149748,2019-01-31,002177.SZ
637,149749,2019-01-31,002178.SZ
644,149756,2019-01-31,002185.SZ
679,149791,2019-01-31,002220.SZ
694,149806,2019-01-31,002235.SZ
704,149816,2019-01-31,002245.SZ
715,149827,2019-01-31,002256.SZ
743,149855,2019-01-31,002285.SZ
750,149862,2019-01-31,002292.SZ
765,149877,2019-01-31,002307.SZ
768,149880,2019-01-31,002310.SZ
793,149905,2019-01-31,002335.SZ
819,149931,2019-01-31,002361.SZ
826,149938,2019-01-31,002368.SZ
869,149981,2019-01-31,002411.SZ
889,150001,2019-01-31,002431.SZ
890,150002,2019-01-31,002432.SZ
912,150024,2019-01-31,002454.SZ
924,150036,2019-01-31,002466.SZ
930,150042,2019-01-31,002472.SZ
939,150051,2019-01-31,002481.SZ
946,150058,2019-01-31,002488.SZ
955,150067,2019-01-31,002497.SZ
973,150085,2019-01-31,002515.SZ
984,150096,2019-01-31,002527.SZ
1011,150123,2019-01-31,002554.SZ
1037,150149,2019-01-31,002580.SZ
1041,150153,2019-01-31,002584.SZ
1075,150187,2019-01-31,002618.SZ
1076,150188,2019-01-31,002619.SZ
1112,150224,2019-01-31,002655.SZ
1133,150245,2019-01-31,002676.SZ
1160,150272,2019-01-31,002703.SZ
1228,150340,2019-01-31,002777.SZ
1233,150345,2019-01-31,002782.SZ
1274,150386,2019-01-31,002827.SZ
1275,150387,2019-01-31,002828.SZ
1290,150402,2019-01-31,002845.SZ
1291,150403,2019-01-31,002846.SZ
1295,150407,2019-01-31,002850.SZ
1298,150410,2019-01-31,002853.SZ
1307,150419,2019-01-31,002863.SZ
1308,150420,2019-01-31,002864.SZ
1309,150421,2019-01-31,002865.SZ
1313,150425,2019-01-31,002869.SZ
1343,150455,2019-01-31,002901.SZ
1346,150458,2019-01-31,002905.SZ
1347,150459,2019-01-31,002906.SZ
1352,150464,2019-01-31,002911.SZ
1355,150467,2019-01-31,002915.SZ
1360,150472,2019-01-31,002920.SZ
1363,150475,2019-01-31,002923.SZ
1367,150479,2019-01-31,002928.SZ
1389,150501,2019-01-31,300004.SZ
1396,150508,2019-01-31,300011.SZ
1431,150543,2019-01-31,300046.SZ
1437,150549,2019-01-31,300052.SZ
1438,150550,2019-01-31,300053.SZ
1447,150559,2019-01-31,300063.SZ
1449,150561,2019-01-31,300065.SZ
1461,150573,2019-01-31,300077.SZ
1472,150584,2019-01-31,300088.SZ
1481,150593,2019-01-31,300097.SZ
1484,150596,2019-01-31,300100.SZ
1485,150597,2019-01-31,300101.SZ
1493,150605,2019-01-31,300109.SZ
1495,150607,2019-01-31,300111.SZ
1509,150621,2019-01-31,300125.SZ
1512,150624,2019-01-31,300128.SZ
1541,150653,2019-01-31,300157.SZ
1552,150664,2019-01-31,300168.SZ
1557,150669,2019-01-31,300173.SZ
1619,150731,2019-01-31,300236.SZ
1620,150732,2019-01-31,300237.SZ
1624,150736,2019-01-31,300241.SZ
1625,150737,2019-01-31,300242.SZ
1639,150751,2019-01-31,300256.SZ
1655,150767,2019-01-31,300272.SZ
1676,150788,2019-01-31,300293.SZ
1685,150797,2019-01-31,300302.SZ
1689,150801,2019-01-31,300306.SZ
1691,150803,2019-01-31,300308.SZ
1715,150827,2019-01-31,300332.SZ
1716,150828,2019-01-31,300333.SZ
1717,150829,2019-01-31,300334.SZ
1721,150833,2019-01-31,300338.SZ
1723,150835,2019-01-31,300340.SZ
1728,150840,2019-01-31,300345.SZ
1734,150846,2019-01-31,300351.SZ
1738,150850,2019-01-31,300355.SZ
1790,150902,2019-01-31,300409.SZ
1808,150920,2019-01-31,300427.SZ
1822,150934,2019-01-31,300441.SZ
1850,150962,2019-01-31,300469.SZ
1857,150969,2019-01-31,300476.SZ
1858,150970,2019-01-31,300477.SZ
1884,150996,2019-01-31,300503.SZ
1935,151047,2019-01-31,300556.SZ
1956,151068,2019-01-31,300579.SZ
1983,151095,2019-01-31,300607.SZ
1988,151100,2019-01-31,300612.SZ
1989,151101,2019-01-31,300613.SZ
2051,151163,2019-01-31,300677.SZ
2064,151176,2019-01-31,300690.SZ
2066,151178,2019-01-31,300692.SZ
2069,151181,2019-01-31,300695.SZ
2075,151187,2019-01-31,300701.SZ
2082,151194,2019-01-31,300709.SZ
2088,151200,2019-01-31,300716.SZ
2092,151204,2019-01-31,300720.SZ
2094,151206,2019-01-31,300722.SZ
2102,151214,2019-01-31,300731.SZ
2108,151220,2019-01-31,300738.SZ
2109,151221,2019-01-31,300739.SZ
2112,151224,2019-01-31,300742.SZ
2181,151293,2019-01-31,600072.SH
2223,151335,2019-01-31,600117.SH
2235,151347,2019-01-31,600130.SH
2251,151363,2019-01-31,600151.SH
2282,151394,2019-01-31,600186.SH
2283,151395,2019-01-31,600187.SH
2286,151398,2019-01-31,600190.SH
2294,151406,2019-01-31,600199.SH
2295,151407,2019-01-31,600200.SH
2298,151410,2019-01-31,600203.SH
2317,151429,2019-01-31,600226.SH
2321,151433,2019-01-31,600230.SH
2342,151454,2019-01-31,600255.SH
2373,151485,2019-01-31,600291.SH
2426,151538,2019-01-31,600355.SH
2434,151546,2019-01-31,600365.SH
2458,151570,2019-01-31,600391.SH
2459,151571,2019-01-31,600392.SH
2468,151580,2019-01-31,600405.SH
2472,151584,2019-01-31,600410.SH
2474,151586,2019-01-31,600416.SH
2505,151617,2019-01-31,600468.SH
2507,151619,2019-01-31,600470.SH
2509,151621,2019-01-31,600476.SH
2519,151631,2019-01-31,600487.SH
2531,151643,2019-01-31,600501.SH
2535,151647,2019-01-31,600506.SH
2548,151660,2019-01-31,600520.SH
2562,151674,2019-01-31,600536.SH
2564,151676,2019-01-31,600538.SH
2576,151688,2019-01-31,600555.SH
2583,151695,2019-01-31,600562.SH
2626,151738,2019-01-31,600609.SH
2714,151826,2019-01-31,600710.SH
2715,151827,2019-01-31,600711.SH
2739,151851,2019-01-31,600735.SH
2762,151874,2019-01-31,600759.SH
2763,151875,2019-01-31,600760.SH
2772,151884,2019-01-31,600770.SH
2778,151890,2019-01-31,600777.SH
2788,151900,2019-01-31,600789.SH
2795,151907,2019-01-31,600796.SH
2798,151910,2019-01-31,600800.SH
2812,151924,2019-01-31,600816.SH
2817,151929,2019-01-31,600821.SH
2818,151930,2019-01-31,600822.SH
2828,151940,2019-01-31,600833.SH
2847,151959,2019-01-31,600856.SH
2888,152000,2019-01-31,600898.SH
2897,152009,2019-01-31,600929.SH
2903,152015,2019-01-31,600960.SH
2908,152020,2019-01-31,600966.SH
2909,152021,2019-01-31,600967.SH
2971,152083,2019-01-31,601116.SH
3019,152131,2019-01-31,601360.SH
3047,152159,2019-01-31,601611.SH
3178,152290,2019-01-31,603080.SH
3193,152305,2019-01-31,603106.SH
3233,152345,2019-01-31,603189.SH
3242,152354,2019-01-31,603214.SH
3272,152384,2019-01-31,603301.SH
3311,152423,2019-01-31,603366.SH
3312,152424,2019-01-31,603367.SH
3325,152437,2019-01-31,603396.SH
3326,152438,2019-01-31,603398.SH
3360,152472,2019-01-31,603557.SH
3368,152480,2019-01-31,603578.SH
3380,152492,2019-01-31,603598.SH
3388,152500,2019-01-31,603607.SH
3413,152525,2019-01-31,603659.SH
3418,152530,2019-01-31,603666.SH
3422,152534,2019-01-31,603676.SH
3427,152539,2019-01-31,603683.SH
3460,152572,2019-01-31,603738.SH
3467,152579,2019-01-31,603773.SH
3468,152580,2019-01-31,603776.SH
3469,152581,2019-01-31,603777.SH
3502,152614,2019-01-31,603848.SH
3517,152629,2019-01-31,603880.SH
3518,152630,2019-01-31,603881.SH
3528,152640,2019-01-31,603896.SH
3529,152641,2019-01-31,603897.SH
3539,152651,2019-01-31,603916.SH
3540,152652,2019-01-31,603917.SH
3550,152662,2019-01-31,603937.SH
3551,152663,2019-01-31,603938.SH
3555,152667,2019-01-31,603959.SH
3564,152676,2019-01-31,603978.SH
3570,152682,2019-01-31,603988.SH
3575,152687,2019-01-31,603996.SH
3578,152690,2019-01-31,603999.SH
3642,152754,2019-02-28,000155.SZ
3693,152805,2019-02-28,000520.SZ
3728,152840,2019-02-28,000561.SZ
3767,152879,2019-02-28,000613.SZ
3789,152901,2019-02-28,000650.SZ
3840,152952,2019-02-28,000717.SZ
3850,152962,2019-02-28,000728.SZ
3918,153030,2019-02-28,000830.SZ
3919,153031,2019-02-28,000831.SZ
4033,153145,2019-02-28,000998.SZ
4045,153157,2019-02-28,002006.SZ
4070,153182,2019-02-28,002031.SZ
4102,153214,2019-02-28,002063.SZ
4104,153216,2019-02-28,002065.SZ
4108,153220,2019-02-28,002069.SZ
4109,153221,2019-02-28,002071.SZ
4115,153227,2019-02-28,002077.SZ
4142,153254,2019-02-28,002104.SZ
4159,153271,2019-02-28,002121.SZ
4168,153280,2019-02-28,002130.SZ
4175,153287,2019-02-28,002137.SZ
4191,153303,2019-02-28,002153.SZ
4198,153310,2019-02-28,002160.SZ
4221,153333,2019-02-28,002183.SZ
4276,153388,2019-02-28,002238.SZ
4289,153401,2019-02-28,002251.SZ
4296,153408,2019-02-28,002259.SZ
4302,153414,2019-02-28,002265.SZ
4315,153427,2019-02-28,002278.SZ
4379,153491,2019-02-28,002342.SZ
4383,153495,2019-02-28,002346.SZ
4471,153583,2019-02-28,002434.SZ
4479,153591,2019-02-28,002442.SZ
4590,153702,2019-02-28,002554.SZ
4665,153777,2019-02-28,002629.SZ
4686,153798,2019-02-28,002650.SZ
4726,153838,2019-02-28,002691.SZ
4727,153839,2019-02-28,002692.SZ
4728,153840,2019-02-28,002693.SZ
4759,153871,2019-02-28,002727.SZ
4769,153881,2019-02-28,002737.SZ
4815,153927,2019-02-28,002787.SZ
4817,153929,2019-02-28,002789.SZ
4827,153939,2019-02-28,002800.SZ
4831,153943,2019-02-28,002805.SZ
4833,153945,2019-02-28,002807.SZ
4853,153965,2019-02-28,002828.SZ
4855,153967,2019-02-28,002830.SZ
4910,154022,2019-02-28,002889.SZ
4914,154026,2019-02-28,002893.SZ
4918,154030,2019-02-28,002898.SZ
4919,154031,2019-02-28,002899.SZ
4924,154036,2019-02-28,002905.SZ
4929,154041,2019-02-28,002910.SZ
4940,154052,2019-02-28,002922.SZ
4945,154057,2019-02-28,002928.SZ
5007,154119,2019-02-28,300043.SZ
5062,154174,2019-02-28,300099.SZ
5064,154176,2019-02-28,300101.SZ
5150,154262,2019-02-28,300188.SZ
5196,154308,2019-02-28,300234.SZ
5297,154409,2019-02-28,300335.SZ
5321,154433,2019-02-28,300359.SZ
5431,154543,2019-02-28,300471.SZ
5437,154549,2019-02-28,300477.SZ
5481,154593,2019-02-28,300521.SZ
5521,154633,2019-02-28,300563.SZ
5547,154659,2019-02-28,300591.SZ
5575,154687,2019-02-28,300621.SZ
5598,154710,2019-02-28,300644.SZ
5617,154729,2019-02-28,300664.SZ
5634,154746,2019-02-28,300681.SZ
5667,154779,2019-02-28,300716.SZ
5683,154795,2019-02-28,300733.SZ
5686,154798,2019-02-28,300737.SZ
5747,154859,2019-02-28,600056.SH
5769,154881,2019-02-28,600079.SH
5783,154895,2019-02-28,600095.SH
5801,154913,2019-02-28,600114.SH
5843,154955,2019-02-28,600163.SH
5856,154968,2019-02-28,600178.SH
5859,154971,2019-02-28,600182.SH
5903,155015,2019-02-28,600231.SH
6009,155121,2019-02-28,600358.SH
6015,155127,2019-02-28,600365.SH
6030,155142,2019-02-28,600381.SH
6049,155161,2019-02-28,600405.SH
6106,155218,2019-02-28,600495.SH
6108,155220,2019-02-28,600497.SH
6112,155224,2019-02-28,600501.SH
6131,155243,2019-02-28,600522.SH
6193,155305,2019-02-28,600594.SH
6320,155432,2019-02-28,600735.SH
6446,155558,2019-02-28,600874.SH
6448,155560,2019-02-28,600876.SH
6482,155594,2019-02-28,600939.SH
6520,155632,2019-02-28,601002.SH
6673,155785,2019-02-28,601882.SH
6720,155832,2019-02-28,603016.SH
6795,155907,2019-02-28,603156.SH
6796,155908,2019-02-28,603157.SH
6887,155999,2019-02-28,603356.SH
6890,156002,2019-02-28,603359.SH
6909,156021,2019-02-28,603398.SH
6935,156047,2019-02-28,603527.SH
6951,156063,2019-02-28,603578.SH
6971,156083,2019-02-28,603607.SH
7035,156147,2019-02-28,603725.SH
7052,156164,2019-02-28,603777.SH
7084,156196,2019-02-28,603843.SH
7110,156222,2019-02-28,603895.SH
7112,156224,2019-02-28,603897.SH
7133,156245,2019-02-28,603937.SH
7154,156266,2019-02-28,603988.SH
7162,156274,2019-02-28,603999.SH
7189,156301,2019-03-29,000032.SZ
7232,156344,2019-03-29,000301.SZ
7347,156459,2019-03-29,000609.SZ
7379,156491,2019-03-29,000659.SZ
7453,156565,2019-03-29,000760.SZ
7455,156567,2019-03-29,000762.SZ
7459,156571,2019-03-29,000776.SZ
7513,156625,2019-03-29,000852.SZ
7521,156633,2019-03-29,000868.SZ
7570,156682,2019-03-29,000932.SZ
7608,156720,2019-03-29,000985.SZ
7617,156729,2019-03-29,000998.SZ
7692,156804,2019-03-29,002069.SZ
7835,156947,2019-03-29,002213.SZ
7879,156991,2019-03-29,002258.SZ
7901,157013,2019-03-29,002280.SZ
7950,157062,2019-03-29,002329.SZ
8021,157133,2019-03-29,002400.SZ
8045,157157,2019-03-29,002424.SZ
8087,157199,2019-03-29,002466.SZ
8141,157253,2019-03-29,002520.SZ
8153,157265,2019-03-29,002533.SZ
8170,157282,2019-03-29,002550.SZ
8247,157359,2019-03-29,002627.SZ
8265,157377,2019-03-29,002645.SZ
8296,157408,2019-03-29,002676.SZ
8345,157457,2019-03-29,002729.SZ
8363,157475,2019-03-29,002748.SZ
8619,157731,2019-03-29,300068.SZ
8665,157777,2019-03-29,300114.SZ
8974,158086,2019-03-29,300426.SZ
9100,158212,2019-03-29,300554.SZ
9186,158298,2019-03-29,300644.SZ
9222,158334,2019-03-29,300681.SZ
9281,158393,2019-03-29,300745.SZ
9358,158470,2019-03-29,600075.SH
9401,158513,2019-03-29,600121.SH
9452,158564,2019-03-29,600182.SH
9526,158638,2019-03-29,600267.SH
9587,158699,2019-03-29,600337.SH
9608,158720,2019-03-29,600365.SH
9621,158733,2019-03-29,600379.SH
9684,158796,2019-03-29,600477.SH
9693,158805,2019-03-29,600487.SH
9718,158830,2019-03-29,600516.SH
9768,158880,2019-03-29,600575.SH
9838,158950,2019-03-29,600652.SH
9839,158951,2019-03-29,600653.SH
9925,159037,2019-03-29,600747.SH
9932,159044,2019-03-29,600755.SH
9936,159048,2019-03-29,600759.SH
9937,159049,2019-03-29,600760.SH
9967,159079,2019-03-29,600794.SH
9996,159108,2019-03-29,600826.SH
10022,159134,2019-03-29,600857.SH
10042,159154,2019-03-29,600877.SH
10084,159196,2019-03-29,600967.SH
10092,159204,2019-03-29,600978.SH
10134,159246,2019-03-29,601069.SH
10235,159347,2019-03-29,601688.SH
10253,159365,2019-03-29,601828.SH
10275,159387,2019-03-29,601918.SH
10342,159454,2019-03-29,603056.SH
10347,159459,2019-03-29,603066.SH
10354,159466,2019-03-29,603080.SH
10418,159530,2019-03-29,603214.SH
10432,159544,2019-03-29,603258.SH
10480,159592,2019-03-29,603356.SH
10662,159774,2019-03-29,603810.SH
10837,159949,2019-04-30,000410.SZ
10923,160035,2019-04-30,000587.SZ
11014,160126,2019-04-30,000712.SZ
11142,160254,2019-04-30,000906.SZ
11197,160309,2019-04-30,000980.SZ
11232,160344,2019-04-30,002017.SZ
11260,160372,2019-04-30,002045.SZ
11427,160539,2019-04-30,002213.SZ
11492,160604,2019-04-30,002280.SZ
11555,160667,2019-04-30,002343.SZ
11612,160724,2019-04-30,002400.SZ
11638,160750,2019-04-30,002426.SZ
11643,160755,2019-04-30,002431.SZ
11651,160763,2019-04-30,002439.SZ
12006,161118,2019-04-30,002806.SZ
12107,161219,2019-04-30,002915.SZ
12115,161227,2019-04-30,002923.SZ
12123,161235,2019-04-30,002932.SZ
12160,161272,2019-04-30,300018.SZ
12220,161332,2019-04-30,300080.SZ
12335,161447,2019-04-30,300197.SZ
12658,161770,2019-04-30,300523.SZ
12668,161780,2019-04-30,300534.SZ
12747,161859,2019-04-30,300618.SZ
12858,161970,2019-04-30,300733.SZ
12866,161978,2019-04-30,300742.SZ
12981,162093,2019-04-30,600109.SH
12994,162106,2019-04-30,600122.SH
13018,162130,2019-04-30,600152.SH
13027,162139,2019-04-30,600162.SH
13068,162180,2019-04-30,600209.SH
13103,162215,2019-04-30,600248.SH
13237,162349,2019-04-30,600409.SH
13302,162414,2019-04-30,600507.SH
13385,162497,2019-04-30,600601.SH
13470,162582,2019-04-30,600698.SH
13474,162586,2019-04-30,600703.SH
13505,162617,2019-04-30,600735.SH
13524,162636,2019-04-30,600755.SH
13545,162657,2019-04-30,600778.SH
13820,162932,2019-04-30,601633.SH
13833,162945,2019-04-30,601727.SH
13894,163006,2019-04-30,603003.SH
13918,163030,2019-04-30,603030.SH
14366,163478,2019-05-31,000017.SZ
14424,163536,2019-05-31,000338.SZ
14477,163589,2019-05-31,000533.SZ
14479,163591,2019-05-31,000536.SZ
14483,163595,2019-05-31,000540.SZ
14510,163622,2019-05-31,000572.SZ
14540,163652,2019-05-31,000613.SZ
14541,163653,2019-05-31,000615.SZ
14563,163675,2019-05-31,000651.SZ
14570,163682,2019-05-31,000662.SZ
14588,163700,2019-05-31,000683.SZ
14590,163702,2019-05-31,000686.SZ
14610,163722,2019-05-31,000712.SZ
14692,163804,2019-05-31,000830.SZ
14704,163816,2019-05-31,000856.SZ
14722,163834,2019-05-31,000886.SZ
14730,163842,2019-05-31,000897.SZ
14856,163968,2019-05-31,002045.SZ
14880,163992,2019-05-31,002069.SZ
14887,163999,2019-05-31,002076.SZ
14903,164015,2019-05-31,002092.SZ
14952,164064,2019-05-31,002141.SZ
14962,164074,2019-05-31,002151.SZ
14971,164083,2019-05-31,002160.SZ
14982,164094,2019-05-31,002171.SZ
14987,164099,2019-05-31,002176.SZ
15024,164136,2019-05-31,002213.SZ
15029,164141,2019-05-31,002218.SZ
15069,164181,2019-05-31,002259.SZ
15088,164200,2019-05-31,002279.SZ
15093,164205,2019-05-31,002284.SZ
15117,164229,2019-05-31,002308.SZ
15118,164230,2019-05-31,002309.SZ
15142,164254,2019-05-31,002333.SZ
15152,164264,2019-05-31,002343.SZ
15229,164341,2019-05-31,002420.SZ
15235,164347,2019-05-31,002426.SZ
15240,164352,2019-05-31,002431.SZ
15241,164353,2019-05-31,002432.SZ
15269,164381,2019-05-31,002460.SZ
15273,164385,2019-05-31,002464.SZ
15275,164387,2019-05-31,002466.SZ
15295,164407,2019-05-31,002486.SZ
15306,164418,2019-05-31,002497.SZ
15311,164423,2019-05-31,002502.SZ
15318,164430,2019-05-31,002509.SZ
15322,164434,2019-05-31,002513.SZ
15326,164438,2019-05-31,002517.SZ
15334,164446,2019-05-31,002526.SZ
15350,164462,2019-05-31,002542.SZ
15370,164482,2019-05-31,002562.SZ
15397,164509,2019-05-31,002589.SZ
15425,164537,2019-05-31,002618.SZ
15426,164538,2019-05-31,002619.SZ
15445,164557,2019-05-31,002638.SZ
15499,164611,2019-05-31,002693.SZ
15500,164612,2019-05-31,002694.SZ
15506,164618,2019-05-31,002700.SZ
15521,164633,2019-05-31,002717.SZ
15524,164636,2019-05-31,002721.SZ
15545,164657,2019-05-31,002742.SZ
15553,164665,2019-05-31,002751.SZ
15574,164686,2019-05-31,002774.SZ
15588,164700,2019-05-31,002789.SZ
15603,164715,2019-05-31,002806.SZ
15606,164718,2019-05-31,002809.SZ
15626,164738,2019-05-31,002830.SZ
15646,164758,2019-05-31,002852.SZ
15680,164792,2019-05-31,002888.SZ
15690,164802,2019-05-31,002899.SZ
15694,164806,2019-05-31,002903.SZ
15699,164811,2019-05-31,002909.SZ
15704,164816,2019-05-31,002915.SZ
15710,164822,2019-05-31,002921.SZ
15711,164823,2019-05-31,002922.SZ
15719,164831,2019-05-31,002931.SZ
15720,164832,2019-05-31,002932.SZ
15727,164839,2019-05-31,002940.SZ
15776,164888,2019-05-31,300036.SZ
15802,164914,2019-05-31,300063.SZ
15813,164925,2019-05-31,300074.SZ
15822,164934,2019-05-31,300083.SZ
15839,164951,2019-05-31,300100.SZ
15924,165036,2019-05-31,300187.SZ
15976,165088,2019-05-31,300240.SZ
15983,165095,2019-05-31,300247.SZ
16005,165117,2019-05-31,300269.SZ
16015,165127,2019-05-31,300279.SZ
16045,165157,2019-05-31,300309.SZ
16050,165162,2019-05-31,300314.SZ
16059,165171,2019-05-31,300323.SZ
16060,165172,2019-05-31,300324.SZ
16123,165235,2019-05-31,300389.SZ
16144,165256,2019-05-31,300410.SZ
16165,165277,2019-05-31,300431.SZ
16167,165279,2019-05-31,300433.SZ
16168,165280,2019-05-31,300434.SZ
16178,165290,2019-05-31,300444.SZ
16201,165313,2019-05-31,300467.SZ
16212,165324,2019-05-31,300478.SZ
16228,165340,2019-05-31,300494.SZ
16244,165356,2019-05-31,300510.SZ
16255,165367,2019-05-31,300521.SZ
16257,165369,2019-05-31,300523.SZ
16326,165438,2019-05-31,300597.SZ
16335,165447,2019-05-31,300606.SZ
16346,165458,2019-05-31,300618.SZ
16348,165460,2019-05-31,300620.SZ
16354,165466,2019-05-31,300626.SZ
16361,165473,2019-05-31,300633.SZ
16372,165484,2019-05-31,300644.SZ
16391,165503,2019-05-31,300664.SZ
16393,165505,2019-05-31,300666.SZ
16397,165509,2019-05-31,300670.SZ
16408,165520,2019-05-31,300681.SZ
16419,165531,2019-05-31,300692.SZ
16427,165539,2019-05-31,300700.SZ
16431,165543,2019-05-31,300705.SZ
16432,165544,2019-05-31,300706.SZ
16441,165553,2019-05-31,300716.SZ
16452,165564,2019-05-31,300727.SZ
16454,165566,2019-05-31,300730.SZ
16455,165567,2019-05-31,300731.SZ
16457,165569,2019-05-31,300733.SZ
16459,165571,2019-05-31,300736.SZ
16465,165577,2019-05-31,300742.SZ
16466,165578,2019-05-31,300743.SZ
16467,165579,2019-05-31,300745.SZ
16578,165690,2019-05-31,600100.SH
16587,165699,2019-05-31,600110.SH
16599,165711,2019-05-31,600122.SH
16604,165716,2019-05-31,600128.SH
16641,165753,2019-05-31,600172.SH
16666,165778,2019-05-31,600200.SH
16689,165801,2019-05-31,600227.SH
16692,165804,2019-05-31,600230.SH
16697,165809,2019-05-31,600235.SH
16713,165825,2019-05-31,600255.SH
16737,165849,2019-05-31,600283.SH
16765,165877,2019-05-31,600316.SH
16825,165937,2019-05-31,600387.SH
16843,165955,2019-05-31,600409.SH
16847,165959,2019-05-31,600418.SH
16858,165970,2019-05-31,600435.SH
16904,166016,2019-05-31,600502.SH
16916,166028,2019-05-31,600516.SH
16935,166047,2019-05-31,600537.SH
16939,166051,2019-05-31,600543.SH
16972,166084,2019-05-31,600581.SH
16986,166098,2019-05-31,600596.SH
17017,166129,2019-05-31,600630.SH
17038,166150,2019-05-31,600654.SH
17046,166158,2019-05-31,600664.SH
17057,166169,2019-05-31,600678.SH
17094,166206,2019-05-31,600718.SH
17116,166228,2019-05-31,600740.SH
17120,166232,2019-05-31,600744.SH
17150,166262,2019-05-31,600777.SH
17160,166272,2019-05-31,600789.SH
17263,166375,2019-05-31,600903.SH
17272,166384,2019-05-31,600936.SH
17352,166464,2019-05-31,601138.SH
17389,166501,2019-05-31,601330.SH
17500,166612,2019-05-31,603002.SH
17510,166622,2019-05-31,603013.SH
17539,166651,2019-05-31,603050.SH
17540,166652,2019-05-31,603055.SH
17541,166653,2019-05-31,603056.SH
17546,166658,2019-05-31,603066.SH
17554,166666,2019-05-31,603080.SH
17566,166678,2019-05-31,603101.SH
17568,166680,2019-05-31,603105.SH
17579,166691,2019-05-31,603126.SH
17584,166696,2019-05-31,603133.SH
17602,166714,2019-05-31,603180.SH
17604,166716,2019-05-31,603183.SH
17611,166723,2019-05-31,603196.SH
17623,166735,2019-05-31,603225.SH
17680,166792,2019-05-31,603348.SH
17700,166812,2019-05-31,603386.SH
17715,166827,2019-05-31,603477.SH
17716,166828,2019-05-31,603486.SH
17738,166850,2019-05-31,603555.SH
17739,166851,2019-05-31,603556.SH
17742,166854,2019-05-31,603559.SH
17757,166869,2019-05-31,603590.SH
17758,166870,2019-05-31,603595.SH
17759,166871,2019-05-31,603596.SH
17777,166889,2019-05-31,603619.SH
17786,166898,2019-05-31,603639.SH
17791,166903,2019-05-31,603657.SH
17802,166914,2019-05-31,603676.SH
17808,166920,2019-05-31,603683.SH
17822,166934,2019-05-31,603706.SH
17849,166961,2019-05-31,603773.SH
17881,166993,2019-05-31,603838.SH
17883,166995,2019-05-31,603843.SH
17886,166998,2019-05-31,603856.SH
17895,167007,2019-05-31,603876.SH
17909,167021,2019-05-31,603895.SH
17926,167038,2019-05-31,603922.SH
17930,167042,2019-05-31,603933.SH
17948,167060,2019-05-31,603978.SH
18014,167126,2019-06-28,000068.SZ
18024,167136,2019-06-28,000150.SZ
18075,167187,2019-06-28,000518.SZ
18090,167202,2019-06-28,000536.SZ
18169,167281,2019-06-28,000636.SZ
18191,167303,2019-06-28,000673.SZ
18205,167317,2019-06-28,000691.SZ
18220,167332,2019-06-28,000712.SZ
18244,167356,2019-06-28,000750.SZ
18309,167421,2019-06-28,000839.SZ
18321,167433,2019-06-28,000868.SZ
18337,167449,2019-06-28,000892.SZ
18340,167452,2019-06-28,000897.SZ
18365,167477,2019-06-28,000927.SZ
18413,167525,2019-06-28,000996.SZ
18426,167538,2019-06-28,002005.SZ
18466,167578,2019-06-28,002045.SZ
18496,167608,2019-06-28,002076.SZ
