,trade_dt_x,wind_code,CITICS_IND_CODE
1669,2019-06-28,000597.SZ,b10i010100
1673,2019-10-31,000597.SZ,b10i010100
1676,2019-03-29,000598.SZ,b104020200
1681,2019-08-30,000598.SZ,b104020200
1697,2019-06-28,000600.SZ,b104010100
1698,2019-07-31,000600.SZ,b104010100
1701,2019-10-31,000600.SZ,b104010100
1705,2019-04-30,000601.SZ,b104010200
1706,2019-05-31,000601.SZ,b104010200
1716,2019-05-31,000603.SZ,b103020200
1723,2019-02-28,000605.SZ,b104020200
1726,2019-05-31,000605.SZ,b104020200
1730,2019-09-30,000605.SZ,b104020200
1731,2019-10-31,000605.SZ,b104020200
1757,2019-06-28,000608.SZ,b10n010200
1767,2019-06-28,000609.SZ,b10n010100
1809,2019-01-31,000615.SZ,b10n010100
1822,2019-05-31,000616.SZ,b10n010100
1825,2019-08-30,000616.SZ,b10n010100
1826,2019-09-30,000616.SZ,b10n010100
1827,2019-10-31,000616.SZ,b10n010100
1833,2019-06-28,000617.SZ,b10m030200
1842,2019-05-31,000619.SZ,b108030200
1846,2019-09-30,000619.SZ,b108030200
1850,2019-03-29,000620.SZ,b10n010100
1851,2019-04-30,000620.SZ,b10n010100
1870,2019-03-29,000623.SZ,b10m010100
1872,2019-05-31,000623.SZ,b10m010100
1876,2019-09-30,000623.SZ,b10m010100
1882,2019-05-31,000625.SZ,b10d010100
1883,2019-06-28,000625.SZ,b10d010100
1888,2019-01-31,000627.SZ,b10m020100
1890,2019-03-29,000627.SZ,b10m020100
1901,2019-04-30,000628.SZ,b107010100
1903,2019-06-28,000628.SZ,b107010100
1906,2019-09-30,000628.SZ,b107010100
1913,2019-06-28,000629.SZ,b105010200
1914,2019-07-31,000629.SZ,b105010200
1921,2019-04-30,000630.SZ,b103020100
1926,2019-09-30,000630.SZ,b103020100
1931,2019-04-30,000631.SZ,b10n010100
1933,2019-06-28,000631.SZ,b10n010100
1935,2019-08-30,000631.SZ,b10n010100
1937,2019-10-31,000631.SZ,b10n010100
1942,2019-05-31,000632.SZ,b10e020100
1947,2019-10-31,000632.SZ,b10e020100
1951,2019-05-31,000633.SZ,b103020300
1955,2019-09-30,000633.SZ,b103020300
1957,2019-01-31,000635.SZ,b106030200
1960,2019-04-30,000635.SZ,b106030200
1962,2019-06-28,000635.SZ,b106030200
1963,2019-07-31,000635.SZ,b106030200
1965,2019-09-30,000635.SZ,b106030200
1986,2019-10-31,000637.SZ,b101020100
1999,2019-05-31,000639.SZ,b10j030200
2004,2019-10-31,000639.SZ,b10j030200
2005,2019-01-31,000650.SZ,b10i020200
2029,2019-06-28,000652.SZ,b10t010100
2032,2019-09-30,000652.SZ,b10t010100
2048,2019-05-31,000656.SZ,b10n010100
2058,2019-05-31,000657.SZ,b103030100
2059,2019-06-28,000657.SZ,b103030100
2060,2019-07-31,000657.SZ,b103030100
2062,2019-09-30,000657.SZ,b103030100
2101,2019-09-30,000663.SZ,b10k030100
2102,2019-10-31,000663.SZ,b10k030100
2108,2019-06-28,000665.SZ,b10s010200
2109,2019-07-31,000665.SZ,b10s010200
2121,2019-09-30,000666.SZ,b10m030100
2122,2019-10-31,000666.SZ,b10m030100
2125,2019-03-29,000667.SZ,b10n010100
2127,2019-05-31,000667.SZ,b10n010100
2131,2019-09-30,000667.SZ,b10n010100
2132,2019-10-31,000667.SZ,b10n010100
2139,2019-07-31,000668.SZ,b10n010100
2146,2019-05-31,000669.SZ,b104020300
2163,2019-04-30,000671.SZ,b10n010100
2164,2019-05-31,000671.SZ,b10n010100
2165,2019-06-28,000671.SZ,b10n010100
2193,2019-06-28,000676.SZ,b10s010500
2194,2019-07-31,000676.SZ,b10s010500
2196,2019-09-30,000676.SZ,b10s010500
2212,2019-06-28,000678.SZ,b10d030100
2213,2019-07-31,000678.SZ,b10d030100
2224,2019-08-30,000679.SZ,b10e010100
2227,2019-01-31,000680.SZ,b10a010100
2236,2019-10-31,000680.SZ,b10a010100
2248,2019-02-28,000682.SZ,b10b020200
2252,2019-06-28,000682.SZ,b10b020200
2256,2019-10-31,000682.SZ,b10b020200
2261,2019-05-31,000683.SZ,b106030800
2262,2019-06-28,000683.SZ,b106030800
2266,2019-10-31,000683.SZ,b106030800
2275,2019-09-30,000685.SZ,b104020200
2276,2019-10-31,000685.SZ,b104020200
2301,2019-07-31,000688.SZ,b103020200
2305,2019-01-31,000690.SZ,b104010100
2308,2019-04-30,000690.SZ,b104010100
2309,2019-05-31,000690.SZ,b104010100
2319,2019-05-31,000691.SZ,b10n010100
2329,2019-05-31,000692.SZ,b104020400
2350,2019-07-31,000697.SZ,b10c010100
2369,2019-06-28,000700.SZ,b10d030100
2377,2019-04-30,000701.SZ,b10p020100
2384,2019-01-31,000702.SZ,b10k020100
2398,2019-05-31,000703.SZ,b101020500
2404,2019-01-31,000705.SZ,b10i040100
2405,2019-02-28,000705.SZ,b10i040100
2406,2019-03-29,000705.SZ,b10i040100
2407,2019-04-30,000705.SZ,b10i040100
2412,2019-09-30,000705.SZ,b10i040100
2419,2019-07-31,000707.SZ,b106030100
2427,2019-06-28,000708.SZ,b105020100
2490,2019-10-31,000715.SZ,b10e010100
2492,2019-02-28,000716.SZ,b10j030400
2497,2019-07-31,000716.SZ,b10j030400
2508,2019-09-30,000717.SZ,b105010100
2509,2019-10-31,000717.SZ,b105010100
2510,2019-01-31,000718.SZ,b10n010100
2512,2019-03-29,000718.SZ,b10n010100
2514,2019-05-31,000718.SZ,b10n010100
2518,2019-09-30,000718.SZ,b10n010100
2521,2019-02-28,000719.SZ,b10s010100
2522,2019-03-29,000719.SZ,b10s010100
2524,2019-05-31,000719.SZ,b10s010100
2529,2019-10-31,000719.SZ,b10s010100
2530,2019-01-31,000720.SZ,b104010100
2531,2019-02-28,000720.SZ,b104010100
2538,2019-10-31,000720.SZ,b104010100
2539,2019-01-31,000721.SZ,b10f020200
2548,2019-10-31,000721.SZ,b10f020200
2552,2019-05-31,000722.SZ,b104010200
2557,2019-10-31,000722.SZ,b104010200
2571,2019-05-31,000725.SZ,b10p030100
2587,2019-01-31,000727.SZ,b10p020100
2596,2019-10-31,000727.SZ,b10p020100
2604,2019-08-30,000728.SZ,b10m010100
2609,2019-03-29,000729.SZ,b10j020100
2612,2019-06-28,000729.SZ,b10j020100
2613,2019-07-31,000729.SZ,b10j020100
2614,2019-08-30,000729.SZ,b10j020100
2620,2019-04-30,000731.SZ,b106010100
2621,2019-05-31,000731.SZ,b106010100
2627,2019-01-31,000733.SZ,b10p020100
2628,2019-02-28,000733.SZ,b10p020100
2629,2019-03-29,000733.SZ,b10p020100
2630,2019-04-30,000733.SZ,b10p020100
2632,2019-06-28,000733.SZ,b10p020100
2661,2019-05-31,000737.SZ,b106040100
2667,2019-01-31,000738.SZ,b10c010200
2668,2019-02-28,000738.SZ,b10c010200
2670,2019-04-30,000738.SZ,b10c010200
2671,2019-05-31,000738.SZ,b10c010200
2672,2019-06-28,000738.SZ,b10c010200
2675,2019-09-30,000738.SZ,b10c010200
2676,2019-10-31,000738.SZ,b10c010200
2691,2019-05-31,000750.SZ,b10m010100
2695,2019-09-30,000750.SZ,b10m010100
2700,2019-04-30,000751.SZ,b103020200
2704,2019-08-30,000751.SZ,b103020200
2705,2019-09-30,000751.SZ,b103020200
2706,2019-10-31,000751.SZ,b103020200
2721,2019-05-31,000753.SZ,b10d040100
2726,2019-10-31,000753.SZ,b10t010100
2732,2019-06-28,000755.SZ,b106030700
2733,2019-07-31,000755.SZ,b10o010100
2736,2019-10-31,000755.SZ,b10o010100
2741,2019-05-31,000756.SZ,b10i010100
2742,2019-06-28,000756.SZ,b10i010100
2745,2019-09-30,000756.SZ,b10i010100
2746,2019-10-31,000756.SZ,b10i010100
2747,2019-01-31,000757.SZ,b10d030100
2751,2019-05-31,000757.SZ,b10d030100
2752,2019-06-28,000757.SZ,b10d030100
2765,2019-09-30,000758.SZ,b103020200
2767,2019-01-31,000759.SZ,b10e010200
2768,2019-02-28,000759.SZ,b10e010200
2769,2019-04-30,000759.SZ,b10e010200
2771,2019-06-28,000759.SZ,b10e010200
2775,2019-10-31,000759.SZ,b10e010200
2786,2019-03-29,000761.SZ,b105010200
2787,2019-04-30,000761.SZ,b105010200
2790,2019-07-31,000761.SZ,b105010200
2792,2019-09-30,000761.SZ,b105010200
2803,2019-10-31,000762.SZ,b103030100
2814,2019-01-31,000767.SZ,b104010100
2817,2019-04-30,000767.SZ,b104010100
2818,2019-05-31,000767.SZ,b104010100
2819,2019-06-28,000767.SZ,b104010100
2820,2019-07-31,000767.SZ,b104010100
2821,2019-08-30,000767.SZ,b104010100
2822,2019-09-30,000767.SZ,b104010100
2823,2019-10-31,000767.SZ,b104010100
2827,2019-04-30,000768.SZ,b10c010100
2828,2019-05-31,000768.SZ,b10c010100
2831,2019-08-30,000768.SZ,b10c010100
2832,2019-09-30,000768.SZ,b10c010100
2833,2019-10-31,000768.SZ,b10c010100
2843,2019-10-31,000776.SZ,b10m010100
2848,2019-05-31,000777.SZ,b10a030400
2849,2019-06-28,000777.SZ,b10a030400
2858,2019-05-31,000778.SZ,b105010100
2883,2019-10-31,000780.SZ,b102010100
2888,2019-05-31,000782.SZ,b106020500
2889,2019-06-28,000782.SZ,b106020500
2901,2019-08-30,000783.SZ,b10m010100
2902,2019-09-30,000783.SZ,b10m010100
2928,2019-05-31,000788.SZ,b10i010100
2929,2019-06-28,000788.SZ,b10i010100
2933,2019-10-31,000788.SZ,b10i010100
2949,2019-06-28,000790.SZ,b10i020200
2950,2019-07-31,000790.SZ,b10i020200
2954,2019-01-31,000791.SZ,b104010200
2962,2019-09-30,000791.SZ,b104010200
3008,2019-05-31,000797.SZ,b10n010100
3009,2019-06-28,000797.SZ,b10n010100
3012,2019-09-30,000797.SZ,b10n010100
3016,2019-03-29,000798.SZ,b10k040200
3020,2019-07-31,000798.SZ,b10k040200
3028,2019-05-31,000799.SZ,b10j010100
3040,2019-07-31,000800.SZ,b10d010100
3048,2019-05-31,000801.SZ,b10g020100
3049,2019-06-28,000801.SZ,b10g020100
3050,2019-07-31,000801.SZ,b10g020100
3053,2019-10-31,000801.SZ,b10g020100
3059,2019-06-28,000802.SZ,b10s010500
3089,2019-10-31,000807.SZ,b103020500
3094,2019-05-31,000809.SZ,b10n010100
3099,2019-10-31,000809.SZ,b10n010100
3105,2019-06-28,000810.SZ,b10g020100
3128,2019-10-31,000812.SZ,b109020200
3129,2019-01-31,000813.SZ,b10i040100
3130,2019-02-28,000813.SZ,b10i040100
3165,2019-07-31,000818.SZ,b106030200
3168,2019-10-31,000818.SZ,b106030200
3169,2019-01-31,000819.SZ,b101020500
3182,2019-04-30,000820.SZ,b104020100
3191,2019-05-31,000821.SZ,b10a020300
3197,2019-01-31,000822.SZ,b106030100
3201,2019-05-31,000822.SZ,b106030100
3205,2019-09-30,000822.SZ,b106030100
3221,2019-05-31,000825.SZ,b105010200
3224,2019-08-30,000825.SZ,b105010200
3231,2019-05-31,000826.SZ,b104020100
3239,2019-03-29,000828.SZ,b10o010100
3241,2019-05-31,000828.SZ,b10o010100
3253,2019-07-31,000829.SZ,b10e010300
3277,2019-01-31,000833.SZ,b109010100
3278,2019-02-28,000833.SZ,b109010100
3279,2019-03-29,000833.SZ,b109010100
3285,2019-09-30,000833.SZ,b109010100
3286,2019-10-31,000833.SZ,b109010100
3291,2019-05-31,000835.SZ,b10s010300
3292,2019-06-28,000835.SZ,b10s010300
3295,2019-09-30,000835.SZ,b10s010300
3311,2019-05-31,000837.SZ,b10a030200
3315,2019-09-30,000837.SZ,b10a030200
3341,2019-06-28,000848.SZ,b10j020400
3342,2019-07-31,000848.SZ,b10j020400
3346,2019-01-31,000850.SZ,b10h040200
3369,2019-05-31,000852.SZ,b10a020100
3379,2019-05-31,000856.SZ,b10a020300
3411,2019-07-31,000860.SZ,b10j010100
3415,2019-01-31,000861.SZ,b10e010100
3419,2019-05-31,000861.SZ,b10e010100
3446,2019-05-31,000868.SZ,b10d020200
3447,2019-06-28,000868.SZ,b10d020200
3455,2019-04-30,000869.SZ,b10j020200
3456,2019-05-31,000869.SZ,b10j020200
3458,2019-07-31,000869.SZ,b10j020200
3459,2019-08-30,000869.SZ,b10j020200
3461,2019-10-31,000869.SZ,b10j020200
3493,2019-03-29,000878.SZ,b103020100
3499,2019-09-30,000878.SZ,b103020100
3501,2019-01-31,000880.SZ,b10a030500
3506,2019-06-28,000880.SZ,b10a030500
3509,2019-09-30,000880.SZ,b10a030500
3521,2019-01-31,000882.SZ,b10e010100
3525,2019-05-31,000882.SZ,b10e010100
3526,2019-06-28,000882.SZ,b10e010100
3533,2019-03-29,000883.SZ,b104010100
3538,2019-08-30,000883.SZ,b104010100
3552,2019-02-28,000886.SZ,b10o010100
3561,2019-01-31,000887.SZ,b10d030100
3565,2019-05-31,000887.SZ,b10d030100
3566,2019-06-28,000887.SZ,b10d030100
3574,2019-04-30,000888.SZ,b10f010100
3575,2019-05-31,000888.SZ,b10f010100
3576,2019-06-28,000888.SZ,b10f010100
3577,2019-07-31,000888.SZ,b10f010100
3593,2019-05-31,000890.SZ,b10a060100
3594,2019-06-28,000890.SZ,b10a060100
3640,2019-05-31,000898.SZ,b105010200
3643,2019-08-30,000898.SZ,b105010200
3652,2019-07-31,000899.SZ,b104010100
3658,2019-03-29,000900.SZ,b10o010100
3660,2019-05-31,000900.SZ,b10o010100
3665,2019-10-31,000900.SZ,b10o010100
3670,2019-05-31,000901.SZ,b10c010200
3671,2019-06-28,000901.SZ,b10c010200
3675,2019-10-31,000901.SZ,b10c010200
3690,2019-05-31,000903.SZ,b10d030100
3691,2019-06-28,000903.SZ,b10d030100
3694,2019-09-30,000903.SZ,b10d030100
3695,2019-10-31,000903.SZ,b10d030100
3696,2019-01-31,000905.SZ,b10o030200
3702,2019-07-31,000905.SZ,b10o030200
3704,2019-09-30,000905.SZ,b10o030200
3705,2019-10-31,000905.SZ,b10o030200
3707,2019-02-28,000906.SZ,b105020300
3712,2019-07-31,000906.SZ,b10e020100
3714,2019-09-30,000906.SZ,b10e020100
3715,2019-10-31,000906.SZ,b10e020100
3720,2019-05-31,000908.SZ,b10i010200
3723,2019-08-30,000908.SZ,b10i010200
3724,2019-09-30,000908.SZ,b10i010200
3729,2019-04-30,000909.SZ,b10t010100
3730,2019-05-31,000909.SZ,b10t010100
3731,2019-06-28,000909.SZ,b10t010100
3732,2019-07-31,000909.SZ,b10t010100
3743,2019-09-30,000910.SZ,b109020300
3748,2019-05-31,000911.SZ,b10k010300
3763,2019-01-31,000913.SZ,b10d050100
3771,2019-09-30,000913.SZ,b10d050100
3777,2019-05-31,000915.SZ,b10i010200
3779,2019-07-31,000915.SZ,b10i010200
3787,2019-05-31,000917.SZ,b10s010200
3798,2019-06-28,000919.SZ,b10i020200
3799,2019-07-31,000919.SZ,b10i020200
3801,2019-09-30,000919.SZ,b10i020200
3802,2019-10-31,000919.SZ,b10i020200
3807,2019-05-31,000920.SZ,b104020100
3808,2019-06-28,000920.SZ,b104020100
3812,2019-10-31,000920.SZ,b104020100
3821,2019-09-30,000921.SZ,b10g010100
3822,2019-10-31,000921.SZ,b10g010100
3831,2019-09-30,000922.SZ,b10b020200
3841,2019-09-30,000923.SZ,b10a010100
