,trade_dt_x,wind_code,CITICS_IND_CODE
1346,2019-04-30,000551.SZ,b10b020100
1348,2019-06-28,000551.SZ,b10b020100
1366,2019-04-30,000553.SZ,b106010500
1373,2019-01-31,000554.SZ,b101020400
1432,2019-01-31,000561.SZ,b10c030100
1435,2019-04-30,000561.SZ,b10c030100
1442,2019-01-31,000563.SZ,b10m030100
1449,2019-09-30,000563.SZ,b10m030100
1464,2019-04-30,000565.SZ,b106040300
1476,2019-06-28,000566.SZ,b10i010200
1477,2019-07-31,000566.SZ,b10i010200
1484,2019-04-30,000567.SZ,b10n010100
1504,2019-04-30,000570.SZ,b10a030500
1544,2019-07-31,000576.SZ,b10j030400
1546,2019-09-30,000576.SZ,b10j030400
1547,2019-10-31,000576.SZ,b10j030400
1561,2019-04-30,000582.SZ,b10o030200
1568,2019-01-31,000584.SZ,b10a020300
1612,2019-07-31,000589.SZ,b10d030100
1615,2019-10-31,000589.SZ,b10d030100
1650,2019-06-28,000595.SZ,b10a030400
1664,2019-01-31,000597.SZ,b10i010100
1667,2019-04-30,000597.SZ,b10i010100
1678,2019-05-31,000598.SZ,b104020200
1686,2019-04-30,000599.SZ,b10d030100
1688,2019-06-28,000599.SZ,b10d030100
1689,2019-07-31,000599.SZ,b10d030100
1692,2019-10-31,000599.SZ,b10d030100
1715,2019-04-30,000603.SZ,b103020200
1728,2019-07-31,000605.SZ,b104020200
1742,2019-01-31,000607.SZ,b10s010500
1745,2019-04-30,000607.SZ,b10s010500
1762,2019-01-31,000609.SZ,b10n010100
1765,2019-04-30,000609.SZ,b10n010100
1793,2019-04-30,000612.SZ,b103020500
1831,2019-04-30,000617.SZ,b10m030200
1838,2019-01-31,000619.SZ,b108030200
1839,2019-02-28,000619.SZ,b108030200
1841,2019-04-30,000619.SZ,b108030200
1845,2019-08-30,000619.SZ,b108030200
1875,2019-08-30,000623.SZ,b10m010100
1886,2019-09-30,000625.SZ,b10d010100
1892,2019-05-31,000627.SZ,b10m020100
1898,2019-01-31,000628.SZ,b107010100
1928,2019-01-31,000631.SZ,b10n010100
1938,2019-01-31,000632.SZ,b10e020100
1939,2019-02-28,000632.SZ,b10e020100
1978,2019-02-28,000637.SZ,b101020100
1982,2019-06-28,000637.SZ,b101020100
2041,2019-08-30,000655.SZ,b105020200
2061,2019-08-30,000657.SZ,b103030100
2071,2019-08-30,000659.SZ,b109020200
2072,2019-09-30,000659.SZ,b109020200
2111,2019-09-30,000665.SZ,b10s010200
2112,2019-10-31,000665.SZ,b10s010200
2191,2019-04-30,000676.SZ,b10s010500
2195,2019-08-30,000676.SZ,b10s010500
2216,2019-10-31,000678.SZ,b10d030100
2230,2019-04-30,000680.SZ,b10a010100
2231,2019-05-31,000680.SZ,b10a010100
2247,2019-01-31,000682.SZ,b10b020200
2255,2019-09-30,000682.SZ,b10b020200
2271,2019-05-31,000685.SZ,b104020200
2289,2019-04-30,000687.SZ,b10c030100
2367,2019-04-30,000700.SZ,b10d030100
2376,2019-03-29,000701.SZ,b10p020100
2414,2019-01-31,000707.SZ,b106030100
2464,2019-04-30,000712.SZ,b10m010100
2487,2019-07-31,000715.SZ,b10e010100
2549,2019-01-31,000722.SZ,b104010200
2551,2019-04-30,000722.SZ,b104010200
2567,2019-01-31,000725.SZ,b10p030100
2600,2019-04-30,000728.SZ,b10m010100
2626,2019-10-31,000731.SZ,b106010100
2635,2019-09-30,000733.SZ,b10p020100
2654,2019-08-30,000736.SZ,b10n010100
2655,2019-09-30,000736.SZ,b10n010100
2737,2019-01-31,000756.SZ,b10i010100
2738,2019-02-28,000756.SZ,b10i010100
2740,2019-04-30,000756.SZ,b10i010100
2753,2019-07-31,000757.SZ,b10d030100
2754,2019-08-30,000757.SZ,b10d030100
2784,2019-01-31,000761.SZ,b105010200
2791,2019-08-30,000761.SZ,b105010200
2794,2019-01-31,000762.SZ,b103030100
2797,2019-04-30,000762.SZ,b103030100
2816,2019-03-29,000767.SZ,b104010100
2824,2019-01-31,000768.SZ,b10c010100
2847,2019-04-30,000777.SZ,b10a030400
2851,2019-08-30,000777.SZ,b10a030400
2870,2019-07-31,000779.SZ,b10h040200
2872,2019-09-30,000779.SZ,b10h040200
2877,2019-04-30,000780.SZ,b102010100
2878,2019-05-31,000780.SZ,b102010100
2887,2019-04-30,000782.SZ,b106020500
2907,2019-04-30,000785.SZ,b10e010100
2922,2019-09-30,000786.SZ,b108030200
2927,2019-04-30,000788.SZ,b10i010100
2957,2019-04-30,000791.SZ,b104010200
2961,2019-08-30,000791.SZ,b104010200
2993,2019-10-31,000795.SZ,b108030200
2997,2019-04-30,000796.SZ,b10f010200
3004,2019-01-31,000797.SZ,b10n010100
3007,2019-04-30,000797.SZ,b10n010100
3017,2019-04-30,000798.SZ,b10k040200
3019,2019-06-28,000798.SZ,b10k040200
3029,2019-06-28,000799.SZ,b10j010100
3034,2019-01-31,000800.SZ,b10d010100
3047,2019-04-30,000801.SZ,b10g020100
3118,2019-09-30,000811.SZ,b10a030500
3119,2019-10-31,000811.SZ,b10a030500
3125,2019-07-31,000812.SZ,b109020200
3139,2019-01-31,000815.SZ,b109010100
3172,2019-04-30,000819.SZ,b101020500
3190,2019-04-30,000821.SZ,b10a020300
3194,2019-08-30,000821.SZ,b10a020300
3196,2019-10-31,000821.SZ,b10a020300
3223,2019-07-31,000825.SZ,b105010200
3235,2019-09-30,000826.SZ,b104020100
3250,2019-04-30,000829.SZ,b10q020300
3266,2019-10-31,000830.SZ,b106010100
3267,2019-01-31,000831.SZ,b103030100
3276,2019-10-31,000831.SZ,b103030100
3280,2019-04-30,000833.SZ,b109010100
3310,2019-04-30,000837.SZ,b10a030200
3317,2019-01-31,000838.SZ,b10n010100
3319,2019-03-29,000838.SZ,b10n010100
3343,2019-08-30,000848.SZ,b10j020400
3361,2019-07-31,000851.SZ,b10q020300
3381,2019-07-31,000856.SZ,b10a020300
3384,2019-10-31,000856.SZ,b10a020300
3439,2019-07-31,000863.SZ,b10n010100
3440,2019-08-30,000863.SZ,b10n010100
3442,2019-10-31,000863.SZ,b10n010100
3460,2019-09-30,000869.SZ,b10j020200
3487,2019-07-31,000877.SZ,b108010100
3490,2019-10-31,000877.SZ,b108010100
3504,2019-04-30,000880.SZ,b10a030500
3514,2019-04-30,000881.SZ,b10t010100
3523,2019-03-29,000882.SZ,b10e010100
3524,2019-04-30,000882.SZ,b10e010100
3554,2019-04-30,000886.SZ,b10o010100
3648,2019-03-29,000899.SZ,b104010100
3685,2019-10-31,000902.SZ,b106010300
3686,2019-01-31,000903.SZ,b10d030100
3689,2019-04-30,000903.SZ,b10d030100
3719,2019-04-30,000908.SZ,b10i010200
3726,2019-01-31,000909.SZ,b10t010100
3738,2019-04-30,000910.SZ,b109020300
3768,2019-06-28,000913.SZ,b10d050100
3773,2019-01-31,000915.SZ,b10i010200
3778,2019-06-28,000915.SZ,b10i010200
3800,2019-08-30,000919.SZ,b10i020200
3823,2019-01-31,000922.SZ,b10b020200
3833,2019-01-31,000923.SZ,b10a010100
3849,2019-08-30,000925.SZ,b10a040100
3850,2019-09-30,000925.SZ,b10a040100
3900,2019-10-31,000930.SZ,b10k010300
3901,2019-01-31,000931.SZ,b10t010100
3910,2019-10-31,000931.SZ,b10t010100
3915,2019-05-31,000932.SZ,b105010100
3924,2019-04-30,000933.SZ,b103020500
3949,2019-09-30,000936.SZ,b106020100
3961,2019-01-31,000938.SZ,b10r010100
3970,2019-10-31,000938.SZ,b10r010100
3997,2019-06-28,000950.SZ,b10i040100
4000,2019-09-30,000950.SZ,b10i040100
4019,2019-08-30,000952.SZ,b10i010100
4060,2019-02-28,000959.SZ,b105010200
4096,2019-08-30,000962.SZ,b103030100
4097,2019-09-30,000962.SZ,b103030100
4101,2019-03-29,000963.SZ,b10i040100
4187,2019-04-30,000973.SZ,b106040600
4273,2019-03-29,000985.SZ,b101020500
4329,2019-10-31,000993.SZ,b104010200
4339,2019-07-31,000996.SZ,b10m030200
4342,2019-10-31,000996.SZ,b10m030200
4349,2019-07-31,000997.SZ,b10r010200
4352,2019-10-31,000997.SZ,b10r010200
4378,2019-06-28,001696.SZ,b10a030500
4412,2019-10-31,002001.SZ,b10i010100
4454,2019-03-29,002006.SZ,b10a010100
4460,2019-09-30,002006.SZ,b10a010100
4482,2019-01-31,002009.SZ,b10a040300
4484,2019-03-29,002009.SZ,b10a040300
4489,2019-08-30,002009.SZ,b10a040300
4495,2019-04-30,002010.SZ,b106040400
4521,2019-01-31,002013.SZ,b10c010100
4534,2019-04-30,002014.SZ,b109020200
4578,2019-01-31,002019.SZ,b10i010100
4583,2019-06-28,002019.SZ,b10i010100
4596,2019-09-30,002020.SZ,b10i010100
4597,2019-10-31,002020.SZ,b10i010100
4644,2019-09-30,002025.SZ,b10c010200
4666,2019-01-31,002028.SZ,b10b020200
4668,2019-03-29,002028.SZ,b10b020200
4695,2019-10-31,002030.SZ,b10i030100
4703,2019-08-30,002031.SZ,b10a020300
4741,2019-06-28,002035.SZ,b10g010100
4742,2019-07-31,002035.SZ,b10g010100
4758,2019-04-30,002037.SZ,b106040200
4768,2019-04-30,002038.SZ,b10i030100
4770,2019-06-28,002038.SZ,b10i030100
4771,2019-07-31,002038.SZ,b10i030100
4773,2019-09-30,002038.SZ,b10i030100
4774,2019-10-31,002038.SZ,b10i030100
4814,2019-10-31,002042.SZ,b10h040100
4823,2019-09-30,002043.SZ,b108030200
4845,2019-01-31,002046.SZ,b10a030400
4846,2019-02-28,002046.SZ,b10a030400
4852,2019-08-30,002046.SZ,b10a030400
4853,2019-09-30,002046.SZ,b10a030400
4858,2019-04-30,002047.SZ,b107010100
4865,2019-01-31,002048.SZ,b10d030100
4896,2019-04-30,002051.SZ,b107010100
4929,2019-09-30,002054.SZ,b106040400
4940,2019-10-31,002055.SZ,b10p030100
4953,2019-03-29,002057.SZ,b105020100
4983,2019-04-30,002060.SZ,b107010100
5003,2019-04-30,002062.SZ,b107010100
5013,2019-04-30,002064.SZ,b106020300
5019,2019-10-31,002064.SZ,b106020300
5030,2019-01-31,002066.SZ,b108030200
5039,2019-10-31,002066.SZ,b108030200
5040,2019-01-31,002067.SZ,b109010100
5043,2019-04-30,002067.SZ,b109010100
5060,2019-01-31,002069.SZ,b10k040100
5141,2019-04-30,002078.SZ,b109010100
5178,2019-02-28,002082.SZ,b103020500
5180,2019-04-30,002082.SZ,b103020500
5200,2019-04-30,002084.SZ,b109020300
5202,2019-06-28,002084.SZ,b109020300
5235,2019-10-31,002087.SZ,b10h040100
5268,2019-04-30,002091.SZ,b10e020100
5277,2019-03-29,002092.SZ,b106030200
5294,2019-10-31,002093.SZ,b10q020400
5318,2019-04-30,002096.SZ,b106040200
5351,2019-07-31,002099.SZ,b10i010100
5368,2019-04-30,002101.SZ,b10a030400
5372,2019-08-30,002101.SZ,b10d030100
5384,2019-01-31,002103.SZ,b10s010500
5391,2019-08-30,002103.SZ,b10s010500
5397,2019-04-30,002104.SZ,b10q020300
5406,2019-03-29,002105.SZ,b10a040300
5411,2019-08-30,002105.SZ,b10a040300
5432,2019-09-30,002107.SZ,b10i020200
5482,2019-10-31,002112.SZ,b10b020200
5498,2019-08-30,002114.SZ,b103020200
5500,2019-10-31,002114.SZ,b103020200
5524,2019-04-30,002117.SZ,b109020100
5528,2019-08-30,002117.SZ,b109020100
5544,2019-04-30,002119.SZ,b10p010100
5607,2019-10-31,002125.SZ,b106030300
5652,2019-05-31,002130.SZ,b10p020100
5669,2019-02-28,002132.SZ,b10a060100
5688,2019-01-31,002134.SZ,b10p030100
5692,2019-05-31,002134.SZ,b10p030100
5710,2019-04-30,002136.SZ,b106040300
5712,2019-06-28,002136.SZ,b106040300
5713,2019-07-31,002136.SZ,b106040300
5716,2019-10-31,002136.SZ,b106040300
5725,2019-09-30,002137.SZ,b10s010500
5732,2019-06-28,002138.SZ,b10p030100
5736,2019-10-31,002138.SZ,b10p030100
5745,2019-09-30,002139.SZ,b10p030100
5755,2019-10-31,002140.SZ,b107010100
5796,2019-04-30,002145.SZ,b106040300
5830,2019-10-31,002148.SZ,b10q030100
5847,2019-07-31,002150.SZ,b10a060100
5854,2019-04-30,002151.SZ,b10c030100
5871,2019-01-31,002153.SZ,b10r020200
5900,2019-10-31,002155.SZ,b103010100
5904,2019-04-30,002156.SZ,b10p010100
5930,2019-02-28,002159.SZ,b10f010100
5935,2019-07-31,002159.SZ,b10f010100
5936,2019-08-30,002159.SZ,b10f010100
5939,2019-01-31,002160.SZ,b103020500
5941,2019-03-29,002160.SZ,b103020500
5942,2019-04-30,002160.SZ,b103020500
5944,2019-06-28,002160.SZ,b103020500
5991,2019-04-30,002165.SZ,b106030700
5993,2019-06-28,002165.SZ,b106030700
6018,2019-01-31,002168.SZ,b10b020100
6023,2019-06-28,002168.SZ,b10b020100
6025,2019-08-30,002168.SZ,b10s010400
6060,2019-04-30,002172.SZ,b101020500
6070,2019-04-30,002173.SZ,b10i040300
6102,2019-01-31,002177.SZ,b10r010200
6163,2019-04-30,002183.SZ,b10o020200
6170,2019-01-31,002184.SZ,b10a030500
6183,2019-04-30,002185.SZ,b10p010100
6214,2019-08-30,002189.SZ,b10p030100
6216,2019-10-31,002189.SZ,b10p030100
6217,2019-01-31,002190.SZ,b10c010100
6219,2019-05-31,002190.SZ,b10c010100
6273,2019-01-31,002196.SZ,b10a050100
6276,2019-04-30,002196.SZ,b10a050100
6279,2019-07-31,002196.SZ,b10a050100
6283,2019-01-31,002197.SZ,b10p020100
6287,2019-06-28,002197.SZ,b10p020100
6298,2019-07-31,002198.SZ,b10i020200
6300,2019-09-30,002198.SZ,b10i020200
6301,2019-10-31,002198.SZ,b10i020200
6333,2019-05-31,002202.SZ,b10b030100
6356,2019-08-30,002204.SZ,b10a030400
6377,2019-09-30,002206.SZ,b101020500
6382,2019-06-28,002207.SZ,b10a020100
6396,2019-10-31,002208.SZ,b10n010100
6405,2019-09-30,002209.SZ,b10a020300
6417,2019-04-30,002211.SZ,b106030500
6429,2019-06-28,002212.SZ,b10b020100
6455,2019-03-29,002215.SZ,b106010500
6463,2019-01-31,002216.SZ,b10j030400
6464,2019-02-28,002216.SZ,b10j030400
6470,2019-08-30,002216.SZ,b10j030400
6471,2019-09-30,002216.SZ,b10j030400
6492,2019-10-31,002218.SZ,b10b030300
6523,2019-02-28,002222.SZ,b10p030100
6524,2019-03-29,002222.SZ,b10p030100
6536,2019-05-31,002223.SZ,b10i040200
6549,2019-08-30,002224.SZ,b106040500
6555,2019-04-30,002225.SZ,b108030200
6556,2019-05-31,002225.SZ,b108030200
6559,2019-09-30,002225.SZ,b108030200
6590,2019-10-31,002228.SZ,b109020200
6600,2019-10-31,002229.SZ,b109020100
6621,2019-01-31,002232.SZ,b10r020200
6672,2019-03-29,002237.SZ,b103010100
6673,2019-04-30,002237.SZ,b103010100
6680,2019-01-31,002238.SZ,b10s010200
6693,2019-04-30,002239.SZ,b10d030100
6708,2019-10-31,002240.SZ,b10k030100
6723,2019-05-31,002242.SZ,b10g030100
6747,2019-01-31,002245.SZ,b10o020200
6749,2019-03-29,002245.SZ,b10o020200
6750,2019-04-30,002245.SZ,b10o020200
6752,2019-06-28,002245.SZ,b10o020200
6755,2019-09-30,002245.SZ,b10o020200
6775,2019-09-30,002247.SZ,b10s010400
6795,2019-10-31,002249.SZ,b10a030500
6802,2019-07-31,002250.SZ,b106030800
6826,2019-01-31,002253.SZ,b10r020200
6828,2019-03-29,002253.SZ,b10r020200
6829,2019-04-30,002253.SZ,b10r020200
6903,2019-06-28,002262.SZ,b10i010200
6907,2019-10-31,002262.SZ,b10i010200
6976,2019-03-29,002270.SZ,b10a030200
7002,2019-10-31,002272.SZ,b10a030100
7035,2019-04-30,002276.SZ,b10b020100
7055,2019-04-30,002278.SZ,b10a020100
7059,2019-08-30,002278.SZ,b10a020100
7069,2019-09-30,002279.SZ,b10r020100
7085,2019-06-28,002281.SZ,b10q020500
7088,2019-09-30,002281.SZ,b10q020500
7090,2019-01-31,002282.SZ,b10a060100
7098,2019-09-30,002282.SZ,b10a060100
7102,2019-03-29,002283.SZ,b10d030100
7103,2019-04-30,002283.SZ,b10d030100
7106,2019-07-31,002283.SZ,b10d030100
7110,2019-01-31,002284.SZ,b10d030100
7119,2019-10-31,002284.SZ,b10d030100
7120,2019-01-31,002285.SZ,b10n020100
7159,2019-10-31,002288.SZ,b10p030100
7169,2019-01-31,002291.SZ,b10h050200
7182,2019-04-30,002292.SZ,b10s010300
7202,2019-04-30,002294.SZ,b10i010200
7204,2019-06-28,002294.SZ,b10i010200
7205,2019-07-31,002294.SZ,b10i010200
7208,2019-10-31,002294.SZ,b10i010200
7222,2019-04-30,002296.SZ,b10q020200
7232,2019-04-30,002297.SZ,b105020100
7235,2019-07-31,002297.SZ,b105020100
7238,2019-10-31,002297.SZ,b105020100
7242,2019-04-30,002298.SZ,b10b020100
7262,2019-04-30,002300.SZ,b10b020200
7265,2019-07-31,002300.SZ,b10b020200
7289,2019-01-31,002303.SZ,b109020200
7297,2019-09-30,002303.SZ,b109020200
7319,2019-01-31,002307.SZ,b107010100
7353,2019-06-28,002310.SZ,b107010100
7419,2019-03-29,002317.SZ,b10i020200
7426,2019-10-31,002317.SZ,b10i020200
7430,2019-04-30,002318.SZ,b105020100
7475,2019-10-31,002322.SZ,b10b020200
7487,2019-02-28,002324.SZ,b106040600
7488,2019-03-29,002324.SZ,b106040600
7506,2019-01-31,002326.SZ,b106030800
7526,2019-01-31,002328.SZ,b10d030100
7532,2019-07-31,002328.SZ,b10d030100
7533,2019-08-30,002328.SZ,b10d030100
7534,2019-09-30,002328.SZ,b10d030100
7536,2019-01-31,002329.SZ,b10j030300
7562,2019-07-31,002331.SZ,b10r020200
7565,2019-10-31,002331.SZ,b10r020200
7566,2019-01-31,002332.SZ,b10i010100
7589,2019-04-30,002334.SZ,b10b020100
7595,2019-10-31,002334.SZ,b10b020100
7599,2019-04-30,002335.SZ,b10q020100
7631,2019-08-30,002338.SZ,b10c030100
7636,2019-03-29,002339.SZ,b10b020200
7658,2019-05-31,002341.SZ,b10p020100
7665,2019-02-28,002342.SZ,b10a060100
7702,2019-10-31,002345.SZ,b10e010300
7722,2019-10-31,002347.SZ,b10a030400
7731,2019-09-30,002348.SZ,b109020300
7739,2019-08-30,002349.SZ,b10i020200
7799,2019-10-31,002355.SZ,b10d030100
7808,2019-02-28,002357.SZ,b10o020100
7809,2019-03-29,002357.SZ,b10o020100
7810,2019-04-30,002357.SZ,b10o020100
7846,2019-03-29,002361.SZ,b106020600
7857,2019-04-30,002362.SZ,b10r020200
7863,2019-10-31,002362.SZ,b10r020200
7877,2019-04-30,002364.SZ,b10b020200
7887,2019-04-30,002365.SZ,b10i010100
7890,2019-07-31,002365.SZ,b10i010100
7891,2019-08-30,002365.SZ,b10i010100
7921,2019-09-30,002368.SZ,b10r030200
7938,2019-06-28,002370.SZ,b10i010200
7966,2019-04-30,002373.SZ,b10r030200
7989,2019-08-30,002375.SZ,b107020100
7998,2019-07-31,002376.SZ,b10r010200
8014,2019-03-29,002378.SZ,b103030100
8015,2019-04-30,002378.SZ,b103030100
8024,2019-03-29,002379.SZ,b103020500
8035,2019-04-30,002380.SZ,b10r020200
8040,2019-09-30,002380.SZ,b10r020200
8041,2019-10-31,002380.SZ,b10r020200
8047,2019-06-28,002381.SZ,b106040500
8057,2019-06-28,002382.SZ,b10i040200
8058,2019-07-31,002382.SZ,b10i040200
8061,2019-10-31,002382.SZ,b10i040200
8095,2019-04-30,002386.SZ,b106030200
8101,2019-10-31,002386.SZ,b106030200
8112,2019-01-31,002388.SZ,b10p010100
8125,2019-04-30,002389.SZ,b10p030100
8145,2019-04-30,002391.SZ,b106010500
8171,2019-10-31,002393.SZ,b10i010200
8205,2019-04-30,002397.SZ,b10h050500
8254,2019-04-30,002402.SZ,b10p030100
8257,2019-07-31,002402.SZ,b10p030100
8261,2019-01-31,002403.SZ,b10g030100
8262,2019-02-28,002403.SZ,b10g030100
8274,2019-04-30,002404.SZ,b10h040200
8300,2019-10-31,002406.SZ,b10a030400
8304,2019-04-30,002407.SZ,b106030400
8348,2019-08-30,002411.SZ,b106030800
8349,2019-09-30,002411.SZ,b106030800
8353,2019-03-29,002412.SZ,b10i020200
8356,2019-06-28,002412.SZ,b10i020200
8377,2019-07-31,002414.SZ,b10c030100
8391,2019-01-31,002416.SZ,b10q020300
8392,2019-02-28,002416.SZ,b10q020300
8445,2019-09-30,002421.SZ,b10r030200
8455,2019-09-30,002422.SZ,b10i010200
8456,2019-10-31,002422.SZ,b10i010200
8471,2019-06-28,002424.SZ,b10i020200
8473,2019-08-30,002424.SZ,b10i020200
8484,2019-09-30,002425.SZ,b10s010300
8505,2019-01-31,002428.SZ,b103030100
8508,2019-04-30,002428.SZ,b103030100
8517,2019-04-30,002429.SZ,b10g020100
8533,2019-10-31,002430.SZ,b10a020300
8542,2019-09-30,002431.SZ,b107020100
8546,2019-04-30,002432.SZ,b10i040200
8560,2019-08-30,002433.SZ,b10i020200
8563,2019-01-31,002434.SZ,b10d030100
8581,2019-09-30,002435.SZ,b10i010200
8582,2019-10-31,002435.SZ,b10i010200
8611,2019-10-31,002438.SZ,b10a030500
8618,2019-07-31,002439.SZ,b10r020100
8631,2019-10-31,002440.SZ,b106040400
8651,2019-10-31,002442.SZ,b106030800
8652,2019-01-31,002443.SZ,b105020100
8659,2019-08-30,002443.SZ,b105020100
8698,2019-01-31,002448.SZ,b10d030100
8705,2019-08-30,002448.SZ,b10d030100
8706,2019-09-30,002448.SZ,b10d030100
8717,2019-10-31,002449.SZ,b10p010100
8744,2019-01-31,002453.SZ,b106030800
8757,2019-04-30,002454.SZ,b10d030100
8767,2019-04-30,002455.SZ,b106030800
8818,2019-06-28,002460.SZ,b103030100
8822,2019-10-31,002460.SZ,b103030100
8826,2019-04-30,002461.SZ,b10j020100
8828,2019-06-28,002461.SZ,b10j020100
8829,2019-07-31,002461.SZ,b10j020100
8836,2019-04-30,002462.SZ,b10i040100
8867,2019-06-28,002465.SZ,b10c030100
8901,2019-10-31,002468.SZ,b10o020200
8918,2019-08-30,002470.SZ,b106010400
8931,2019-01-31,002472.SZ,b10a030400
8939,2019-09-30,002472.SZ,b10a030400
9009,2019-05-31,002480.SZ,b10a040300
9014,2019-10-31,002480.SZ,b10a040300
9015,2019-01-31,002481.SZ,b10j030400
9038,2019-04-30,002483.SZ,b10a030300
9044,2019-10-31,002483.SZ,b10a030300
9045,2019-01-31,002484.SZ,b10p030100
9047,2019-03-29,002484.SZ,b10p030100
9067,2019-03-29,002486.SZ,b10h040400
9077,2019-03-29,002487.SZ,b10b010100
9078,2019-04-30,002487.SZ,b10b010100
9085,2019-01-31,002488.SZ,b10d030100
9110,2019-06-28,002490.SZ,b10a020100
9124,2019-10-31,002491.SZ,b10q020700
9133,2019-09-30,002492.SZ,b10o030200
9141,2019-07-31,002493.SZ,b101020500
9155,2019-01-31,002495.SZ,b10j030200
9164,2019-10-31,002495.SZ,b10j030200
9175,2019-01-31,002497.SZ,b106040200
9178,2019-04-30,002497.SZ,b106040200
9240,2019-10-31,002503.SZ,b10h050300
9276,2019-08-30,002508.SZ,b10g010100
9291,2019-04-30,002510.SZ,b10d030100
9336,2019-10-31,002514.SZ,b10a060100
9345,2019-09-30,002515.SZ,b10j030100
9390,2019-04-30,002520.SZ,b10a030200
9399,2019-03-29,002521.SZ,b109010100
9402,2019-06-28,002521.SZ,b109010100
9415,2019-09-30,002522.SZ,b106040600
9420,2019-04-30,002523.SZ,b10a030300
9423,2019-08-30,002523.SZ,b10a030300
9425,2019-10-31,002523.SZ,b10a030300
9447,2019-03-29,002527.SZ,b10p020100
9455,2019-01-31,002528.SZ,b10p020100
9467,2019-04-30,002529.SZ,b10a020300
9496,2019-04-30,002532.SZ,b10a030500
9506,2019-04-30,002533.SZ,b10b020100
9526,2019-04-30,002535.SZ,b10a010100
9539,2019-07-31,002536.SZ,b10d030100
9541,2019-10-31,002536.SZ,b10d030100
9557,2019-07-31,002538.SZ,b106010400
9558,2019-08-30,002538.SZ,b106010400
9563,2019-03-29,002539.SZ,b106010400
9605,2019-05-31,002543.SZ,b10g030100
9611,2019-01-31,002544.SZ,b10q020400
9660,2019-10-31,002548.SZ,b10k020100
9670,2019-10-31,002549.SZ,b106030800
