,trade_dt_x,wind_code,CITICS_IND_CODE
1043,2019-06-28,000513.SZ,b10i010200
1052,2019-05-31,000514.SZ,b10n010100
1063,2019-06-28,000516.SZ,b10e010100
1124,2019-08-30,000524.SZ,b10f020100
1127,2019-01-31,000525.SZ,b106010500
1137,2019-01-31,000526.SZ,b10n010100
1144,2019-08-30,000526.SZ,b10t010200
1147,2019-01-31,000528.SZ,b10a010100
1152,2019-06-28,000528.SZ,b10a010100
1153,2019-07-31,000528.SZ,b10a010100
1154,2019-08-30,000528.SZ,b10a010100
1155,2019-09-30,000528.SZ,b10a010100
1156,2019-10-31,000528.SZ,b10a010100
1161,2019-05-31,000529.SZ,b10j030400
1183,2019-08-30,000531.SZ,b104010100
1184,2019-09-30,000531.SZ,b104010100
1185,2019-10-31,000531.SZ,b104010100
1191,2019-06-28,000532.SZ,b10p030100
1192,2019-07-31,000532.SZ,b10p030100
1193,2019-08-30,000532.SZ,b10p030100
1207,2019-03-29,000534.SZ,b10n010100
1212,2019-08-30,000534.SZ,b10n010100
1233,2019-09-30,000537.SZ,b10n010100
1238,2019-04-30,000538.SZ,b10i020200
1250,2019-06-28,000539.SZ,b104010100
1251,2019-07-31,000539.SZ,b104010100
1261,2019-07-31,000540.SZ,b10n010100
1270,2019-06-28,000541.SZ,b10g040100
1271,2019-07-31,000541.SZ,b10g040100
1280,2019-06-28,000543.SZ,b104010100
1281,2019-07-31,000543.SZ,b104010100
1282,2019-08-30,000543.SZ,b104010100
1283,2019-09-30,000543.SZ,b104010100
1284,2019-10-31,000543.SZ,b104010100
1285,2019-01-31,000544.SZ,b104020100
1288,2019-04-30,000544.SZ,b104020100
1290,2019-07-31,000544.SZ,b104020100
1291,2019-08-30,000544.SZ,b104020100
1293,2019-10-31,000544.SZ,b104020100
1299,2019-06-28,000545.SZ,b106040300
1319,2019-06-28,000547.SZ,b10c010200
1320,2019-07-31,000547.SZ,b10c010200
1337,2019-05-31,000550.SZ,b10d020100
1338,2019-06-28,000550.SZ,b10d020100
1347,2019-05-31,000551.SZ,b10b020100
1349,2019-07-31,000551.SZ,b10b020100
1353,2019-01-31,000552.SZ,b102010100
1358,2019-06-28,000552.SZ,b102010100
1380,2019-08-30,000554.SZ,b101020400
1394,2019-02-28,000557.SZ,b10o020200
1398,2019-06-28,000557.SZ,b10o020200
1420,2019-08-30,000559.SZ,b10d030100
1438,2019-07-31,000561.SZ,b10c030100
1456,2019-06-28,000564.SZ,b10e010100
1485,2019-05-31,000567.SZ,b10n010100
1486,2019-06-28,000567.SZ,b10n010100
1490,2019-10-31,000567.SZ,b10m030200
1508,2019-08-30,000570.SZ,b10a030500
1518,2019-10-31,000571.SZ,b10t010100
1526,2019-08-30,000572.SZ,b10d010100
1530,2019-02-28,000573.SZ,b10n010100
1534,2019-06-28,000573.SZ,b10n010100
1536,2019-08-30,000573.SZ,b10n010100
1548,2019-01-31,000581.SZ,b10d030100
1553,2019-06-28,000581.SZ,b10d030100
1557,2019-10-31,000581.SZ,b10d030100
1563,2019-06-28,000582.SZ,b10o030200
1564,2019-07-31,000582.SZ,b10o030200
1578,2019-01-31,000585.SZ,b10b020100
1583,2019-07-31,000585.SZ,b10b020100
1584,2019-08-30,000585.SZ,b10b020100
1621,2019-06-28,000591.SZ,b104010300
1640,2019-06-28,000593.SZ,b104020300
1674,2019-01-31,000598.SZ,b104020200
1679,2019-06-28,000598.SZ,b104020200
1682,2019-09-30,000598.SZ,b104020200
1683,2019-10-31,000598.SZ,b104020200
1690,2019-08-30,000599.SZ,b10d030100
1696,2019-05-31,000600.SZ,b104010100
1707,2019-06-28,000601.SZ,b104010200
1708,2019-07-31,000601.SZ,b104010200
1729,2019-08-30,000605.SZ,b104020200
1737,2019-06-28,000606.SZ,b10s010400
1738,2019-07-31,000606.SZ,b10r020200
1739,2019-08-30,000606.SZ,b10r020200
1746,2019-05-31,000607.SZ,b10s010500
1769,2019-08-30,000609.SZ,b10n010100
1799,2019-10-31,000612.SZ,b103020500
1814,2019-07-31,000615.SZ,b10n010100
1828,2019-01-31,000617.SZ,b10m030200
1832,2019-05-31,000617.SZ,b10m030200
1834,2019-07-31,000617.SZ,b10m030200
1843,2019-06-28,000619.SZ,b108030200
1847,2019-10-31,000619.SZ,b108030200
1849,2019-02-28,000620.SZ,b10n010100
1853,2019-06-28,000620.SZ,b10n010100
1854,2019-07-31,000620.SZ,b10n010100
1871,2019-04-30,000623.SZ,b10m010100
1873,2019-06-28,000623.SZ,b10m010100
1893,2019-06-28,000627.SZ,b10m020100
1896,2019-09-30,000627.SZ,b10m020100
1897,2019-10-31,000627.SZ,b10m020100
1899,2019-02-28,000628.SZ,b107010100
1902,2019-05-31,000628.SZ,b107010100
1904,2019-07-31,000628.SZ,b107010100
1905,2019-08-30,000628.SZ,b107010100
1923,2019-06-28,000630.SZ,b103020100
1924,2019-07-31,000630.SZ,b103020100
1927,2019-10-31,000630.SZ,b103020100
1943,2019-06-28,000632.SZ,b10e020100
1944,2019-07-31,000632.SZ,b10e020100
1945,2019-08-30,000632.SZ,b10e020100
1954,2019-08-30,000633.SZ,b103020300
1964,2019-08-30,000635.SZ,b106030200
1973,2019-07-31,000636.SZ,b10p030100
1981,2019-05-31,000637.SZ,b101020100
1984,2019-08-30,000637.SZ,b101020100
1998,2019-04-30,000639.SZ,b10j030200
2000,2019-06-28,000639.SZ,b10j030200
2001,2019-07-31,000639.SZ,b10j030200
2002,2019-08-30,000639.SZ,b10j030200
2009,2019-06-28,000650.SZ,b10i020200
2031,2019-08-30,000652.SZ,b10t010100
2049,2019-06-28,000656.SZ,b10n010100
2096,2019-04-30,000663.SZ,b10k030100
2100,2019-08-30,000663.SZ,b10k030100
2116,2019-04-30,000666.SZ,b10m030100
2117,2019-05-31,000666.SZ,b10m030100
2118,2019-06-28,000666.SZ,b10m030100
2119,2019-07-31,000666.SZ,b10m030100
2129,2019-07-31,000667.SZ,b10n010100
2168,2019-09-30,000671.SZ,b10n010100
2251,2019-05-31,000682.SZ,b10b020200
2263,2019-07-31,000683.SZ,b106030800
2264,2019-08-30,000683.SZ,b106030800
2267,2019-01-31,000685.SZ,b104020200
2269,2019-03-29,000685.SZ,b104020200
2270,2019-04-30,000685.SZ,b104020200
2272,2019-06-28,000685.SZ,b104020200
2274,2019-08-30,000685.SZ,b104020200
2281,2019-06-28,000686.SZ,b10m010100
2282,2019-07-31,000686.SZ,b10m010100
2283,2019-08-30,000686.SZ,b10m010100
2284,2019-09-30,000686.SZ,b10m010100
2285,2019-10-31,000686.SZ,b10m010100
2310,2019-06-28,000690.SZ,b104010100
2311,2019-07-31,000690.SZ,b104010100
2312,2019-08-30,000690.SZ,b104010100
2330,2019-06-28,000692.SZ,b104020400
2339,2019-05-31,000695.SZ,b104020400
2358,2019-05-31,000698.SZ,b101020100
2359,2019-06-28,000698.SZ,b101020100
2360,2019-07-31,000698.SZ,b101020100
2361,2019-08-30,000698.SZ,b101020100
2362,2019-09-30,000698.SZ,b101020100
2371,2019-08-30,000700.SZ,b10d030100
2379,2019-06-28,000701.SZ,b10p020100
2381,2019-08-30,000701.SZ,b10p020100
2385,2019-02-28,000702.SZ,b10k020100
2394,2019-01-31,000703.SZ,b101020500
2411,2019-08-30,000705.SZ,b10i040100
2415,2019-02-28,000707.SZ,b106030100
2417,2019-05-31,000707.SZ,b106030100
2420,2019-08-30,000707.SZ,b106030100
2422,2019-01-31,000708.SZ,b105020100
2428,2019-07-31,000708.SZ,b105020100
2435,2019-04-30,000709.SZ,b105010200
2437,2019-06-28,000709.SZ,b105010200
2477,2019-07-31,000713.SZ,b10k010100
2500,2019-01-31,000717.SZ,b105010100
2505,2019-06-28,000717.SZ,b105010100
2506,2019-07-31,000717.SZ,b105010100
2507,2019-08-30,000717.SZ,b105010100
2511,2019-02-28,000718.SZ,b10n010100
2515,2019-06-28,000718.SZ,b10n010100
2516,2019-07-31,000718.SZ,b10n010100
2519,2019-10-31,000718.SZ,b10n010100
2520,2019-01-31,000719.SZ,b10s010100
2523,2019-04-30,000719.SZ,b10s010100
2525,2019-06-28,000719.SZ,b10s010100
2526,2019-07-31,000719.SZ,b10s010100
2528,2019-09-30,000719.SZ,b10s010100
2534,2019-06-28,000720.SZ,b104010100
2543,2019-05-31,000721.SZ,b10f020200
2553,2019-06-28,000722.SZ,b104010200
2554,2019-07-31,000722.SZ,b104010200
2555,2019-08-30,000722.SZ,b104010200
2572,2019-06-28,000725.SZ,b10p030100
2580,2019-04-30,000726.SZ,b10h040100
2581,2019-05-31,000726.SZ,b10h040100
2582,2019-06-28,000726.SZ,b10h040100
2583,2019-07-31,000726.SZ,b10h040100
2585,2019-09-30,000726.SZ,b10h040100
2592,2019-06-28,000727.SZ,b10p020100
2602,2019-06-28,000728.SZ,b10m010100
2603,2019-07-31,000728.SZ,b10m010100
2605,2019-09-30,000728.SZ,b10m010100
2606,2019-10-31,000728.SZ,b10m010100
2622,2019-06-28,000731.SZ,b106010100
2623,2019-07-31,000731.SZ,b106010100
2624,2019-08-30,000731.SZ,b106010100
2631,2019-05-31,000733.SZ,b10p020100
2651,2019-05-31,000736.SZ,b10n010100
2652,2019-06-28,000736.SZ,b10n010100
2659,2019-03-29,000737.SZ,b106040100
2663,2019-07-31,000737.SZ,b106040100
2664,2019-08-30,000737.SZ,b106040100
2665,2019-09-30,000737.SZ,b106040100
2674,2019-08-30,000738.SZ,b10c010200
2696,2019-10-31,000750.SZ,b10m010100
2701,2019-05-31,000751.SZ,b103020200
2702,2019-06-28,000751.SZ,b103020200
2703,2019-07-31,000751.SZ,b103020200
2711,2019-05-31,000752.SZ,b10j020100
2714,2019-08-30,000752.SZ,b10j020100
2716,2019-10-31,000752.SZ,b10j020100
2724,2019-08-30,000753.SZ,b10t010100
2734,2019-08-30,000755.SZ,b10o010100
2744,2019-08-30,000756.SZ,b10i010100
2748,2019-02-28,000757.SZ,b10d030100
2772,2019-07-31,000759.SZ,b10e010200
2789,2019-06-28,000761.SZ,b105010200
2799,2019-06-28,000762.SZ,b103030100
2838,2019-05-31,000776.SZ,b10m010100
2839,2019-06-28,000776.SZ,b10m010100
2840,2019-07-31,000776.SZ,b10m010100
2854,2019-01-31,000778.SZ,b105010100
2857,2019-04-30,000778.SZ,b105010100
2859,2019-06-28,000778.SZ,b105010100
2868,2019-05-31,000779.SZ,b10h040200
2881,2019-08-30,000780.SZ,b102010100
2891,2019-08-30,000782.SZ,b106020500
2894,2019-01-31,000783.SZ,b10m010100
2903,2019-10-31,000783.SZ,b10m010100
2911,2019-08-30,000785.SZ,b10e010100
2914,2019-01-31,000786.SZ,b108030200
2917,2019-04-30,000786.SZ,b108030200
2919,2019-06-28,000786.SZ,b108030200
2921,2019-08-30,000786.SZ,b108030200
2934,2019-01-31,000789.SZ,b108010100
2940,2019-07-31,000789.SZ,b108010100
2941,2019-08-30,000789.SZ,b108010100
2942,2019-09-30,000789.SZ,b108010100
2948,2019-05-31,000790.SZ,b10i020200
2951,2019-08-30,000790.SZ,b10i020200
2960,2019-07-31,000791.SZ,b104010200
2969,2019-06-28,000792.SZ,b106010200
2970,2019-07-31,000792.SZ,b106010200
3001,2019-08-30,000796.SZ,b10f010200
3010,2019-07-31,000797.SZ,b10n010100
3011,2019-08-30,000797.SZ,b10n010100
3021,2019-08-30,000798.SZ,b10k040200
3031,2019-08-30,000799.SZ,b10j010100
3041,2019-08-30,000800.SZ,b10d010100
3058,2019-05-31,000802.SZ,b10s010500
3073,2019-10-31,000803.SZ,b10t010100
3097,2019-08-30,000809.SZ,b10n010100
3117,2019-08-30,000811.SZ,b10a030500
3123,2019-05-31,000812.SZ,b10t010100
3132,2019-04-30,000813.SZ,b10i040100
3152,2019-04-30,000816.SZ,b10a030500
3153,2019-05-31,000816.SZ,b10a030500
3176,2019-08-30,000819.SZ,b101020500
3217,2019-01-31,000825.SZ,b105010200
3222,2019-06-28,000825.SZ,b105010200
3233,2019-07-31,000826.SZ,b104020100
3238,2019-02-28,000828.SZ,b10o010100
3240,2019-04-30,000828.SZ,b10o010100
3242,2019-06-28,000828.SZ,b10o010100
3243,2019-07-31,000828.SZ,b10o010100
3244,2019-08-30,000828.SZ,b10o010100
3245,2019-09-30,000828.SZ,b10o010100
3246,2019-10-31,000828.SZ,b10o010100
3262,2019-06-28,000830.SZ,b106010100
3264,2019-08-30,000830.SZ,b106010100
3282,2019-06-28,000833.SZ,b109010100
3294,2019-08-30,000835.SZ,b10s010300
3303,2019-07-31,000836.SZ,b10q020300
3314,2019-08-30,000837.SZ,b10a030200
3339,2019-04-30,000848.SZ,b10j020400
3350,2019-06-28,000850.SZ,b10h040200
3351,2019-07-31,000850.SZ,b10h040200
3352,2019-08-30,000850.SZ,b10h040200
3353,2019-09-30,000850.SZ,b10h040200
3354,2019-10-31,000850.SZ,b10h040200
3372,2019-08-30,000852.SZ,b10a020100
3422,2019-08-30,000861.SZ,b10e010100
3457,2019-06-28,000869.SZ,b10j020200
3467,2019-06-28,000875.SZ,b104010100
3468,2019-07-31,000875.SZ,b104010100
3470,2019-09-30,000875.SZ,b104010100
3476,2019-06-28,000876.SZ,b10k020100
3488,2019-08-30,000877.SZ,b108010100
3489,2019-09-30,000877.SZ,b108010100
3498,2019-08-30,000878.SZ,b103020100
3505,2019-05-31,000880.SZ,b10a030500
3515,2019-05-31,000881.SZ,b10t010100
3516,2019-06-28,000881.SZ,b10t010100
3531,2019-01-31,000883.SZ,b104010100
3532,2019-02-28,000883.SZ,b104010100
3536,2019-06-28,000883.SZ,b104010100
3537,2019-07-31,000883.SZ,b104010100
3539,2019-09-30,000883.SZ,b104010100
3540,2019-10-31,000883.SZ,b104010100
3544,2019-04-30,000885.SZ,b108010100
3558,2019-08-30,000886.SZ,b10o010100
3611,2019-05-31,000893.SZ,b10k010300
3612,2019-06-28,000893.SZ,b10k010300
3613,2019-07-31,000893.SZ,b10k010300
3614,2019-08-30,000893.SZ,b10k010300
3641,2019-06-28,000898.SZ,b105010200
3642,2019-07-31,000898.SZ,b105010200
3644,2019-09-30,000898.SZ,b105010200
3645,2019-10-31,000898.SZ,b105010200
3646,2019-01-31,000899.SZ,b104010100
3653,2019-08-30,000899.SZ,b104010100
3654,2019-09-30,000899.SZ,b104010100
3656,2019-01-31,000900.SZ,b10o010100
3657,2019-02-28,000900.SZ,b10o010100
3663,2019-08-30,000900.SZ,b10o010100
3664,2019-09-30,000900.SZ,b10o010100
3669,2019-04-30,000901.SZ,b10c010200
3681,2019-06-28,000902.SZ,b106010300
3693,2019-08-30,000903.SZ,b10d030100
3700,2019-05-31,000905.SZ,b10o030200
3711,2019-06-28,000906.SZ,b105020300
3713,2019-08-30,000906.SZ,b10e020100
3739,2019-05-31,000910.SZ,b109020300
3749,2019-06-28,000911.SZ,b10k010300
3750,2019-07-31,000911.SZ,b10k010300
3752,2019-09-30,000911.SZ,b10k010300
3769,2019-07-31,000913.SZ,b10d050100
3770,2019-08-30,000913.SZ,b10d050100
3776,2019-04-30,000915.SZ,b10i010200
3782,2019-10-31,000915.SZ,b10i010200
3809,2019-07-31,000920.SZ,b104020100
3810,2019-08-30,000920.SZ,b104020100
3818,2019-06-28,000921.SZ,b10g010100
3827,2019-05-31,000922.SZ,b10b020200
3837,2019-05-31,000923.SZ,b10a010100
3840,2019-08-30,000923.SZ,b10a010100
3857,2019-06-28,000926.SZ,b10n010100
3858,2019-07-31,000926.SZ,b10n010100
3861,2019-10-31,000926.SZ,b10n010100
3875,2019-05-31,000928.SZ,b107010100
3876,2019-06-28,000928.SZ,b107010100
3877,2019-07-31,000928.SZ,b107010100
3878,2019-08-30,000928.SZ,b107010100
3880,2019-10-31,000928.SZ,b107010100
3905,2019-05-31,000931.SZ,b10t010100
3907,2019-07-31,000931.SZ,b10t010100
3917,2019-07-31,000932.SZ,b105010100
3920,2019-10-31,000932.SZ,b105010100
3936,2019-06-28,000935.SZ,b108010100
3937,2019-07-31,000935.SZ,b108010100
3948,2019-08-30,000936.SZ,b106020100
3951,2019-01-31,000937.SZ,b102010300
3952,2019-02-28,000937.SZ,b102010300
3956,2019-06-28,000937.SZ,b102010300
3959,2019-09-30,000937.SZ,b102010300
3960,2019-10-31,000937.SZ,b102010300
3979,2019-08-30,000948.SZ,b10r030200
3983,2019-02-28,000949.SZ,b106020400
3996,2019-05-31,000950.SZ,b10i040100
4001,2019-10-31,000950.SZ,b10i040100
4002,2019-01-31,000951.SZ,b10d020100
4006,2019-05-31,000951.SZ,b10d020100
4007,2019-06-28,000951.SZ,b10d020100
4008,2019-07-31,000951.SZ,b10d020100
4010,2019-09-30,000951.SZ,b10d020100
4024,2019-05-31,000953.SZ,b106010100
4059,2019-01-31,000959.SZ,b105010200
4065,2019-07-31,000959.SZ,b105010200
4074,2019-06-28,000960.SZ,b103020400
4094,2019-06-28,000962.SZ,b103030100
4104,2019-06-28,000963.SZ,b10i040100
4124,2019-06-28,000966.SZ,b104010100
4130,2019-02-28,000967.SZ,b104020100
4136,2019-08-30,000967.SZ,b104020100
4138,2019-10-31,000967.SZ,b104020100
4142,2019-04-30,000968.SZ,b101010100
4143,2019-05-31,000968.SZ,b101010100
4145,2019-07-31,000968.SZ,b101010100
4156,2019-08-30,000969.SZ,b103030100
4179,2019-06-28,000972.SZ,b10k010200
4180,2019-07-31,000972.SZ,b10k010200
4189,2019-06-28,000973.SZ,b106040600
4190,2019-07-31,000973.SZ,b106040600
4191,2019-08-30,000973.SZ,b106040600
4195,2019-02-28,000975.SZ,b103030100
4197,2019-04-30,000975.SZ,b103030100
4198,2019-05-31,000975.SZ,b103030100
4209,2019-06-28,000976.SZ,b10a040100
4211,2019-08-30,000976.SZ,b10a040100
4266,2019-06-28,000983.SZ,b102010300
4267,2019-07-31,000983.SZ,b102010300
4268,2019-08-30,000983.SZ,b102010300
4269,2019-09-30,000983.SZ,b102010300
4271,2019-01-31,000985.SZ,b101020500
4278,2019-08-30,000985.SZ,b101020500
4285,2019-05-31,000987.SZ,b10m030200
4286,2019-06-28,000987.SZ,b10m030200
4287,2019-07-31,000987.SZ,b10m030200
4288,2019-08-30,000987.SZ,b10m030200
4289,2019-09-30,000987.SZ,b10m030200
4312,2019-02-28,000990.SZ,b106040700
4316,2019-06-28,000990.SZ,b106040700
4350,2019-08-30,000997.SZ,b10r010200
4361,2019-09-30,000998.SZ,b10k010100
4363,2019-01-31,000999.SZ,b10i020200
4364,2019-02-28,000999.SZ,b10i020200
4365,2019-03-29,000999.SZ,b10i020200
4377,2019-05-31,001696.SZ,b10a030500
4379,2019-07-31,001696.SZ,b10a030500
4380,2019-08-30,001696.SZ,b10a030500
4387,2019-05-31,001872.SZ,b10o030200
4388,2019-06-28,001872.SZ,b10o030200
4389,2019-07-31,001872.SZ,b10o030200
4390,2019-08-30,001872.SZ,b10o030200
4391,2019-09-30,001872.SZ,b10o030200
4403,2019-01-31,002001.SZ,b10i010100
4408,2019-06-28,002001.SZ,b10i010100
4420,2019-08-30,002002.SZ,b106030200
4426,2019-04-30,002003.SZ,b10h040400
4433,2019-01-31,002004.SZ,b106010500
4434,2019-02-28,002004.SZ,b106010500
4438,2019-06-28,002004.SZ,b106010500
4440,2019-08-30,002004.SZ,b106010500
4441,2019-09-30,002004.SZ,b106010500
4442,2019-10-31,002004.SZ,b106010500
4455,2019-04-30,002006.SZ,b10a010100
4458,2019-07-31,002006.SZ,b10a010100
4459,2019-08-30,002006.SZ,b10a010100
4462,2019-01-31,002007.SZ,b10i030100
4466,2019-05-31,002007.SZ,b10i030100
4467,2019-06-28,002007.SZ,b10i030100
4499,2019-08-30,002010.SZ,b10o020200
4527,2019-07-31,002013.SZ,b10c010100
4528,2019-08-30,002013.SZ,b10c010100
4535,2019-05-31,002014.SZ,b109020200
4537,2019-07-31,002014.SZ,b109020200
4544,2019-04-30,002015.SZ,b106020100
4546,2019-06-28,002015.SZ,b106020100
4551,2019-01-31,002016.SZ,b10n010100
4558,2019-08-30,002016.SZ,b10n010100
4559,2019-09-30,002016.SZ,b10n010100
4571,2019-02-28,002018.SZ,b10t010100
4586,2019-09-30,002019.SZ,b10i010100
4598,2019-01-31,002021.SZ,b10a020200
4605,2019-10-31,002021.SZ,b10a020200
4622,2019-07-31,002023.SZ,b10a040300
4623,2019-08-30,002023.SZ,b10a040300
4625,2019-10-31,002023.SZ,b10a040300
4633,2019-08-30,002024.SZ,b10e010300
4639,2019-04-30,002025.SZ,b10c010200
4642,2019-07-31,002025.SZ,b10c010200
4653,2019-08-30,002026.SZ,b10a030400
4672,2019-07-31,002028.SZ,b10b020200
4673,2019-08-30,002028.SZ,b10b020200
4681,2019-06-28,002029.SZ,b10h050200
4702,2019-07-31,002031.SZ,b10a020300
4716,2019-01-31,002033.SZ,b10f010100
4717,2019-02-28,002033.SZ,b10f010100
4721,2019-06-28,002033.SZ,b10f010100
4762,2019-08-30,002037.SZ,b106040200
4763,2019-09-30,002037.SZ,b106040200
4765,2019-01-31,002038.SZ,b10i030100
