,trade_dt_x,wind_code,CITICS_IND_CODE
1335,2019-03-29,000550.SZ,b10d020100
1339,2019-07-31,000550.SZ,b10d020100
1340,2019-08-30,000550.SZ,b10d020100
1439,2019-08-30,000561.SZ,b10c030100
1491,2019-01-31,000568.SZ,b10j010100
1498,2019-08-30,000568.SZ,b10j010100
1550,2019-03-29,000581.SZ,b10d030100
1636,2019-02-28,000593.SZ,b104020300
1655,2019-02-28,000596.SZ,b10j010100
1657,2019-04-30,000596.SZ,b10j010100
1661,2019-08-30,000596.SZ,b10j010100
1662,2019-09-30,000596.SZ,b10j010100
1663,2019-10-31,000596.SZ,b10j010100
1670,2019-07-31,000597.SZ,b10i010100
1709,2019-08-30,000601.SZ,b104010200
1710,2019-09-30,000601.SZ,b104010200
1714,2019-03-29,000603.SZ,b103020200
1753,2019-02-28,000608.SZ,b10n010200
1758,2019-07-31,000608.SZ,b10n010200
1820,2019-03-29,000616.SZ,b10n010100
1855,2019-08-30,000620.SZ,b10n010100
1856,2019-09-30,000620.SZ,b10n010100
1889,2019-02-28,000627.SZ,b10m020100
1929,2019-02-28,000631.SZ,b10n010100
1930,2019-03-29,000631.SZ,b10n010100
1946,2019-09-30,000632.SZ,b10e020100
1992,2019-07-31,000638.SZ,b10t010100
2019,2019-06-28,000651.SZ,b10g010100
2020,2019-07-31,000651.SZ,b10g010100
2021,2019-08-30,000651.SZ,b10g010100
2022,2019-09-30,000651.SZ,b10g010100
2024,2019-01-31,000652.SZ,b10t010100
2044,2019-01-31,000656.SZ,b10n010100
2045,2019-02-28,000656.SZ,b10n010100
2051,2019-08-30,000656.SZ,b10n010100
2052,2019-09-30,000656.SZ,b10n010100
2053,2019-10-31,000656.SZ,b10n010100
2074,2019-01-31,000661.SZ,b10i030100
2077,2019-04-30,000661.SZ,b10i030100
2081,2019-08-30,000661.SZ,b10i030100
2082,2019-09-30,000661.SZ,b10i030100
2141,2019-09-30,000668.SZ,b10n010100
2166,2019-07-31,000671.SZ,b10n010100
2169,2019-10-31,000671.SZ,b10n010100
2170,2019-01-31,000672.SZ,b108010100
2185,2019-07-31,000673.SZ,b10s010500
2219,2019-03-29,000679.SZ,b10e010100
2257,2019-01-31,000683.SZ,b106030800
2258,2019-02-28,000683.SZ,b106030800
2298,2019-04-30,000688.SZ,b103020200
2300,2019-06-28,000688.SZ,b103020200
2306,2019-02-28,000690.SZ,b104010100
2395,2019-02-28,000703.SZ,b101020500
2399,2019-06-28,000703.SZ,b101020500
2401,2019-08-30,000703.SZ,b101020500
2402,2019-09-30,000703.SZ,b101020500
2429,2019-08-30,000708.SZ,b105020100
2430,2019-09-30,000708.SZ,b105020100
2431,2019-10-31,000708.SZ,b105020100
2432,2019-01-31,000709.SZ,b105010200
2433,2019-02-28,000709.SZ,b105010200
2434,2019-03-29,000709.SZ,b105010200
2536,2019-08-30,000720.SZ,b104010100
2578,2019-02-28,000726.SZ,b10h040100
2617,2019-01-31,000731.SZ,b106010100
2618,2019-02-28,000731.SZ,b106010100
2634,2019-08-30,000733.SZ,b10p020100
2653,2019-07-31,000736.SZ,b10n010100
2657,2019-01-31,000737.SZ,b106040100
2658,2019-02-28,000737.SZ,b106040100
2684,2019-08-30,000739.SZ,b10i010100
2687,2019-01-31,000750.SZ,b10m010100
2774,2019-09-30,000759.SZ,b10e010200
2825,2019-02-28,000768.SZ,b10c010100
2829,2019-06-28,000768.SZ,b10c010100
2830,2019-07-31,000768.SZ,b10c010100
2841,2019-08-30,000776.SZ,b10m010100
2855,2019-02-28,000778.SZ,b105010100
2856,2019-03-29,000778.SZ,b105010100
2867,2019-04-30,000779.SZ,b10h040200
2869,2019-06-28,000779.SZ,b10h040200
2871,2019-08-30,000779.SZ,b10h040200
2900,2019-07-31,000783.SZ,b10m010100
2923,2019-10-31,000786.SZ,b108030200
2955,2019-02-28,000791.SZ,b104010200
2959,2019-06-28,000791.SZ,b104010200
3005,2019-02-28,000797.SZ,b10n010100
3006,2019-03-29,000797.SZ,b10n010100
3078,2019-07-31,000806.SZ,b10b020100
3108,2019-09-30,000810.SZ,b10g020100
3183,2019-06-28,000820.SZ,b104020100
3184,2019-07-31,000820.SZ,b104020100
3218,2019-02-28,000825.SZ,b105010200
3219,2019-03-29,000825.SZ,b105010200
3237,2019-01-31,000828.SZ,b10o010100
3366,2019-02-28,000852.SZ,b10a020100
3392,2019-08-30,000858.SZ,b10j010100
3412,2019-08-30,000860.SZ,b10j010100
3423,2019-09-30,000861.SZ,b10e010100
3436,2019-04-30,000863.SZ,b10n010100
3438,2019-06-28,000863.SZ,b10n010100
3441,2019-09-30,000863.SZ,b10n010100
3481,2019-01-31,000877.SZ,b108010100
3500,2019-10-31,000878.SZ,b103020100
3502,2019-02-28,000880.SZ,b10a030500
3547,2019-07-31,000885.SZ,b108010100
3548,2019-08-30,000885.SZ,b108010100
3549,2019-09-30,000885.SZ,b108010100
3550,2019-10-31,000885.SZ,b108010100
3598,2019-01-31,000892.SZ,b10s010300
3603,2019-06-28,000892.SZ,b10s010300
3615,2019-09-30,000893.SZ,b10k010300
3617,2019-01-31,000895.SZ,b10j030100
3618,2019-02-28,000895.SZ,b10j030100
3619,2019-03-29,000895.SZ,b10j030100
3620,2019-04-30,000895.SZ,b10j030100
3621,2019-05-31,000895.SZ,b10j030100
3622,2019-06-28,000895.SZ,b10j030100
3623,2019-07-31,000895.SZ,b10j030100
3624,2019-08-30,000895.SZ,b10j030100
3625,2019-09-30,000895.SZ,b10j030100
3636,2019-01-31,000898.SZ,b105010200
3638,2019-03-29,000898.SZ,b105010200
3676,2019-01-31,000902.SZ,b106010300
3677,2019-02-28,000902.SZ,b106010300
3678,2019-03-29,000902.SZ,b106010300
3679,2019-04-30,000902.SZ,b106010300
3680,2019-05-31,000902.SZ,b106010300
3682,2019-07-31,000902.SZ,b106010300
3683,2019-08-30,000902.SZ,b106010300
3684,2019-09-30,000902.SZ,b106010300
3687,2019-02-28,000903.SZ,b10d030100
3780,2019-08-30,000915.SZ,b10i010200
3796,2019-04-30,000919.SZ,b10i020200
3829,2019-07-31,000922.SZ,b10b020200
3870,2019-10-31,000927.SZ,b10d010100
3932,2019-02-28,000935.SZ,b108010100
3989,2019-08-30,000949.SZ,b106020400
3990,2019-09-30,000949.SZ,b106020400
4003,2019-02-28,000951.SZ,b10d020100
4009,2019-08-30,000951.SZ,b10d020100
4026,2019-07-31,000953.SZ,b106010100
4084,2019-06-28,000961.SZ,b10n010100
4085,2019-07-31,000961.SZ,b10n010100
4086,2019-08-30,000961.SZ,b10n010100
4106,2019-08-30,000963.SZ,b10i040100
4107,2019-09-30,000963.SZ,b10i040100
4108,2019-10-31,000963.SZ,b10i040100
4119,2019-01-31,000966.SZ,b104010100
4141,2019-03-29,000968.SZ,b101010100
4177,2019-03-29,000972.SZ,b10k010200
4194,2019-01-31,000975.SZ,b103030100
4196,2019-03-29,000975.SZ,b103030100
4261,2019-01-31,000983.SZ,b102010300
4262,2019-02-28,000983.SZ,b102010300
4263,2019-03-29,000983.SZ,b102010300
4317,2019-07-31,000990.SZ,b106040700
4366,2019-04-30,000999.SZ,b10i020200
4368,2019-06-28,000999.SZ,b10i020200
4369,2019-07-31,000999.SZ,b10i020200
4370,2019-08-30,000999.SZ,b10i020200
4372,2019-10-31,000999.SZ,b10i020200
4404,2019-02-28,002001.SZ,b10i010100
4410,2019-08-30,002001.SZ,b10i010100
4411,2019-09-30,002001.SZ,b10i010100
4435,2019-03-29,002004.SZ,b106010500
4468,2019-07-31,002007.SZ,b10i030100
4469,2019-08-30,002007.SZ,b10i030100
4470,2019-09-30,002007.SZ,b10i030100
4497,2019-06-28,002010.SZ,b106040400
4540,2019-10-31,002014.SZ,b109020200
4588,2019-01-31,002020.SZ,b10i010100
4589,2019-02-28,002020.SZ,b10i010100
4595,2019-08-30,002020.SZ,b10i010100
4626,2019-01-31,002024.SZ,b10e010300
4628,2019-03-29,002024.SZ,b10e010300
4631,2019-06-28,002024.SZ,b10e010300
4632,2019-07-31,002024.SZ,b10e010300
4634,2019-09-30,002024.SZ,b10e010300
4635,2019-10-31,002024.SZ,b10e010300
4636,2019-01-31,002025.SZ,b10c010200
4637,2019-02-28,002025.SZ,b10c010200
4643,2019-08-30,002025.SZ,b10c010200
4648,2019-03-29,002026.SZ,b10a030400
4710,2019-05-31,002032.SZ,b10g030100
4711,2019-06-28,002032.SZ,b10g030100
4712,2019-07-31,002032.SZ,b10g030100
4713,2019-08-30,002032.SZ,b10g030100
4734,2019-09-30,002034.SZ,b104020100
4775,2019-01-31,002039.SZ,b104010200
4805,2019-01-31,002042.SZ,b10h040100
4806,2019-02-28,002042.SZ,b10h040100
4824,2019-10-31,002043.SZ,b108030200
4855,2019-01-31,002047.SZ,b107010100
4857,2019-03-29,002047.SZ,b107010100
4861,2019-07-31,002047.SZ,b107010100
4887,2019-04-30,002050.SZ,b10g010100
4889,2019-06-28,002050.SZ,b10g010100
4892,2019-10-31,002050.SZ,b10g010100
4968,2019-09-30,002058.SZ,b10a050100
4982,2019-03-29,002060.SZ,b107010100
5011,2019-02-28,002064.SZ,b106020300
5016,2019-07-31,002064.SZ,b106020300
5095,2019-07-31,002073.SZ,b10a020300
5147,2019-10-31,002078.SZ,b109010100
5156,2019-10-31,002079.SZ,b10p010100
5169,2019-03-29,002081.SZ,b107020100
5170,2019-04-30,002081.SZ,b107020100
5173,2019-07-31,002081.SZ,b107020100
5187,2019-01-31,002083.SZ,b10h040100
5188,2019-02-28,002083.SZ,b10h040100
5194,2019-08-30,002083.SZ,b10h040100
5195,2019-09-30,002083.SZ,b10h040100
5242,2019-07-31,002088.SZ,b108030200
5255,2019-01-31,002090.SZ,b10r020200
5258,2019-04-30,002090.SZ,b10r020200
5266,2019-02-28,002091.SZ,b10e020100
5327,2019-03-29,002097.SZ,b10a010100
5512,2019-02-28,002116.SZ,b107010100
5513,2019-03-29,002116.SZ,b107010100
5553,2019-04-30,002120.SZ,b10o020200
5554,2019-05-31,002120.SZ,b10o020200
5556,2019-07-31,002120.SZ,b10o020200
5557,2019-08-30,002120.SZ,b10o020200
5620,2019-03-29,002127.SZ,b10e010300
5624,2019-07-31,002127.SZ,b10e010300
5675,2019-08-30,002132.SZ,b10a060100
5727,2019-01-31,002138.SZ,b10p030100
5749,2019-03-29,002140.SZ,b107010100
5767,2019-02-28,002142.SZ,b10l020200
5768,2019-03-29,002142.SZ,b10l020200
5769,2019-04-30,002142.SZ,b10l020200
5772,2019-07-31,002142.SZ,b10l020200
5773,2019-08-30,002142.SZ,b10l020200
5774,2019-09-30,002142.SZ,b10l020200
5775,2019-10-31,002142.SZ,b10l020200
5780,2019-06-28,002143.SZ,b10s010500
5803,2019-01-31,002146.SZ,b10n010100
5804,2019-02-28,002146.SZ,b10n010100
5808,2019-06-28,002146.SZ,b10n010100
5809,2019-07-31,002146.SZ,b10n010100
5811,2019-09-30,002146.SZ,b10n010100
5812,2019-10-31,002146.SZ,b10n010100
5817,2019-06-28,002147.SZ,b10n010100
5876,2019-06-28,002153.SZ,b10r020200
5877,2019-07-31,002153.SZ,b10r020200
5884,2019-04-30,002154.SZ,b10h050200
5929,2019-01-31,002159.SZ,b10f010100
5955,2019-07-31,002161.SZ,b10q020200
6055,2019-08-30,002171.SZ,b103020100
6067,2019-01-31,002173.SZ,b10i040300
6089,2019-06-28,002175.SZ,b10s010300
6091,2019-08-30,002175.SZ,b10s010300
6110,2019-01-31,002178.SZ,b107010100
6120,2019-01-31,002179.SZ,b10c010200
6123,2019-04-30,002179.SZ,b10c010200
6125,2019-06-28,002179.SZ,b10c010200
6126,2019-07-31,002179.SZ,b10c010200
6127,2019-08-30,002179.SZ,b10c010200
6129,2019-10-31,002179.SZ,b10c010200
6135,2019-06-28,002180.SZ,b10p010100
6136,2019-07-31,002180.SZ,b10p010100
6146,2019-07-31,002181.SZ,b10s010100
6178,2019-09-30,002184.SZ,b10a030500
6203,2019-06-28,002188.SZ,b10s010400
6204,2019-07-31,002188.SZ,b10s010400
6205,2019-08-30,002188.SZ,b10s010400
6207,2019-10-31,002188.SZ,b10s010400
6212,2019-06-28,002189.SZ,b10p030100
6223,2019-09-30,002190.SZ,b10c010100
6225,2019-01-31,002191.SZ,b109020100
6226,2019-02-28,002191.SZ,b109020100
6320,2019-09-30,002200.SZ,b10k030100
6321,2019-10-31,002200.SZ,b10k030100
6339,2019-01-31,002203.SZ,b103020100
6342,2019-04-30,002203.SZ,b103020100
6346,2019-08-30,002203.SZ,b103020100
6347,2019-09-30,002203.SZ,b103020100
6360,2019-02-28,002205.SZ,b108030200
6379,2019-01-31,002207.SZ,b10a020100
6422,2019-09-30,002211.SZ,b106030500
6430,2019-07-31,002212.SZ,b10b020100
6432,2019-09-30,002212.SZ,b10b020100
6433,2019-10-31,002212.SZ,b10b020100
6450,2019-08-30,002214.SZ,b10c030100
6468,2019-06-28,002216.SZ,b10j030400
6472,2019-10-31,002216.SZ,b10j030400
6533,2019-02-28,002223.SZ,b10i040200
6534,2019-03-29,002223.SZ,b10i040200
6537,2019-06-28,002223.SZ,b10i040200
6539,2019-08-30,002223.SZ,b10i040200
6541,2019-10-31,002223.SZ,b10i040200
6554,2019-03-29,002225.SZ,b108030200
6632,2019-02-28,002233.SZ,b108010100
6721,2019-03-29,002242.SZ,b10g030100
6722,2019-04-30,002242.SZ,b10g030100
6724,2019-06-28,002242.SZ,b10g030100
6725,2019-07-31,002242.SZ,b10g030100
6726,2019-08-30,002242.SZ,b10g030100
6728,2019-10-31,002242.SZ,b10g030100
6746,2019-10-31,002244.SZ,b10n010100
6784,2019-08-30,002248.SZ,b10a030200
6786,2019-10-31,002248.SZ,b10a030200
6794,2019-09-30,002249.SZ,b10a030500
6804,2019-09-30,002250.SZ,b106030800
6805,2019-10-31,002250.SZ,b106030800
6843,2019-08-30,002254.SZ,b101020500
6941,2019-08-30,002266.SZ,b10b010100
6945,2019-02-28,002267.SZ,b104020300
6967,2019-04-30,002269.SZ,b10h050300
6986,2019-03-29,002271.SZ,b108030200
7272,2019-04-30,002301.SZ,b109020300
7274,2019-06-28,002301.SZ,b109020300
7278,2019-10-31,002301.SZ,b109020300
7299,2019-01-31,002304.SZ,b10j010100
7300,2019-02-28,002304.SZ,b10j010100
7302,2019-04-30,002304.SZ,b10j010100
7303,2019-05-31,002304.SZ,b10j010100
7305,2019-07-31,002304.SZ,b10j010100
7306,2019-08-30,002304.SZ,b10j010100
7358,2019-01-31,002311.SZ,b10k020100
7359,2019-02-28,002311.SZ,b10k020100
7360,2019-03-29,002311.SZ,b10k020100
7363,2019-06-28,002311.SZ,b10k020100
7364,2019-07-31,002311.SZ,b10k020100
7365,2019-08-30,002311.SZ,b10k020100
7366,2019-09-30,002311.SZ,b10k020100
7367,2019-10-31,002311.SZ,b10k020100
7382,2019-05-31,002313.SZ,b10q020500
7390,2019-03-29,002314.SZ,b107010100
7424,2019-08-30,002317.SZ,b10i020200
7425,2019-09-30,002317.SZ,b10i020200
7428,2019-02-28,002318.SZ,b105020100
7435,2019-09-30,002318.SZ,b105020100
7535,2019-10-31,002328.SZ,b10d030100
7573,2019-08-30,002332.SZ,b10i010100
7574,2019-09-30,002332.SZ,b10i010100
7575,2019-10-31,002332.SZ,b10i010100
7581,2019-06-28,002333.SZ,b108030200
7585,2019-10-31,002333.SZ,b108030200
7678,2019-06-28,002343.SZ,b10s010300
7764,2019-03-29,002352.SZ,b10o020200
7765,2019-04-30,002352.SZ,b10o020200
7767,2019-06-28,002352.SZ,b10o020200
7768,2019-07-31,002352.SZ,b10o020200
7769,2019-08-30,002352.SZ,b10o020200
7771,2019-10-31,002352.SZ,b10o020200
7779,2019-08-30,002353.SZ,b10a020100
7881,2019-08-30,002364.SZ,b10b020200
7913,2019-10-31,002367.SZ,b10a010100
7942,2019-10-31,002370.SZ,b10i010200
7953,2019-01-31,002372.SZ,b108030200
7955,2019-03-29,002372.SZ,b108030200
7958,2019-06-28,002372.SZ,b108030200
7959,2019-07-31,002372.SZ,b108030200
7960,2019-08-30,002372.SZ,b108030200
7961,2019-09-30,002372.SZ,b108030200
7963,2019-01-31,002373.SZ,b10r030200
7987,2019-06-28,002375.SZ,b107020100
7993,2019-02-28,002376.SZ,b10r010200
8029,2019-08-30,002379.SZ,b103020500
8030,2019-09-30,002379.SZ,b103020500
8051,2019-10-31,002381.SZ,b106040500
8109,2019-08-30,002387.SZ,b10r020200
8138,2019-07-31,002390.SZ,b10i020200
8139,2019-08-30,002390.SZ,b10i020200
8144,2019-03-29,002391.SZ,b106010500
8154,2019-03-29,002392.SZ,b108030200
8161,2019-10-31,002392.SZ,b108030200
8191,2019-10-31,002395.SZ,b106030700
8201,2019-10-31,002396.SZ,b10q020300
8223,2019-02-28,002399.SZ,b10i010100
8224,2019-03-29,002399.SZ,b10i010100
8225,2019-04-30,002399.SZ,b10i010100
8228,2019-07-31,002399.SZ,b10i010100
8332,2019-02-28,002410.SZ,b10r020200
8334,2019-04-30,002410.SZ,b10r020200
8338,2019-08-30,002410.SZ,b10r020200
8339,2019-09-30,002410.SZ,b10r020200
8340,2019-10-31,002410.SZ,b10r020200
8357,2019-07-31,002412.SZ,b10i020200
8378,2019-08-30,002414.SZ,b10c030100
8379,2019-09-30,002414.SZ,b10c030100
8382,2019-02-28,002415.SZ,b10p020100
8388,2019-08-30,002415.SZ,b10p020100
8389,2019-09-30,002415.SZ,b10p020100
8419,2019-02-28,002419.SZ,b10e010100
8425,2019-08-30,002419.SZ,b10e010100
8451,2019-05-31,002422.SZ,b10i010200
8452,2019-06-28,002422.SZ,b10i010200
8497,2019-03-29,002427.SZ,b106020100
8523,2019-10-31,002429.SZ,b10g020100
8600,2019-09-30,002437.SZ,b10i010200
8603,2019-02-28,002438.SZ,b10a030500
8604,2019-03-29,002438.SZ,b10a030500
8607,2019-06-28,002438.SZ,b10a030500
8612,2019-01-31,002439.SZ,b10r020100
8619,2019-08-30,002439.SZ,b10r020100
8623,2019-02-28,002440.SZ,b106040400
8663,2019-02-28,002444.SZ,b10a030500
8823,2019-01-31,002461.SZ,b10j020100
8832,2019-10-31,002461.SZ,b10j020100
8900,2019-09-30,002468.SZ,b10o020200
8912,2019-01-31,002470.SZ,b106010400
8913,2019-02-28,002470.SZ,b106010400
8916,2019-06-28,002470.SZ,b106010400
8964,2019-04-30,002475.SZ,b10p030100
8976,2019-06-28,002476.SZ,b101020500
8985,2019-01-31,002478.SZ,b105010100
8986,2019-02-28,002478.SZ,b105010100
9004,2019-10-31,002479.SZ,b104020400
9057,2019-03-29,002485.SZ,b10h050200
9063,2019-09-30,002485.SZ,b10h050200
9103,2019-09-30,002489.SZ,b109020300
9104,2019-10-31,002489.SZ,b109020300
9135,2019-01-31,002493.SZ,b101020500
9136,2019-02-28,002493.SZ,b101020500
9142,2019-08-30,002493.SZ,b101020500
9143,2019-09-30,002493.SZ,b101020500
9174,2019-10-31,002496.SZ,b106010500
9194,2019-10-31,002498.SZ,b10b020100
9260,2019-01-31,002507.SZ,b10j030400
9261,2019-02-28,002507.SZ,b10j030400
9262,2019-03-29,002507.SZ,b10j030400
9263,2019-04-30,002507.SZ,b10j030400
9265,2019-06-28,002507.SZ,b10j030400
9268,2019-10-31,002507.SZ,b10j030400
9269,2019-01-31,002508.SZ,b10g010100
9304,2019-07-31,002511.SZ,b109010100
9330,2019-04-30,002514.SZ,b10a060100
9491,2019-08-30,002531.SZ,b10b030100
9515,2019-03-29,002534.SZ,b10a030100
9548,2019-07-31,002537.SZ,b10t010100
9561,2019-01-31,002539.SZ,b106010400
9562,2019-02-28,002539.SZ,b106010400
9572,2019-02-28,002540.SZ,b103020500
9583,2019-03-29,002541.SZ,b107010100
9602,2019-02-28,002543.SZ,b10g030100
9603,2019-03-29,002543.SZ,b10g030100
9604,2019-04-30,002543.SZ,b10g030100
9608,2019-08-30,002543.SZ,b10g030100
9662,2019-02-28,002549.SZ,b106030800
9669,2019-09-30,002549.SZ,b106030800
9698,2019-08-30,002552.SZ,b10a040200
9724,2019-07-31,002555.SZ,b10s010400
9740,2019-03-29,002557.SZ,b10j030400
9743,2019-06-28,002557.SZ,b10j030400
9746,2019-09-30,002557.SZ,b10j030400
9747,2019-10-31,002557.SZ,b10j030400
9748,2019-01-31,002558.SZ,b10s010400
9757,2019-10-31,002558.SZ,b10s010400
9798,2019-01-31,002563.SZ,b10h050300
9799,2019-02-28,002563.SZ,b10h050300
9800,2019-03-29,002563.SZ,b10h050300
9801,2019-04-30,002563.SZ,b10h050300
9804,2019-07-31,002563.SZ,b10h050300
9805,2019-08-30,002563.SZ,b10h050300
9806,2019-09-30,002563.SZ,b10h050300
9848,2019-05-31,002568.SZ,b10j030200
9850,2019-07-31,002568.SZ,b10j030200
9852,2019-09-30,002568.SZ,b10j030200
9858,2019-06-28,002569.SZ,b10h050200
9859,2019-07-31,002569.SZ,b10h050200
9864,2019-03-29,002570.SZ,b10j030300
9912,2019-05-31,002575.SZ,b109020300
10018,2019-02-28,002586.SZ,b107010100
10098,2019-06-28,002594.SZ,b10d010100
10099,2019-07-31,002594.SZ,b10d010100
10101,2019-09-30,002594.SZ,b10d010100
10109,2019-07-31,002595.SZ,b10a030200
10111,2019-09-30,002595.SZ,b10a030200
10129,2019-07-31,002597.SZ,b106030800
10130,2019-08-30,002597.SZ,b106030800
10131,2019-09-30,002597.SZ,b106030800
10132,2019-10-31,002597.SZ,b106030800
10163,2019-02-28,002601.SZ,b106040300
10171,2019-10-31,002601.SZ,b106040300
10174,2019-03-29,002602.SZ,b10s010400
10175,2019-04-30,002602.SZ,b10s010400
10179,2019-08-30,002602.SZ,b10s010400
10180,2019-09-30,002602.SZ,b10s010400
10200,2019-08-30,002605.SZ,b109020300
10220,2019-08-30,002607.SZ,b10t010200
10221,2019-09-30,002607.SZ,b10t010200
10222,2019-10-31,002607.SZ,b10t010200
10288,2019-08-30,002614.SZ,b10g030100
10290,2019-10-31,002614.SZ,b10g030100
10408,2019-09-30,002626.SZ,b10j030400
10433,2019-06-28,002629.SZ,b10a020100
10487,2019-10-31,002634.SZ,b10h040400
10509,2019-02-28,002637.SZ,b106040100
10516,2019-09-30,002637.SZ,b106040100
10537,2019-01-31,002640.SZ,b10e020100
10554,2019-08-30,002641.SZ,b108030200
10555,2019-09-30,002641.SZ,b108030200
10556,2019-10-31,002641.SZ,b108030200
10565,2019-01-31,002643.SZ,b106040700
10568,2019-04-30,002643.SZ,b106040700
10572,2019-08-30,002643.SZ,b106040700
10573,2019-09-30,002643.SZ,b106040700
10605,2019-01-31,002647.SZ,b10m030200
10611,2019-08-30,002647.SZ,b10m030200
10612,2019-09-30,002647.SZ,b10m030200
10665,2019-02-28,002653.SZ,b10i010200
10669,2019-06-28,002653.SZ,b10i010200
10672,2019-09-30,002653.SZ,b10i010200
10726,2019-04-30,002659.SZ,b107010100
10727,2019-05-31,002659.SZ,b107010100
10729,2019-07-31,002659.SZ,b107010100
10803,2019-04-30,002667.SZ,b10a020100
10877,2019-10-31,002674.SZ,b10h040400
10884,2019-07-31,002675.SZ,b10i010100
10885,2019-08-30,002675.SZ,b10i010100
10886,2019-09-30,002675.SZ,b10i010100
10903,2019-08-30,002677.SZ,b10g030100
10909,2019-04-30,002678.SZ,b109020300
10923,2019-08-30,002679.SZ,b10k030100
10924,2019-09-30,002679.SZ,b10k030100
10951,2019-07-31,002683.SZ,b106040200
11013,2019-01-31,002690.SZ,b10a020300
11014,2019-02-28,002690.SZ,b10a020300
11015,2019-03-29,002690.SZ,b10a020300
11019,2019-07-31,002690.SZ,b10a020300
11020,2019-08-30,002690.SZ,b10a020300
11021,2019-09-30,002690.SZ,b10a020300
11022,2019-10-31,002690.SZ,b10a020300
11069,2019-09-30,002695.SZ,b10j030100
11080,2019-02-28,002697.SZ,b10e010200
11081,2019-03-29,002697.SZ,b10e010200
