,trade_dt_x,wind_code,CITICS_IND_CODE
1301,2019-08-30,000545.SZ,b106040300
1323,2019-01-31,000548.SZ,b10n010200
1341,2019-09-30,000550.SZ,b10d020100
1363,2019-01-31,000553.SZ,b106010500
1383,2019-01-31,000555.SZ,b10r030200
1387,2019-05-31,000555.SZ,b10r030200
1390,2019-08-30,000555.SZ,b10r030200
1393,2019-01-31,000557.SZ,b10o020200
1402,2019-10-31,000557.SZ,b10o020200
1409,2019-07-31,000558.SZ,b10n010100
1410,2019-08-30,000558.SZ,b10n010100
1411,2019-09-30,000558.SZ,b10n010100
1412,2019-10-31,000558.SZ,b10n010100
1415,2019-03-29,000559.SZ,b10d030100
1446,2019-06-28,000563.SZ,b10m030100
1454,2019-04-30,000564.SZ,b10e010100
1457,2019-07-31,000564.SZ,b10e010100
1459,2019-09-30,000564.SZ,b10e010100
1471,2019-01-31,000566.SZ,b10i010200
1478,2019-08-30,000566.SZ,b10i010200
1479,2019-09-30,000566.SZ,b10i010200
1488,2019-08-30,000567.SZ,b10m030200
1505,2019-05-31,000570.SZ,b10a030500
1506,2019-06-28,000570.SZ,b10a030500
1510,2019-10-31,000570.SZ,b10a030500
1511,2019-01-31,000571.SZ,b10t010100
1515,2019-07-31,000571.SZ,b10t010100
1516,2019-08-30,000571.SZ,b10t010100
1519,2019-01-31,000572.SZ,b10d010100
1523,2019-05-31,000572.SZ,b10d010100
1580,2019-03-29,000585.SZ,b10b020100
1581,2019-05-31,000585.SZ,b10b020100
1593,2019-08-30,000586.SZ,b10q020700
1617,2019-02-28,000591.SZ,b104010300
1635,2019-10-31,000592.SZ,b10k030100
1649,2019-05-31,000595.SZ,b10a030400
1687,2019-05-31,000599.SZ,b10d030100
1727,2019-06-28,000605.SZ,b104020200
1743,2019-02-28,000607.SZ,b10s010500
1744,2019-03-29,000607.SZ,b10s010500
1750,2019-09-30,000607.SZ,b10s010500
1756,2019-05-31,000608.SZ,b10n010200
1764,2019-03-29,000609.SZ,b10n010100
1777,2019-06-28,000610.SZ,b10f010200
1778,2019-07-31,000610.SZ,b10f010200
1780,2019-09-30,000610.SZ,b10f010200
1802,2019-04-30,000613.SZ,b10f020100
1804,2019-06-28,000613.SZ,b10f020100
1805,2019-07-31,000613.SZ,b10f020100
1812,2019-05-31,000615.SZ,b10n010100
1813,2019-06-28,000615.SZ,b10n010100
1815,2019-08-30,000615.SZ,b10n010100
1817,2019-10-31,000615.SZ,b10n010100
1821,2019-04-30,000616.SZ,b10n010100
1823,2019-06-28,000616.SZ,b10n010100
1862,2019-05-31,000622.SZ,b10d030100
1863,2019-06-28,000622.SZ,b10d030100
1865,2019-08-30,000622.SZ,b10t010100
1866,2019-09-30,000622.SZ,b10t010100
1894,2019-07-31,000627.SZ,b10m020100
1895,2019-08-30,000627.SZ,b10m020100
1915,2019-08-30,000629.SZ,b105010200
1916,2019-09-30,000629.SZ,b105010200
1917,2019-10-31,000629.SZ,b105010200
1932,2019-05-31,000631.SZ,b10n010100
1970,2019-04-30,000636.SZ,b10p030100
1990,2019-05-31,000638.SZ,b10t010100
1991,2019-06-28,000638.SZ,b10t010100
1995,2019-01-31,000639.SZ,b10j030200
2006,2019-02-28,000650.SZ,b10i020200
2011,2019-08-30,000650.SZ,b10i020200
2013,2019-10-31,000650.SZ,b10i020200
2018,2019-05-31,000651.SZ,b10g010100
2034,2019-01-31,000655.SZ,b105020200
2037,2019-04-30,000655.SZ,b105020200
2042,2019-09-30,000655.SZ,b105020200
2043,2019-10-31,000655.SZ,b105020200
2063,2019-10-31,000657.SZ,b103030100
2066,2019-03-29,000659.SZ,b109020200
2088,2019-05-31,000662.SZ,b10r030200
2091,2019-08-30,000662.SZ,b10r030200
2107,2019-05-31,000665.SZ,b10s010200
2110,2019-08-30,000665.SZ,b10s010200
2113,2019-01-31,000666.SZ,b10m030100
2120,2019-08-30,000666.SZ,b10m030100
2134,2019-02-28,000668.SZ,b10n010100
2143,2019-02-28,000669.SZ,b104020300
2144,2019-03-29,000669.SZ,b104020300
2147,2019-06-28,000669.SZ,b104020300
2149,2019-08-30,000669.SZ,b104020300
2174,2019-05-31,000672.SZ,b108010100
2175,2019-06-28,000672.SZ,b108010100
2189,2019-02-28,000676.SZ,b10s010500
2190,2019-03-29,000676.SZ,b10s010500
2198,2019-01-31,000677.SZ,b106020400
2211,2019-05-31,000678.SZ,b10d030100
2214,2019-08-30,000678.SZ,b10d030100
2218,2019-02-28,000679.SZ,b10e010100
2220,2019-04-30,000679.SZ,b10e010100
2221,2019-05-31,000679.SZ,b10e010100
2222,2019-06-28,000679.SZ,b10e010100
2223,2019-07-31,000679.SZ,b10e010100
2226,2019-10-31,000679.SZ,b10e010100
2229,2019-03-29,000680.SZ,b10a010100
2237,2019-01-31,000681.SZ,b10s010400
2242,2019-06-28,000681.SZ,b10s010400
2243,2019-07-31,000681.SZ,b10s010400
2246,2019-10-31,000681.SZ,b10s010400
2253,2019-07-31,000682.SZ,b10b020200
2277,2019-01-31,000686.SZ,b10m010100
2278,2019-02-28,000686.SZ,b10m010100
2323,2019-09-30,000691.SZ,b10n010100
2324,2019-10-31,000691.SZ,b10n010100
2349,2019-06-28,000697.SZ,b10c010100
2386,2019-03-29,000702.SZ,b10k020100
2389,2019-06-28,000702.SZ,b10k020100
2424,2019-03-29,000708.SZ,b105020100
2426,2019-05-31,000708.SZ,b105020100
2451,2019-10-31,000710.SZ,b10i030100
2458,2019-08-30,000711.SZ,b104020100
2461,2019-01-31,000712.SZ,b10m010100
2465,2019-05-31,000712.SZ,b10m010100
2466,2019-06-28,000712.SZ,b10m010100
2467,2019-07-31,000712.SZ,b10m010100
2468,2019-08-30,000712.SZ,b10m010100
2469,2019-09-30,000712.SZ,b10m010100
2470,2019-10-31,000712.SZ,b10m010100
2471,2019-01-31,000713.SZ,b10k010100
2502,2019-03-29,000717.SZ,b105010100
2503,2019-04-30,000717.SZ,b105010100
2504,2019-05-31,000717.SZ,b105010100
2535,2019-07-31,000720.SZ,b104010100
2546,2019-08-30,000721.SZ,b10f020200
2566,2019-10-31,000723.SZ,b102020100
2574,2019-08-30,000725.SZ,b10p030100
2576,2019-10-31,000725.SZ,b10p030100
2594,2019-08-30,000727.SZ,b10p020100
2597,2019-01-31,000728.SZ,b10m010100
2646,2019-10-31,000735.SZ,b10k020300
2660,2019-04-30,000737.SZ,b106040100
2692,2019-06-28,000750.SZ,b10m010100
2694,2019-08-30,000750.SZ,b10m010100
2719,2019-03-29,000753.SZ,b10d040100
2773,2019-08-30,000759.SZ,b10e010200
2796,2019-03-29,000762.SZ,b103030100
2809,2019-06-28,000766.SZ,b10i020200
2811,2019-08-30,000766.SZ,b10i020200
2836,2019-03-29,000776.SZ,b10m010100
2837,2019-04-30,000776.SZ,b10m010100
2864,2019-01-31,000779.SZ,b10h040200
2865,2019-02-28,000779.SZ,b10h040200
2874,2019-01-31,000780.SZ,b102010100
2885,2019-02-28,000782.SZ,b106020500
2899,2019-06-28,000783.SZ,b10m010100
2908,2019-05-31,000785.SZ,b10e010100
2909,2019-06-28,000785.SZ,b10e010100
2918,2019-05-31,000786.SZ,b108030200
2931,2019-08-30,000788.SZ,b10i010100
2943,2019-10-31,000789.SZ,b108010100
2956,2019-03-29,000791.SZ,b104010200
2958,2019-05-31,000791.SZ,b104010200
2966,2019-03-29,000792.SZ,b106010200
2971,2019-08-30,000792.SZ,b106010200
2979,2019-06-28,000793.SZ,b10s010100
2980,2019-07-31,000793.SZ,b10s010100
2981,2019-08-30,000793.SZ,b10s010100
2994,2019-01-31,000796.SZ,b10f010200
3018,2019-05-31,000798.SZ,b10k040200
3086,2019-07-31,000807.SZ,b103020500
3087,2019-08-30,000807.SZ,b103020500
3088,2019-09-30,000807.SZ,b103020500
3107,2019-08-30,000810.SZ,b10g020100
3126,2019-08-30,000812.SZ,b109020200
3145,2019-07-31,000815.SZ,b109010100
3147,2019-09-30,000815.SZ,b109010100
3156,2019-08-30,000816.SZ,b10a030500
3175,2019-07-31,000819.SZ,b101020500
3199,2019-03-29,000822.SZ,b106030100
3200,2019-04-30,000822.SZ,b106030100
3204,2019-08-30,000822.SZ,b106030100
3211,2019-05-31,000823.SZ,b10p030100
3212,2019-06-28,000823.SZ,b10p030100
3213,2019-07-31,000823.SZ,b10p030100
3216,2019-10-31,000823.SZ,b10p030100
3251,2019-05-31,000829.SZ,b10q020300
3254,2019-08-30,000829.SZ,b10e010300
3255,2019-09-30,000829.SZ,b10e010300
3284,2019-08-30,000833.SZ,b109010100
3301,2019-05-31,000836.SZ,b10q020300
3302,2019-06-28,000836.SZ,b10q020300
3304,2019-08-30,000836.SZ,b10q020300
3305,2019-09-30,000836.SZ,b10q020300
3307,2019-01-31,000837.SZ,b10a030200
3331,2019-06-28,000839.SZ,b10t010100
3332,2019-07-31,000839.SZ,b10t010100
3335,2019-10-31,000839.SZ,b10t010100
3364,2019-10-31,000851.SZ,b10q020300
3367,2019-03-29,000852.SZ,b10a020100
3370,2019-06-28,000852.SZ,b10a020100
3378,2019-04-30,000856.SZ,b10a020300
3380,2019-06-28,000856.SZ,b10a020300
3382,2019-08-30,000856.SZ,b10a020300
3402,2019-08-30,000859.SZ,b106040600
3405,2019-01-31,000860.SZ,b10j010100
3406,2019-02-28,000860.SZ,b10j010100
3430,2019-08-30,000862.SZ,b10b030100
3431,2019-09-30,000862.SZ,b10b030100
3444,2019-03-29,000868.SZ,b10d020200
3450,2019-09-30,000868.SZ,b10d020200
3463,2019-02-28,000875.SZ,b104010100
3485,2019-05-31,000877.SZ,b108010100
3511,2019-01-31,000881.SZ,b10t010100
3513,2019-03-29,000881.SZ,b10t010100
3518,2019-08-30,000881.SZ,b10t010100
3528,2019-08-30,000882.SZ,b10e010100
3542,2019-02-28,000885.SZ,b108010100
3583,2019-03-29,000889.SZ,b10q030100
3599,2019-02-28,000892.SZ,b10s010300
3629,2019-04-30,000897.SZ,b10n010300
3630,2019-05-31,000897.SZ,b10n010300
3633,2019-08-30,000897.SZ,b10n010300
3639,2019-04-30,000898.SZ,b105010200
3659,2019-04-30,000900.SZ,b10o010100
3666,2019-01-31,000901.SZ,b10c010200
3740,2019-06-28,000910.SZ,b109020300
3742,2019-08-30,000910.SZ,b109020300
3744,2019-10-31,000910.SZ,b109020300
3745,2019-01-31,000911.SZ,b10k010300
3746,2019-02-28,000911.SZ,b10k010300
3789,2019-07-31,000917.SZ,b10s010200
3790,2019-08-30,000917.SZ,b10s010200
3803,2019-01-31,000920.SZ,b104020100
3806,2019-04-30,000920.SZ,b104020100
3832,2019-10-31,000922.SZ,b10b020200
3848,2019-07-31,000925.SZ,b10a040100
3867,2019-07-31,000927.SZ,b10d010100
3869,2019-09-30,000927.SZ,b10d010100
3893,2019-03-29,000930.SZ,b10k010300
3894,2019-04-30,000930.SZ,b10k010300
3898,2019-08-30,000930.SZ,b10k010300
3906,2019-06-28,000931.SZ,b10t010100
3921,2019-01-31,000933.SZ,b103020500
3928,2019-08-30,000933.SZ,b103020500
3929,2019-09-30,000933.SZ,b103020500
3969,2019-09-30,000938.SZ,b10r010100
3992,2019-01-31,000950.SZ,b10i040100
3993,2019-02-28,000950.SZ,b10i040100
4046,2019-08-30,000957.SZ,b10d020200
4056,2019-08-30,000958.SZ,b104010100
4111,2019-03-29,000965.SZ,b10n010100
4121,2019-03-29,000966.SZ,b104010100
4165,2019-08-30,000970.SZ,b10p030100
4210,2019-07-31,000976.SZ,b10a040100
4213,2019-10-31,000976.SZ,b10a040100
4238,2019-05-31,000980.SZ,b10d030100
4239,2019-06-28,000980.SZ,b10d030100
4240,2019-07-31,000980.SZ,b10d030100
4250,2019-08-30,000981.SZ,b10n010100
4257,2019-05-31,000982.SZ,b10h040200
4290,2019-10-31,000987.SZ,b10m030200
4291,2019-01-31,000988.SZ,b10p020100
4318,2019-08-30,000990.SZ,b106040700
4360,2019-08-30,000998.SZ,b10k010100
4406,2019-04-30,002001.SZ,b10i010100
4417,2019-05-31,002002.SZ,b106030200
4505,2019-05-31,002011.SZ,b10a030500
4506,2019-06-28,002011.SZ,b10a030500
4508,2019-08-30,002011.SZ,b10a030500
4509,2019-09-30,002011.SZ,b10a030500
4515,2019-05-31,002012.SZ,b109010100
4518,2019-08-30,002012.SZ,b109010100
4545,2019-05-31,002015.SZ,b106020100
4556,2019-06-28,002016.SZ,b10n010100
4565,2019-06-28,002017.SZ,b10q020300
4572,2019-03-29,002018.SZ,b10t010100
4573,2019-05-31,002018.SZ,b10t010100
4641,2019-06-28,002025.SZ,b10c010200
4663,2019-08-30,002027.SZ,b10s010500
4664,2019-09-30,002027.SZ,b10s010500
4689,2019-04-30,002030.SZ,b10i030100
4704,2019-09-30,002031.SZ,b10a020300
4735,2019-10-31,002034.SZ,b104020100
4744,2019-09-30,002035.SZ,b10g010100
4767,2019-03-29,002038.SZ,b10i030100
4791,2019-07-31,002040.SZ,b10o030200
4795,2019-01-31,002041.SZ,b10k010100
4797,2019-03-29,002041.SZ,b10k010100
4816,2019-02-28,002043.SZ,b108030200
4835,2019-01-31,002045.SZ,b10p020100
4839,2019-05-31,002045.SZ,b10p020100
4840,2019-06-28,002045.SZ,b10p020100
4842,2019-08-30,002045.SZ,b10p020100
4903,2019-01-31,002052.SZ,b10p020100
4921,2019-10-31,002053.SZ,b106030200
4938,2019-08-30,002055.SZ,b10p030100
4942,2019-02-28,002056.SZ,b10p030100
4948,2019-08-30,002056.SZ,b10p030100
4973,2019-04-30,002059.SZ,b10f010100
4981,2019-02-28,002060.SZ,b107010100
5029,2019-10-31,002065.SZ,b10r030200
5050,2019-01-31,002068.SZ,b106030800
5052,2019-03-29,002068.SZ,b106030800
5054,2019-05-31,002068.SZ,b106030800
5064,2019-05-31,002069.SZ,b10k040100
5069,2019-10-31,002069.SZ,b10k040100
5071,2019-02-28,002071.SZ,b10s010300
5073,2019-05-31,002071.SZ,b10s010300
5076,2019-08-30,002071.SZ,b10s010300
5089,2019-01-31,002073.SZ,b10a020300
5090,2019-02-28,002073.SZ,b10a020300
5114,2019-07-31,002075.SZ,b105020100
5122,2019-05-31,002076.SZ,b10g040100
5123,2019-06-28,002076.SZ,b10g040100
5128,2019-01-31,002077.SZ,b10n010300
5129,2019-02-28,002077.SZ,b10n010300
5138,2019-01-31,002078.SZ,b109010100
5140,2019-03-29,002078.SZ,b109010100
5154,2019-08-30,002079.SZ,b10p010100
5161,2019-05-31,002080.SZ,b108030200
5162,2019-06-28,002080.SZ,b108030200
5176,2019-10-31,002081.SZ,b107020100
5182,2019-06-28,002082.SZ,b103020500
5252,2019-08-30,002089.SZ,b10q020500
5272,2019-08-30,002091.SZ,b10e020100
5300,2019-06-28,002094.SZ,b106040100
5302,2019-08-30,002094.SZ,b106040100
5314,2019-10-31,002095.SZ,b10s010400
5341,2019-07-31,002098.SZ,b10h040400
5342,2019-08-30,002098.SZ,b10h040400
5363,2019-09-30,002100.SZ,b10k020100
5390,2019-07-31,002103.SZ,b10s010500
5398,2019-05-31,002104.SZ,b10q020300
5399,2019-06-28,002104.SZ,b10q020300
5400,2019-07-31,002104.SZ,b10q020300
5402,2019-09-30,002104.SZ,b10q020300
5408,2019-05-31,002105.SZ,b10a040300
5415,2019-02-28,002106.SZ,b10p030100
5436,2019-03-29,002108.SZ,b106040600
5438,2019-05-31,002108.SZ,b106040600
5451,2019-08-30,002109.SZ,b106040700
5461,2019-08-30,002110.SZ,b105010100
5493,2019-03-29,002114.SZ,b103020200
5495,2019-05-31,002114.SZ,b103020200
5497,2019-07-31,002114.SZ,b103020200
5509,2019-09-30,002115.SZ,b10q020400
5510,2019-10-31,002115.SZ,b10q020400
5529,2019-09-30,002117.SZ,b109020100
5549,2019-10-31,002119.SZ,b10p010100
5560,2019-01-31,002121.SZ,b10b020200
5561,2019-02-28,002121.SZ,b10b020200
5570,2019-01-31,002122.SZ,b10a030400
5573,2019-06-28,002122.SZ,b10a030400
5574,2019-07-31,002122.SZ,b10a030400
5575,2019-08-30,002122.SZ,b10a030400
5578,2019-01-31,002123.SZ,b10s010400
5610,2019-03-29,002126.SZ,b10d030100
5667,2019-10-31,002131.SZ,b10s010400
5670,2019-03-29,002132.SZ,b10a060100
5693,2019-06-28,002134.SZ,b10p030100
5707,2019-01-31,002136.SZ,b106040300
5714,2019-08-30,002136.SZ,b106040300
5715,2019-09-30,002136.SZ,b106040300
5718,2019-02-28,002137.SZ,b10s010500
5721,2019-05-31,002137.SZ,b10s010500
5724,2019-08-30,002137.SZ,b10s010500
5734,2019-08-30,002138.SZ,b10p030100
5760,2019-05-31,002141.SZ,b10p020100
5800,2019-08-30,002145.SZ,b106040300
5829,2019-09-30,002148.SZ,b10q030100
5831,2019-01-31,002149.SZ,b103030100
5835,2019-05-31,002149.SZ,b103030100
5837,2019-07-31,002149.SZ,b103030100
5838,2019-08-30,002149.SZ,b103030100
5851,2019-01-31,002151.SZ,b10c030100
5855,2019-05-31,002151.SZ,b10c030100
5901,2019-01-31,002156.SZ,b10p010100
5908,2019-08-30,002156.SZ,b10p010100
5924,2019-06-28,002158.SZ,b10a030500
5934,2019-06-28,002159.SZ,b10f010100
5943,2019-05-31,002160.SZ,b103020500
5949,2019-01-31,002161.SZ,b10q020200
5950,2019-02-28,002161.SZ,b10q020200
5956,2019-08-30,002161.SZ,b10q020200
5975,2019-07-31,002163.SZ,b108020100
5976,2019-08-30,002163.SZ,b108020100
5985,2019-08-30,002164.SZ,b10a030500
6007,2019-10-31,002166.SZ,b10i030100
6010,2019-03-29,002167.SZ,b103030100
6015,2019-08-30,002167.SZ,b103030100
6032,2019-05-31,002169.SZ,b10b020200
6045,2019-08-30,002170.SZ,b106010400
6052,2019-05-31,002171.SZ,b103020100
6058,2019-01-31,002172.SZ,b101020500
6062,2019-06-28,002172.SZ,b101020500
6063,2019-07-31,002172.SZ,b101020500
6064,2019-08-30,002172.SZ,b101020500
6066,2019-10-31,002172.SZ,b101020500
6069,2019-03-29,002173.SZ,b10i040300
6071,2019-05-31,002173.SZ,b10i040300
6074,2019-08-30,002173.SZ,b10i040300
6098,2019-07-31,002176.SZ,b10a050100
6115,2019-06-28,002178.SZ,b107010100
6116,2019-07-31,002178.SZ,b107010100
6117,2019-08-30,002178.SZ,b107010100
6118,2019-09-30,002178.SZ,b107010100
6119,2019-10-31,002178.SZ,b107010100
6122,2019-03-29,002179.SZ,b10c010200
6130,2019-01-31,002180.SZ,b10p010100
6147,2019-08-30,002181.SZ,b10s010100
6161,2019-02-28,002183.SZ,b10o020200
6162,2019-03-29,002183.SZ,b10o020200
6165,2019-06-28,002183.SZ,b10o020200
6167,2019-08-30,002183.SZ,b10o020200
6177,2019-08-30,002184.SZ,b10a030500
6180,2019-01-31,002185.SZ,b10p010100
6213,2019-07-31,002189.SZ,b10p030100
6234,2019-10-31,002191.SZ,b109020100
6247,2019-03-29,002193.SZ,b10h040200
6252,2019-08-30,002193.SZ,b10h040200
6270,2019-08-30,002195.SZ,b10r030100
6272,2019-10-31,002195.SZ,b10r030100
6277,2019-05-31,002196.SZ,b10a050100
6280,2019-08-30,002196.SZ,b10a050100
6299,2019-08-30,002198.SZ,b10i020200
6316,2019-05-31,002200.SZ,b10k030100
6322,2019-01-31,002201.SZ,b108030100
6323,2019-02-28,002201.SZ,b108030100
6363,2019-05-31,002205.SZ,b108030200
6367,2019-09-30,002205.SZ,b108030200
6381,2019-05-31,002207.SZ,b10a020100
6404,2019-08-30,002209.SZ,b10a020300
6406,2019-10-31,002209.SZ,b10a020300
6421,2019-08-30,002211.SZ,b106030500
6423,2019-10-31,002211.SZ,b106030500
6427,2019-04-30,002212.SZ,b10b020100
6428,2019-05-31,002212.SZ,b10b020100
6440,2019-07-31,002213.SZ,b10d030100
6460,2019-08-30,002215.SZ,b106010500
6461,2019-09-30,002215.SZ,b106010500
6467,2019-05-31,002216.SZ,b10j030400
6485,2019-03-29,002218.SZ,b10b030300
6487,2019-05-31,002218.SZ,b10b030300
6501,2019-09-30,002219.SZ,b10i020200
6516,2019-05-31,002221.SZ,b101020500
6517,2019-06-28,002221.SZ,b101020500
6528,2019-07-31,002222.SZ,b10p030100
6530,2019-09-30,002222.SZ,b10p030100
6544,2019-03-29,002224.SZ,b106040500
6550,2019-09-30,002224.SZ,b106040500
6561,2019-01-31,002226.SZ,b106040200
6578,2019-08-30,002227.SZ,b10b020200
6580,2019-10-31,002227.SZ,b10b020200
6582,2019-02-28,002228.SZ,b109020200
6598,2019-08-30,002229.SZ,b109020100
6608,2019-08-30,002230.SZ,b10r020200
6609,2019-09-30,002230.SZ,b10r020200
6618,2019-08-30,002231.SZ,b10q020400
6624,2019-04-30,002232.SZ,b10r020200
6625,2019-05-31,002232.SZ,b10r020200
6627,2019-07-31,002232.SZ,b10r020200
6630,2019-10-31,002232.SZ,b10r020200
6651,2019-01-31,002235.SZ,b109010100
6667,2019-08-30,002236.SZ,b10p020100
6681,2019-02-28,002238.SZ,b10s010200
6682,2019-03-29,002238.SZ,b10s010200
6683,2019-04-30,002238.SZ,b10s010200
6686,2019-07-31,002238.SZ,b10s010200
6687,2019-08-30,002238.SZ,b10s010200
6688,2019-09-30,002238.SZ,b10s010200
6689,2019-10-31,002238.SZ,b10s010200
6695,2019-06-28,002239.SZ,b10d030100
6713,2019-05-31,002241.SZ,b10p030100
6733,2019-07-31,002243.SZ,b109020200
6751,2019-05-31,002245.SZ,b10o020200
6754,2019-08-30,002245.SZ,b10o020200
6771,2019-05-31,002247.SZ,b10s010400
6776,2019-10-31,002247.SZ,b10s010400
6779,2019-03-29,002248.SZ,b10a030200
6822,2019-07-31,002252.SZ,b10i030100
6824,2019-09-30,002252.SZ,b10i030100
6825,2019-10-31,002252.SZ,b10i030100
6846,2019-01-31,002255.SZ,b10a030100
6853,2019-08-30,002255.SZ,b10a030100
6854,2019-09-30,002255.SZ,b10a030100
6860,2019-05-31,002256.SZ,b106040300
6862,2019-07-31,002256.SZ,b10b030300
6868,2019-03-29,002258.SZ,b106010500
6880,2019-05-31,002259.SZ,b104020300
6881,2019-06-28,002259.SZ,b104020300
6882,2019-07-31,002259.SZ,b104020300
6889,2019-01-31,002261.SZ,b10q030100
6895,2019-08-30,002261.SZ,b10r020200
6896,2019-09-30,002261.SZ,b10r020200
6913,2019-08-30,002263.SZ,b106040600
6914,2019-09-30,002263.SZ,b106040600
6918,2019-04-30,002264.SZ,b10e010200
6919,2019-05-31,002264.SZ,b10e010200
6922,2019-08-30,002264.SZ,b10e010200
6933,2019-10-31,002265.SZ,b10d030100
6958,2019-05-31,002268.SZ,b10r010200
6959,2019-06-28,002268.SZ,b10r010200
6966,2019-03-29,002269.SZ,b10h050300
6971,2019-08-30,002269.SZ,b10h050300
6978,2019-05-31,002270.SZ,b10a030200
7008,2019-06-28,002273.SZ,b10p030100
7018,2019-07-31,002274.SZ,b106010100
7021,2019-10-31,002274.SZ,b106010100
7033,2019-02-28,002276.SZ,b10b020100
7034,2019-03-29,002276.SZ,b10b020100
7071,2019-01-31,002280.SZ,b10r020200
7072,2019-02-28,002280.SZ,b10r020200
7073,2019-03-29,002280.SZ,b10r020200
7074,2019-04-30,002280.SZ,b10r020200
7083,2019-04-30,002281.SZ,b10q020500
7113,2019-04-30,002284.SZ,b10d030100
7114,2019-05-31,002284.SZ,b10d030100
7118,2019-09-30,002284.SZ,b10d030100
7127,2019-08-30,002285.SZ,b10n020100
7179,2019-01-31,002292.SZ,b10s010300
7183,2019-05-31,002292.SZ,b10s010300
7184,2019-06-28,002292.SZ,b10s010300
7185,2019-07-31,002292.SZ,b10s010300
7233,2019-05-31,002297.SZ,b105020100
7243,2019-05-31,002298.SZ,b10b020100
7259,2019-01-31,002300.SZ,b10b020200
7260,2019-02-28,002300.SZ,b10b020200
7287,2019-09-30,002302.SZ,b108010100
7292,2019-04-30,002303.SZ,b109020200
7296,2019-08-30,002303.SZ,b109020200
