,trade_dt_x,wind_code,CITICS_IND_CODE
589,2019-02-28,000151.SZ,b10e020100
590,2019-03-29,000151.SZ,b10e020100
620,2019-03-29,000156.SZ,b10s010200
640,2019-03-29,000158.SZ,b10t010100
647,2019-10-31,000158.SZ,b10r030200
650,2019-03-29,000159.SZ,b101020400
651,2019-04-30,000159.SZ,b101020400
652,2019-05-31,000159.SZ,b101020400
689,2019-02-28,000338.SZ,b10d030100
690,2019-03-29,000338.SZ,b10d030100
691,2019-04-30,000338.SZ,b10d030100
708,2019-01-31,000401.SZ,b108010100
709,2019-02-28,000401.SZ,b108010100
710,2019-03-29,000401.SZ,b108010100
729,2019-02-28,000403.SZ,b10i030100
730,2019-03-29,000403.SZ,b10i030100
731,2019-04-30,000403.SZ,b10i030100
750,2019-03-29,000407.SZ,b104020300
762,2019-05-31,000408.SZ,b106010200
764,2019-07-31,000408.SZ,b106010200
769,2019-02-28,000409.SZ,b10t010100
770,2019-03-29,000409.SZ,b10t010100
771,2019-04-30,000409.SZ,b10t010100
777,2019-01-31,000410.SZ,b10a030200
778,2019-02-28,000410.SZ,b10a030200
779,2019-03-29,000410.SZ,b10a030200
784,2019-09-30,000410.SZ,b10a030200
796,2019-02-28,000413.SZ,b10p030100
797,2019-03-29,000413.SZ,b10p030100
798,2019-04-30,000413.SZ,b10p030100
803,2019-09-30,000413.SZ,b10p030100
806,2019-02-28,000415.SZ,b10m030200
816,2019-02-28,000416.SZ,b10m030200
818,2019-04-30,000416.SZ,b10m030200
820,2019-06-28,000416.SZ,b10m030200
821,2019-07-31,000416.SZ,b10m030200
851,2019-03-29,000420.SZ,b106020400
888,2019-10-31,000423.SZ,b10i020200
891,2019-03-29,000425.SZ,b10a010100
892,2019-04-30,000425.SZ,b10a010100
899,2019-01-31,000426.SZ,b103020200
900,2019-02-28,000426.SZ,b103020200
901,2019-03-29,000426.SZ,b103020200
906,2019-09-30,000426.SZ,b103020200
920,2019-03-29,000429.SZ,b10o010100
930,2019-03-29,000430.SZ,b10f010100
939,2019-02-28,000488.SZ,b109010100
970,2019-03-29,000502.SZ,b10n010100
978,2019-01-31,000503.SZ,b10i040300
979,2019-02-28,000503.SZ,b10i040300
980,2019-03-29,000503.SZ,b10i040300
981,2019-04-30,000503.SZ,b10i040300
992,2019-05-31,000505.SZ,b10j030400
998,2019-01-31,000506.SZ,b10n010100
999,2019-02-28,000506.SZ,b10n010100
1000,2019-03-29,000506.SZ,b10n010100
1003,2019-06-28,000506.SZ,b10n010100
1005,2019-08-30,000506.SZ,b10n010100
1009,2019-02-28,000507.SZ,b10o030200
1010,2019-03-29,000507.SZ,b10o030200
1021,2019-04-30,000509.SZ,b108030200
1023,2019-06-28,000509.SZ,b108030200
1039,2019-02-28,000513.SZ,b10i010200
1051,2019-04-30,000514.SZ,b10n010100
1061,2019-04-30,000516.SZ,b10e010100
1069,2019-02-28,000517.SZ,b10n010100
1070,2019-03-29,000517.SZ,b10n010100
1079,2019-02-28,000518.SZ,b10i030100
1080,2019-03-29,000518.SZ,b10i030100
1082,2019-05-31,000518.SZ,b10i030100
1083,2019-06-28,000518.SZ,b10i030100
1089,2019-02-28,000519.SZ,b10c020100
1090,2019-03-29,000519.SZ,b10c020100
1095,2019-08-30,000519.SZ,b10c020100
1109,2019-02-28,000523.SZ,b106040100
1111,2019-05-31,000523.SZ,b106040100
1139,2019-03-29,000526.SZ,b10n010100
1146,2019-10-31,000526.SZ,b10t010200
1158,2019-02-28,000529.SZ,b10j030400
1159,2019-03-29,000529.SZ,b10j030400
1160,2019-04-30,000529.SZ,b10j030400
1166,2019-10-31,000529.SZ,b10t010200
1169,2019-03-29,000530.SZ,b10a030500
1177,2019-02-28,000531.SZ,b104010100
1180,2019-05-31,000531.SZ,b104010100
1187,2019-02-28,000532.SZ,b10p030100
1188,2019-03-29,000532.SZ,b10p030100
1195,2019-10-31,000532.SZ,b10p030100
1196,2019-01-31,000533.SZ,b10g040200
1197,2019-02-28,000533.SZ,b10g040200
1198,2019-03-29,000533.SZ,b10g040200
1215,2019-01-31,000536.SZ,b10p030100
1216,2019-02-28,000536.SZ,b10p030100
1217,2019-03-29,000536.SZ,b10p030100
1218,2019-04-30,000536.SZ,b10p030100
1221,2019-07-31,000536.SZ,b10p030100
1222,2019-08-30,000536.SZ,b10p030100
1223,2019-09-30,000536.SZ,b10p030100
1224,2019-10-31,000536.SZ,b10p030100
1226,2019-02-28,000537.SZ,b10n010100
1244,2019-10-31,000538.SZ,b10i020200
1255,2019-01-31,000540.SZ,b10n010100
1256,2019-02-28,000540.SZ,b10n010100
1305,2019-02-28,000546.SZ,b108010100
1314,2019-01-31,000547.SZ,b10c010200
1315,2019-02-28,000547.SZ,b10c010200
1316,2019-03-29,000547.SZ,b10c010200
1317,2019-04-30,000547.SZ,b10c010200
1334,2019-02-28,000550.SZ,b10d020100
1336,2019-04-30,000550.SZ,b10d020100
1367,2019-05-31,000553.SZ,b106010500
1375,2019-03-29,000554.SZ,b101020400
1384,2019-02-28,000555.SZ,b10r030200
1385,2019-03-29,000555.SZ,b10r030200
1386,2019-04-30,000555.SZ,b10r030200
1391,2019-09-30,000555.SZ,b10r030200
1392,2019-10-31,000555.SZ,b10r030200
1395,2019-03-29,000557.SZ,b10o020200
1397,2019-05-31,000557.SZ,b10o020200
1399,2019-07-31,000557.SZ,b10o020200
1404,2019-02-28,000558.SZ,b10n010100
1405,2019-03-29,000558.SZ,b10n010100
1407,2019-05-31,000558.SZ,b10n010100
1424,2019-03-29,000560.SZ,b10e010100
1425,2019-04-30,000560.SZ,b10e010100
1428,2019-07-31,000560.SZ,b10e010100
1434,2019-03-29,000561.SZ,b10c030100
1443,2019-03-29,000563.SZ,b10m030100
1444,2019-04-30,000563.SZ,b10m030100
1452,2019-02-28,000564.SZ,b10e010100
1453,2019-03-29,000564.SZ,b10e010100
1472,2019-02-28,000566.SZ,b10i010200
1473,2019-03-29,000566.SZ,b10i010200
1474,2019-04-30,000566.SZ,b10i010200
1475,2019-05-31,000566.SZ,b10i010200
1487,2019-07-31,000567.SZ,b10m030200
1493,2019-03-29,000568.SZ,b10j010100
1495,2019-05-31,000568.SZ,b10j010100
1496,2019-06-28,000568.SZ,b10j010100
1503,2019-03-29,000570.SZ,b10a030500
1512,2019-02-28,000571.SZ,b10t010100
1513,2019-03-29,000571.SZ,b10t010100
1514,2019-05-31,000571.SZ,b10t010100
1520,2019-02-28,000572.SZ,b10d010100
1521,2019-03-29,000572.SZ,b10d010100
1522,2019-04-30,000572.SZ,b10d010100
1539,2019-01-31,000576.SZ,b10j030400
1540,2019-03-29,000576.SZ,b10j030400
1541,2019-04-30,000576.SZ,b10j030400
1542,2019-05-31,000576.SZ,b10j030400
1543,2019-06-28,000576.SZ,b10j030400
1560,2019-03-29,000582.SZ,b10o030200
1569,2019-02-28,000584.SZ,b10a020300
1570,2019-03-29,000584.SZ,b10a020300
1587,2019-01-31,000586.SZ,b10q020700
1588,2019-02-28,000586.SZ,b10q020700
1589,2019-03-29,000586.SZ,b10q020700
1590,2019-04-30,000586.SZ,b10q020700
1591,2019-06-28,000586.SZ,b10q020700
1592,2019-07-31,000586.SZ,b10q020700
1594,2019-09-30,000586.SZ,b10q020700
1596,2019-01-31,000587.SZ,b10e010300
1597,2019-02-28,000587.SZ,b10e010300
1598,2019-03-29,000587.SZ,b10e010300
1599,2019-04-30,000587.SZ,b10e010300
1600,2019-05-31,000587.SZ,b10e010300
1601,2019-06-28,000587.SZ,b10e010300
1602,2019-07-31,000587.SZ,b10e010300
1603,2019-08-30,000587.SZ,b10e010300
1604,2019-09-30,000587.SZ,b10e010300
1605,2019-10-31,000587.SZ,b10e010300
1610,2019-05-31,000589.SZ,b10d030100
1618,2019-03-29,000591.SZ,b104010300
1625,2019-10-31,000591.SZ,b104010300
1626,2019-01-31,000592.SZ,b10k030100
1627,2019-02-28,000592.SZ,b10k030100
1628,2019-03-29,000592.SZ,b10k030100
1629,2019-04-30,000592.SZ,b10k030100
1631,2019-06-28,000592.SZ,b10k030100
1637,2019-03-29,000593.SZ,b104020300
1646,2019-02-28,000595.SZ,b10a030400
1647,2019-03-29,000595.SZ,b10a030400
1648,2019-04-30,000595.SZ,b10a030400
1652,2019-09-30,000595.SZ,b10a030400
1656,2019-03-29,000596.SZ,b10j010100
1658,2019-05-31,000596.SZ,b10j010100
1659,2019-06-28,000596.SZ,b10j010100
1711,2019-10-31,000601.SZ,b104010200
1712,2019-01-31,000603.SZ,b103020200
1713,2019-02-28,000603.SZ,b103020200
1717,2019-06-28,000603.SZ,b103020200
1718,2019-07-31,000603.SZ,b103020200
1719,2019-08-30,000603.SZ,b103020200
1722,2019-01-31,000605.SZ,b104020200
1724,2019-03-29,000605.SZ,b104020200
1734,2019-03-29,000606.SZ,b10s010400
1735,2019-04-30,000606.SZ,b10s010400
1736,2019-05-31,000606.SZ,b10s010400
1741,2019-10-31,000606.SZ,b10r020200
1747,2019-06-28,000607.SZ,b10s010500
1751,2019-10-31,000607.SZ,b10s010500
1754,2019-03-29,000608.SZ,b10n010200
1755,2019-04-30,000608.SZ,b10n010200
1763,2019-02-28,000609.SZ,b10n010100
1772,2019-01-31,000610.SZ,b10f010200
1773,2019-02-28,000610.SZ,b10f010200
1774,2019-03-29,000610.SZ,b10f010200
1775,2019-04-30,000610.SZ,b10f010200
1776,2019-05-31,000610.SZ,b10f010200
1779,2019-08-30,000610.SZ,b10f010200
1791,2019-02-28,000612.SZ,b103020500
1792,2019-03-29,000612.SZ,b103020500
1794,2019-05-31,000612.SZ,b103020500
1795,2019-06-28,000612.SZ,b103020500
1801,2019-03-29,000613.SZ,b10f020100
1803,2019-05-31,000613.SZ,b10f020100
1819,2019-02-28,000616.SZ,b10n010100
1829,2019-02-28,000617.SZ,b10m030200
1830,2019-03-29,000617.SZ,b10m030200
1858,2019-01-31,000622.SZ,b10d030100
1859,2019-02-28,000622.SZ,b10d030100
1860,2019-03-29,000622.SZ,b10d030100
1861,2019-04-30,000622.SZ,b10d030100
1864,2019-07-31,000622.SZ,b10t010100
1880,2019-03-29,000625.SZ,b10d010100
1884,2019-07-31,000625.SZ,b10d010100
1885,2019-08-30,000625.SZ,b10d010100
1909,2019-02-28,000629.SZ,b105010200
1910,2019-03-29,000629.SZ,b105010200
1948,2019-02-28,000633.SZ,b103020300
1967,2019-01-31,000636.SZ,b10p030100
1968,2019-02-28,000636.SZ,b10p030100
1969,2019-03-29,000636.SZ,b10p030100
1971,2019-05-31,000636.SZ,b10p030100
1974,2019-08-30,000636.SZ,b10p030100
1975,2019-09-30,000636.SZ,b10p030100
1977,2019-01-31,000637.SZ,b101020100
1979,2019-03-29,000637.SZ,b101020100
1980,2019-04-30,000637.SZ,b101020100
1987,2019-01-31,000638.SZ,b10t010100
1988,2019-02-28,000638.SZ,b10t010100
1993,2019-08-30,000638.SZ,b10t010100
1997,2019-03-29,000639.SZ,b10j030200
2008,2019-05-31,000650.SZ,b10i020200
2017,2019-04-30,000651.SZ,b10g010100
2025,2019-02-28,000652.SZ,b10t010100
2026,2019-03-29,000652.SZ,b10t010100
2028,2019-05-31,000652.SZ,b10t010100
2038,2019-05-31,000655.SZ,b105020200
2039,2019-06-28,000655.SZ,b105020200
2046,2019-03-29,000656.SZ,b10n010100
2065,2019-02-28,000659.SZ,b109020200
2067,2019-04-30,000659.SZ,b109020200
2068,2019-05-31,000659.SZ,b109020200
2075,2019-02-28,000661.SZ,b10i030100
2076,2019-03-29,000661.SZ,b10i030100
2084,2019-01-31,000662.SZ,b10r030200
2085,2019-02-28,000662.SZ,b10r030200
2086,2019-03-29,000662.SZ,b10r030200
2087,2019-04-30,000662.SZ,b10r030200
2092,2019-09-30,000662.SZ,b10r030200
2094,2019-02-28,000663.SZ,b10k030100
2095,2019-03-29,000663.SZ,b10k030100
2097,2019-05-31,000663.SZ,b10k030100
2105,2019-03-29,000665.SZ,b10s010200
2114,2019-02-28,000666.SZ,b10m030100
2115,2019-03-29,000666.SZ,b10m030100
2142,2019-10-31,000668.SZ,b10n010100
2145,2019-04-30,000669.SZ,b104020300
2151,2019-10-31,000669.SZ,b104020300
2152,2019-01-31,000670.SZ,b10p010100
2153,2019-02-28,000670.SZ,b10p010100
2154,2019-05-31,000670.SZ,b10p010100
2155,2019-06-28,000670.SZ,b10p010100
2161,2019-02-28,000671.SZ,b10n010100
2162,2019-03-29,000671.SZ,b10n010100
2172,2019-03-29,000672.SZ,b108010100
2180,2019-02-28,000673.SZ,b10s010500
2181,2019-03-29,000673.SZ,b10s010500
2182,2019-04-30,000673.SZ,b10s010500
2183,2019-05-31,000673.SZ,b10s010500
2197,2019-10-31,000676.SZ,b10s010500
2199,2019-03-29,000677.SZ,b106020400
2201,2019-05-31,000677.SZ,b106020400
2202,2019-06-28,000677.SZ,b106020400
2206,2019-10-31,000677.SZ,b106020400
2208,2019-02-28,000678.SZ,b10d030100
2210,2019-04-30,000678.SZ,b10d030100
2232,2019-06-28,000680.SZ,b10a010100
2240,2019-04-30,000681.SZ,b10s010400
2241,2019-05-31,000681.SZ,b10s010400
2244,2019-08-30,000681.SZ,b10s010400
2249,2019-03-29,000682.SZ,b10b020200
2250,2019-04-30,000682.SZ,b10b020200
2259,2019-03-29,000683.SZ,b106030800
2279,2019-04-30,000686.SZ,b10m010100
2288,2019-03-29,000687.SZ,b10c030100
2290,2019-05-31,000687.SZ,b10c030100
2292,2019-08-30,000687.SZ,b10c030100
2293,2019-09-30,000687.SZ,b10c030100
2307,2019-03-29,000690.SZ,b104010100
2321,2019-07-31,000691.SZ,b10n010100
2345,2019-02-28,000697.SZ,b10c010100
2346,2019-03-29,000697.SZ,b10c010100
2357,2019-04-30,000698.SZ,b101020100
2372,2019-09-30,000700.SZ,b10d030100
2387,2019-04-30,000702.SZ,b10k020100
2388,2019-05-31,000702.SZ,b10k020100
2391,2019-08-30,000702.SZ,b10k020100
2393,2019-10-31,000702.SZ,b10k020100
2396,2019-03-29,000703.SZ,b101020500
2397,2019-04-30,000703.SZ,b101020500
2403,2019-10-31,000703.SZ,b101020500
2423,2019-02-28,000708.SZ,b105020100
2425,2019-04-30,000708.SZ,b105020100
2443,2019-02-28,000710.SZ,b10d030100
2444,2019-03-29,000710.SZ,b10d030100
2447,2019-06-28,000710.SZ,b10d030100
2453,2019-03-29,000711.SZ,b104020100
2455,2019-05-31,000711.SZ,b104020100
2456,2019-06-28,000711.SZ,b104020100
2462,2019-02-28,000712.SZ,b10m010100
2463,2019-03-29,000712.SZ,b10m010100
2474,2019-04-30,000713.SZ,b10k010100
2475,2019-05-31,000713.SZ,b10k010100
2476,2019-06-28,000713.SZ,b10k010100
2478,2019-08-30,000713.SZ,b10k010100
2479,2019-09-30,000713.SZ,b10k010100
2480,2019-10-31,000713.SZ,b10k010100
2481,2019-01-31,000715.SZ,b10e010100
2483,2019-03-29,000715.SZ,b10e010100
2484,2019-04-30,000715.SZ,b10e010100
2493,2019-03-29,000716.SZ,b10j030400
2494,2019-04-30,000716.SZ,b10j030400
2495,2019-05-31,000716.SZ,b10j030400
2496,2019-06-28,000716.SZ,b10j030400
2501,2019-02-28,000717.SZ,b105010100
2532,2019-03-29,000720.SZ,b104010100
2533,2019-05-31,000720.SZ,b104010100
2541,2019-03-29,000721.SZ,b10f020200
2542,2019-04-30,000721.SZ,b10f020200
2550,2019-02-28,000722.SZ,b104010200
2558,2019-01-31,000723.SZ,b102020100
2559,2019-02-28,000723.SZ,b102020100
2560,2019-04-30,000723.SZ,b102020100
2561,2019-05-31,000723.SZ,b102020100
2564,2019-08-30,000723.SZ,b102020100
2568,2019-02-28,000725.SZ,b10p030100
2569,2019-03-29,000725.SZ,b10p030100
2573,2019-07-31,000725.SZ,b10p030100
2588,2019-02-28,000727.SZ,b10p020100
2589,2019-03-29,000727.SZ,b10p020100
2593,2019-07-31,000727.SZ,b10p020100
2595,2019-09-30,000727.SZ,b10p020100
2598,2019-02-28,000728.SZ,b10m010100
2599,2019-03-29,000728.SZ,b10m010100
2610,2019-04-30,000729.SZ,b10j020100
2611,2019-05-31,000729.SZ,b10j020100
2638,2019-02-28,000735.SZ,b10k020300
2639,2019-03-29,000735.SZ,b10k020300
2641,2019-05-31,000735.SZ,b10k020300
2644,2019-08-30,000735.SZ,b10k020300
2647,2019-01-31,000736.SZ,b10n010100
2648,2019-02-28,000736.SZ,b10n010100
2649,2019-03-29,000736.SZ,b10n010100
2662,2019-06-28,000737.SZ,b106040100
2679,2019-03-29,000739.SZ,b10i010100
2688,2019-02-28,000750.SZ,b10m010100
2689,2019-03-29,000750.SZ,b10m010100
2693,2019-07-31,000750.SZ,b10m010100
2698,2019-02-28,000751.SZ,b103020200
2708,2019-02-28,000752.SZ,b10j020100
2709,2019-03-29,000752.SZ,b10j020100
2710,2019-04-30,000752.SZ,b10j020100
2718,2019-02-28,000753.SZ,b10d040100
2729,2019-03-29,000755.SZ,b106030700
2730,2019-04-30,000755.SZ,b106030700
2731,2019-05-31,000755.SZ,b106030700
2758,2019-02-28,000758.SZ,b103020200
2761,2019-05-31,000758.SZ,b103020200
2762,2019-06-28,000758.SZ,b103020200
2776,2019-03-29,000760.SZ,b10d030100
2777,2019-04-30,000760.SZ,b10d030100
2795,2019-02-28,000762.SZ,b103030100
2804,2019-01-31,000766.SZ,b10i020200
2805,2019-02-28,000766.SZ,b10i020200
2806,2019-03-29,000766.SZ,b10i020200
2807,2019-04-30,000766.SZ,b10i020200
2808,2019-05-31,000766.SZ,b10i020200
2813,2019-10-31,000766.SZ,b10i020200
2826,2019-03-29,000768.SZ,b10c010100
2844,2019-01-31,000777.SZ,b10a030400
2845,2019-02-28,000777.SZ,b10a030400
2846,2019-03-29,000777.SZ,b10a030400
2866,2019-03-29,000779.SZ,b10h040200
2875,2019-02-28,000780.SZ,b102010100
2876,2019-03-29,000780.SZ,b102010100
2895,2019-02-28,000783.SZ,b10m010100
2896,2019-03-29,000783.SZ,b10m010100
2897,2019-04-30,000783.SZ,b10m010100
2904,2019-01-31,000785.SZ,b10e010100
2905,2019-02-28,000785.SZ,b10e010100
2906,2019-03-29,000785.SZ,b10e010100
2912,2019-09-30,000785.SZ,b10e010100
2916,2019-03-29,000786.SZ,b108030200
2926,2019-03-29,000788.SZ,b10i010100
2936,2019-03-29,000789.SZ,b108010100
2945,2019-02-28,000790.SZ,b10i020200
2946,2019-03-29,000790.SZ,b10i020200
2964,2019-01-31,000792.SZ,b106010200
2965,2019-02-28,000792.SZ,b106010200
2968,2019-05-31,000792.SZ,b106010200
2973,2019-10-31,000792.SZ,b106010200
2975,2019-02-28,000793.SZ,b10s010100
2976,2019-03-29,000793.SZ,b10s010100
2977,2019-04-30,000793.SZ,b10s010100
2978,2019-05-31,000793.SZ,b10s010100
2988,2019-05-31,000795.SZ,b108030200
2989,2019-06-28,000795.SZ,b108030200
2990,2019-07-31,000795.SZ,b108030200
2991,2019-08-30,000795.SZ,b108030200
3024,2019-01-31,000799.SZ,b10j010100
3025,2019-02-28,000799.SZ,b10j010100
3026,2019-03-29,000799.SZ,b10j010100
3030,2019-07-31,000799.SZ,b10j010100
3032,2019-09-30,000799.SZ,b10j010100
3033,2019-10-31,000799.SZ,b10j010100
3036,2019-03-29,000800.SZ,b10d010100
3037,2019-04-30,000800.SZ,b10d010100
3038,2019-05-31,000800.SZ,b10d010100
3039,2019-06-28,000800.SZ,b10d010100
3045,2019-02-28,000801.SZ,b10g020100
3046,2019-03-29,000801.SZ,b10g020100
3054,2019-01-31,000802.SZ,b10s010500
3055,2019-02-28,000802.SZ,b10s010500
3056,2019-03-29,000802.SZ,b10s010500
3057,2019-04-30,000802.SZ,b10s010500
3062,2019-09-30,000802.SZ,b10s010500
3067,2019-04-30,000803.SZ,b10t010100
3068,2019-05-31,000803.SZ,b10t010100
3074,2019-01-31,000806.SZ,b10b020100
3075,2019-04-30,000806.SZ,b10b020100
3076,2019-05-31,000806.SZ,b10b020100
3077,2019-06-28,000806.SZ,b10b020100
3081,2019-02-28,000807.SZ,b103020500
3083,2019-04-30,000807.SZ,b103020500
3101,2019-02-28,000810.SZ,b10g020100
3102,2019-03-29,000810.SZ,b10g020100
3104,2019-05-31,000810.SZ,b10g020100
3109,2019-10-31,000810.SZ,b10g020100
3112,2019-03-29,000811.SZ,b10a030500
3120,2019-02-28,000812.SZ,b10t010100
3121,2019-03-29,000812.SZ,b10t010100
3131,2019-03-29,000813.SZ,b10i040100
3133,2019-05-31,000813.SZ,b10i040100
3138,2019-10-31,000813.SZ,b10i040100
3140,2019-02-28,000815.SZ,b109010100
3142,2019-04-30,000815.SZ,b109010100
3143,2019-05-31,000815.SZ,b109010100
3151,2019-03-29,000816.SZ,b10a030500
3161,2019-03-29,000818.SZ,b106030200
3162,2019-04-30,000818.SZ,b106030200
3163,2019-05-31,000818.SZ,b106030200
3166,2019-08-30,000818.SZ,b106030200
3167,2019-09-30,000818.SZ,b106030200
3180,2019-02-28,000820.SZ,b104020100
3181,2019-03-29,000820.SZ,b104020100
3187,2019-01-31,000821.SZ,b10a020300
3188,2019-02-28,000821.SZ,b10a020300
3189,2019-03-29,000821.SZ,b10a020300
3207,2019-01-31,000823.SZ,b10p030100
3208,2019-02-28,000823.SZ,b10p030100
3209,2019-03-29,000823.SZ,b10p030100
3210,2019-04-30,000823.SZ,b10p030100
3214,2019-08-30,000823.SZ,b10p030100
3229,2019-03-29,000826.SZ,b104020100
3232,2019-06-28,000826.SZ,b104020100
3249,2019-03-29,000829.SZ,b10q020300
3256,2019-10-31,000829.SZ,b10e010300
3258,2019-02-28,000830.SZ,b106010100
3259,2019-03-29,000830.SZ,b106010100
3260,2019-04-30,000830.SZ,b106010100
3269,2019-03-29,000831.SZ,b103030100
3270,2019-04-30,000831.SZ,b103030100
3271,2019-05-31,000831.SZ,b103030100
3272,2019-06-28,000831.SZ,b103030100
3274,2019-08-30,000831.SZ,b103030100
3275,2019-09-30,000831.SZ,b103030100
3283,2019-07-31,000833.SZ,b109010100
3287,2019-01-31,000835.SZ,b10s010300
3288,2019-02-28,000835.SZ,b10s010300
3289,2019-03-29,000835.SZ,b10s010300
3290,2019-04-30,000835.SZ,b10s010300
3299,2019-03-29,000836.SZ,b10q020300
3300,2019-04-30,000836.SZ,b10q020300
3308,2019-02-28,000837.SZ,b10a030200
3309,2019-03-29,000837.SZ,b10a030200
3318,2019-02-28,000838.SZ,b10n010100
3327,2019-02-28,000839.SZ,b10t010100
3328,2019-03-29,000839.SZ,b10t010100
