9类,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
3类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.126260909,0.978939128,0.96984439,1.005906372,0.989725292,0.976907497,1.026878784,0.996910108,0.975544688,,,,,,,,,,,
1.240530708,,,,,,,,,,,0.240530708,0.126260909,-0.021060872,-0.03015561,0.005906372,-0.010274708,-0.023092503,0.026878784,-0.003089892,-0.024455312
综合收益数据,1.397161243,1.367735809,1.3264909,1.33432565,1.320615843,1.290119518,1.324796362,1.320702885,1.288404684,,,,,,,,,,,
1.240530708,,,,,,,,,,,0.240530708,0.397161243,0.367735809,0.3264909,0.33432565,0.320615843,0.290119518,0.324796362,0.320702885,0.288404684
,,,,,,,,,,,,,,,,,,,,
2类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.120974435,0.982522145,0.909652682,0.988840197,0.960348896,0.9919186,1.024829936,0.983598809,0.985389716,,,,,,,,,,,
1.261279313,,,,,,,,,,,0.261279313,0.120974435,-0.017477855,-0.090347318,-0.011159803,-0.039651104,-0.0080814,0.024829936,-0.016401191,-0.014610284
综合收益数据,1.413861865,1.389150592,1.263644562,1.249542538,1.199996797,1.190299142,1.219854194,1.199847133,1.182317025,,,,,,,,,,,
1.261279313,,,,,,,,,,,0.261279313,0.413861865,0.389150592,0.263644562,0.249542538,0.199996797,0.190299142,0.219854194,0.199847133,0.182317025
,,,,,,,,,,,,,,,,,,,,
1类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.104667059,0.956379274,0.954968051,1.0399802,0.985464428,0.988836256,1.025145249,0.977711035,0.972178758,,,,,,,,,,,
1.262700494,,,,,,,,,,,0.262700494,0.104667059,-0.043620726,-0.045031949,0.0399802,-0.014535572,-0.011163744,0.025145249,-0.022288965,-0.027821242
综合收益数据,1.394863642,1.334018678,1.273945217,1.324877801,1.305619944,1.291044338,1.323507968,1.294008345,1.258007426,,,,,,,,,,,
1.262700494,,,,,,,,,,,0.262700494,0.394863642,0.334018678,0.273945217,0.324877801,0.305619944,0.291044338,0.323507968,0.294008345,0.258007426
,,,,,,,,,,,,,,,,,,,,
0类,,,,,,,,,,,,,,,,,,,,
月收益数据,1.100021029,0.944220464,0.9265008,0.981076714,0.950350395,1.003945961,0.987947473,0.974446717,0.968360086,,,,,,,,,,,
1.264468637,,,,,,,,,,,0.264468637,0.100021029,-0.055779536,-0.0734992,-0.018923286,-0.049649605,0.003945961,-0.012052527,-0.025553283,-0.031639914
综合收益数据,1.390942091,1.313355987,1.216825372,1.193799038,1.134527387,1.139004188,1.125276309,1.096521805,1.061827949,,,,,,,,,,,
1.264468637,,,,,,,,,,,0.264468637,0.390942091,0.313355987,0.216825372,0.193799038,0.134527387,0.139004188,0.125276309,0.096521805,0.061827949
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,0类,9类,,,,,,,,,,,,,,,,,
,更新前,0.061827949,0.422593757,,,,,,,,,,,,,,,,,
,更新后,0.089567105,0.344376837,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
